br.com.objectos.args	parent	0.1.0		N/A
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.2.6		1f603aa720d38fb9b2c4d380f2d55145e75e4640
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.20.0		39c201263f9199648216cd98ce107a5c633e6241
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.22.0		11a4cb18acf00269b596ceeef3b5c23e6603478a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.23.0		7f16ae8388a74395e44894a87ea557eed8ce4339
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.24.0		69b4819b6b4e1abafcb847cee74e87e0818ac5cc
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.25.0		1661f9512f36fb3b5df6112179a3843804afe064
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.26.0		5478b41d7ee584aefff3b9ffdde65271166d2587
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.27.0		24842fe378f489e10682d821bcdcd75c6dc15bb8
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.28.0		4ea30bdb865bfff6d76b438e8296319c0f664db5
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.29.0		42848f7730dc210b0a4ac5ee5794715a9b74b1f7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.3.0		ad0eef7dd6f54cbeca114b7cb3fc70a167e1a736
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.30.0		a33b5493597a1fb42f160007843ea9848bb58ee1
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.31.0		68abddd3e03eb606648c3fecf5d8584a9f5560c4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.32.0		6130a9d388ef4fd282931db08b1a947ff5860ba6
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.33.0		a7292d78a39d757542605a8f6b53072f5143900a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.34.0		69fc8d48cf43f03a0b63cb419db8aad387d422ef
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.34.1		212c582e7640a939c0a25e220c425562c500e797
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.35.0		32803995068acc8aaba14b1ca1f22e7d0bd0f999
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.37.0		4029e3ca39d1560bedd577afe7a40ad40f5c9bca
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.38.0		32ef90e2a2ee63fabaa5d1e63fd1c86881b753ce
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.39.0		c4352ea35880315a80ca2e7146f2d9dad65f21fa
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.4.1		a05687d4f081f536dd9467f7964282f5bb8ed5c4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.40.0		d85312213856e18276253c668d9f7fe385d537c1
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.41.1		a985ac351c1dde68b842a0be7e3d5f4d8db9d8c3
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.42.0		f8e5d206ab1e42f7ad2b179900cf8edbd747da6f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.43.0		81b0147d4ba81f631441b297fddd76801a1ecd8f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.44.0		084170bbd0a4b11e35c08224629ce5f65b22409f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.0		5b3edca399505ff892715ed94d948c8e5c010b01
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.1		6e0ebe0725136e0f82cb7832139c8b580ed0129e
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.10		175ad74edef5bb7138134331f604acfad1925ca5
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.11		978313e403304bb884f7465642c9c9e2611cb005
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.12		0a2994425cc98d0ea78d5f49b27caeaede5e44e3
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.13		498263083327d14355043df52222608bc04a4215
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.3		d88ab39396afaf473df78c45e446ce2af230cda2
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.4		0ce9ea272bc0d8627e167395dceea81b7da1d192
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.5		85c78e7e9228a25a094909fab2ebd4808c7668ce
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.6		adcc8bbce0c5fae247532b30a6fb94ae468c7de7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.7		c464ba96011df1eb08f9aafb37ece59c51d28020
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.8		f25a35a23f97738c90f437068a96305418e7dc84
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.45.9		f50f2714bcf88c8775a56a1a1dba740aefbe4a9d
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.5.0		c16799617cc304db41a163e07037fe7eaee6a2cc
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.6.0		86be4892942d1882b3bdecf48cd58f79009a4f37
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.6.1		392d4d3b759846e0ef38f663b6b599429088b30a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.7.0		1a0097673a08cbd52e2fc0d7b7bbf84e973c3798
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.8.0		74e00bddcec172dd153fe26cf6e9acd8845fae2c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	11.9.0		b3ef6e42a6302b73f87c03e66451656386bcc4da
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.1.1		6af166e91b6c05e4e78ef2815d534cbb35022531
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.1.2		b50bbd723c4fdead1a95b394dc2c4ee16d5870ee
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.1.3		c3989f6f033324563514dee6ae9a990ea19a3475
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.1.4		f2af1555611cb1d01f954f469b323aabae0f15f8
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.1.5		0c3933aaaffb0d1c761658b34b1dd722472e4363
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.1.6		3dbe5cff70ceaf2253b9e4cb1974535327e27f7e
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.2.0		a455f10a63644f73e93c46e295a87728cc6738aa
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	7.7.7		bf7211375d56d3e93e8e9eaa3aa871b67cbe2971
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.0.0		d368c85fc47e5467974ec1fcc81ab05312143b7d
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.0.1		6fed2e460a355f48466d3502814393863302c9db
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.0.2		f46e3726823fd5b2481bdcd2574bb5d7cf4b685c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.1.0		1cd95867eb1804068bdab1351b79c77b31ecbeed
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.10.0		70ce2c9a67a1f12b1f84353880138ec57cfe9d39
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.10.1		5a5f26754b205ca1c1f120fd988b4d3bb666902a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.10.2		69a0230475a60b402db459301062ec86aed0d078
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.10.3		69435fa6ebf481c4290015d96f5229d5d7c2dd39
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.10.4		a779e6e56d6856fb9676d8a8b6695b11797d2525
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.11.0		c525cd1a574fa9afbd4cb15e600b1f67a1ddcb4f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.11.1		9a57af6489d01b58708ae725886710175e06e2ed
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.11.2		f4c9d47d616fc79348492e5d34028d452dbe7c1a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.11.3		365ae9525b7fb293aeb161bf0cefe96fbdf04a0c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.11.4		774a8924f12cd67dcc359bd7c67e0df705bb4aba
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.12.0		81f15ba7f9fb5aa3b633ad38efe755d59643d2d4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.13.0		a619d32869703f1687a2c2bcd6cc8ee377c17962
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.14.0		01bb353e0a67403f7f02129fb04c50a431a9d805
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.14.1		e0ad5ab87752a2c32f557bcab8b1c31bbe67657c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.14.2		500c1dc97f1338d27b2b702a9ae0992d32f8e9ab
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.15.0		d9bdfd28f07f7deef37d04eb5c24b1aec92dcf75
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.15.1		1f184ecdae6cebb3d89db6971d075911135509c2
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.15.2		ac6402d3978c5812309d8764353d160c5d2c9414
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.15.3		ade0f97a1a388053b6b48cca31dac3315d7d4c36
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.15.4		cd9fa51f693ae9e2115035df374f96fddd936a5e
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.16.0		a655c3049be6a45a534886c76b93127eb6b0bfde
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.16.1		0e502d993aa84237eebc9193e9397fda22d90ae3
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.17.0		adf0de21f97f6f8104bd7c9692e0cd7269782d27
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.17.1		7cec4f8f449faf00e4978e23276a5513c5ae30b4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.0		8a997c244d149ff39411ac6a6c5a606be8d08a83
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.1		aa2330c4f8244318166c5b1d041b2e4bfea63c17
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.2		5b3dd6c5a538731eb74025f6851d78a295573353
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.3		b61718ae4b58ec82914fb85ff9102f831cfd7b6a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.4		a5aac9fdde890b13645d2f466dead84d43a683a2
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.5		3ee507ae4451737a81967e053e661ba0adfbc351
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.6		52cefed6c8822cdd38675e3aa3c3c72da3795ea6
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.7		730f9c00a240af93eb31c256dce63f47fb0be538
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.8		d39a9fd1a90cd9cee507368adce371201b30f421
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.18.9		cb85d737ed950e42cf92c57b2114f1649df0545f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.2.0		2f0d7bd38c4cfd767c263d103e4a57fb16729724
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.2.1		070cef27ce55a6a5d019e1ddb113f5ef0d2e6ded
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.2.2		7ba0fcb18c7083e73e5cc36073c4bbe5775c4200
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.3.0		9cd3806365b95b20f092672ef73b69f7fa337e5c
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.3.1		677d6dffe32afc6f46f49d43430fcf3f587f37fd
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.3.2		fead99d070b93dab73cbc8f3bcc3063d9735475a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.3.3		d23416b99ead4ed9161eae065c54b0f9206b2f85
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.4.1		79fc069aee0fcc08be929338ebb2351eb65c064e
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.4.2		1a5b2177eda23882440e6577c1ad9f2746230ce4
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.4.3		58059a9e7efb1c394a57e048d4d24466147b3481
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.4.4		99deffd3a1bf9186adf90ddac77a3b640614a8d7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.4.5		fc8b424cc0619377a781b7c5a01c77894fedc509
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.4.6		7b1cd003f94a6f870976e3bd99c643c91ecab31d
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.4.7		33d51ebf88a32d794227ecf5280b76138d1f3f58
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.5.0		08392eabeee23ad32471d53647ac888763496535
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.5.1		64b2ca611bc34f8a352794f67f472e404d426f91
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.5.2		2af5a701ee0a21bb39083ea60b7b73682adfba4a
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.5.3		0d38a44f854b7c1aafbae958a8ecaa3294883d1d
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.6.0		8d95875ed935bf94e95723d4329171d869e05809
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.6.1		76eca93e6a2560cafb215bd5fd7479422821e8d9
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.7.0		ffa99e1d506c79598559edaa5a41d1a9f64cf622
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.7.1		8780941c96935811d96a75148a70bb7bc0ea9c6b
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.8.0		247424f60a935ee798a7959973f1c44b55f9e439
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.8.1		31740e46990ce8efe35b20923f185a1ea3e4a8a7
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.8.2		22f4f011e56167ee9ee0ac23a8a5754ee357c4ab
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.9.0		1dca9d38251000da8a1e14acf0c02524fb29b6e6
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.9.1		10567a59f7aa869c73003b078e660e17b235ef3f
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	8.9.2		fa9051ba2f2223522a79c852fdba6f77b3436177
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	9.0.0		15785a99b5469c940790c46a02c59ccb49b1dbbc
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	9.1.0		a5d5f3e23d7f0b3bd0480c4655174855241ac76b
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	9.1.1		bf8c192c0353e89b67a5ee1bf3c133cb2de60f90
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	9.2.0		989c7f9afcce8a2e6cf0546894fb4398beb766f1
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	9.2.1		048a8ccc08752566e8763e8f651bbe41d89027df
org.eclipse.dirigible	dirigible-components-ide-ui-documents-ext-content-type-ms	9.2.2		e32e5acc507079eaac7a064f7df728a820b8a243
org.irenical.fetchy	fetchy-thrift	0.0.1		ae397f831d065961f74047b850766bc8bfa07b4e
org.irenical.fetchy	fetchy-thrift	0.0.3		0e84adc6ddfea528e5a1f740d90206e9248b3038
org.irenical.fetchy	fetchy-thrift	0.0.4		a8ec3ed72ef5ea9432500be4e23d20642844e412
org.irenical.fetchy	fetchy-thrift	0.0.5		b004eac794e4689941550a871bd5aeaba38dd57b
org.irenical.fetchy	fetchy-thrift	0.0.6		3c237527485093cb14454bd37740ca64060d4c01
org.irenical.fetchy	fetchy-thrift	0.0.7		3d5c43e043ea5e74a6eacc7eae3552cdc648ec93
org.irenical.fetchy	fetchy-thrift	0.0.8		cb32b13525497fdd95cbe0773d447f94745d3035
org.irenical.fetchy	fetchy-thrift	0.1.0		ced45ca677db57ca89b2ee0dba204e78b7ee3f05
org.irenical.fetchy	fetchy-thrift	0.1.1		4098d568d082aeaea5182de64155c9a698383284
org.irenical.fetchy	fetchy-thrift	0.1.5		be08ec8d966adb85b5fadbbf91c20eb757d577cd
org.irenical.fetchy	fetchy-thrift	0.1.6		a6839cd74388ac2beea6144d60976643b6851aa9
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.0.0.CR1		3a3e9886bd8e64a70ebecbef810247412d55e940
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.0.0.Final		5deceade6e655fb7c391547bf886b71aade761d5
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.0.1.Final		de211d353f68e0235082ccd87455b7cd211d3d6e
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.0.2.Final		4fcad905d777a5253ec356ab01f8c64455998d75
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.0.Beta1		f7c5319842d433fac2bc575b9e6dbbce5464c8a8
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.0.Beta1b		b2708b888727799635c76cdac47248a82e5dda4f
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.0.CR1		8921eacdc56fa4a2112bd44d15b83402392394e2
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.0.CR1b		cc146cfded053e0348ddf1a7b76acf38e5015b35
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.0.Final		1614f078e3a002f556db95d1b0b51d8251fa859b
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.1.Final		a8f6ffe28788fc2e89623a2eda31071f7943e261
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.2.Final		fbc8a8970d693789a2aae515d6999eb7bcd9968a
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.1.3.Final		b74356106d3d529b33934b4d918f8967944a1078
org.jboss.as	jboss-as-arquillian-testenricher-msc	7.2.0.Final		5a0d8bb6e2e8e152cc6eeb32e82446075dec58c4
org.joinedworkz.profile	org.joinedworkz.profile.tests	1.2.0		4a9ed3917a6b59681b8256434315ff099625c0fd
org.mvnpm	datatables.net-dt	1.11.3		4f7b0a737f466094c65c0181c90a87d493e994e4
org.mvnpm	datatables.net-dt	2.0.5		ab74a3d90f0bf0ab50ef0894fde872ddac893933
org.mvnpm	datatables.net-dt	2.0.8		771a00e53ddae4c165b748030a04ce638321a116
org.mvnpm.at.opentelemetry	propagator-b3	1.27.0		0546229d0148a0015b36a34011cc6a27035d8d8b
org.mvnpm.at.opentelemetry	propagator-b3	1.30.1		5c007bd819e41c9aa22f6b7debec32de6c46cb92
org.mvnpm.at.opentelemetry	propagator-b3	2.0.0		ca51a54d494c5b798ba7dc9a87ea502aa033b36f
org.objectweb.bonita	formgenerator	2.0		N/A
org.objectweb.bonita	formgenerator	2.1		N/A
org.scalameta	mtags_3.3.1-RC1-bin-20230221-847eccc-NIGHTLY	0.11.10		7420a68997951901275046f49353a7fe04dce0bc
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.2.12		d6ebfaf3754c4af1699b7801809a3ae10b459b1f
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.2.13		ea09b7c13dd2a3a784c4c5f8e9a0a8e1bcaf1ec9
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.2.14		4786165c0701d9f160f041ce9d8226c07e589db1
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.2.15		ed82ba6a5dbadac5b2eb32ad1a13e54e710a522c
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.3.0-M12		3f3a3147d60a443fcd6bc6557c5a2e185265310d
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.3.0-M13		75ccdb40524097013eaa334f493a13ba08272417
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.3.0-M14		bf28ae11bdcb958a85528fb72ecc9617a3bdea5f
org.scalaz	scalaz-core_sjs0.6_2.13.0-M1	7.3.0-M15		f9320d8588a22feee57942528a600ed5b3456b5c
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.0.RELEASE		7724837618bd9076c7e6704e9d5a90e98f8381e9
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.1.RELEASE		ff1a702b1c5a58e4e28af2ab002945188654e5ef
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.10.RELEASE		dcfed4c8c9c320a0f880a623c84e85e99ebad236
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.11.RELEASE		4b2a02590c5edbc45c1db3c5c310d223f4ea9ed0
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.12.RELEASE		53b4b61658aaaa669316836e6a1d67450b39bd96
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.13.RELEASE		6586ed470f324a55c4975a361f21ccf3bd47f172
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.2.RELEASE		dbec0ed445469019b348d38925ef12e66f790c4d
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.3.RELEASE		856a1c7f212f1db9677dc9530d8a85d027e92cd4
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.4.RELEASE		dfa6b5949e2234d6ea0c9453779be1b0b24180f0
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.5.RELEASE		39245eda4bad00cc07ffc40f87150176f6c9f120
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.6.RELEASE		ca68620b95c9931bc35751b0e73d9dbd9fb5fb0e
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.7.RELEASE		bfab92683c90122fea95053193c2f1999180ae2d
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.8.RELEASE		9c36b5ac257a81ce5f69f3bac4734dce94c9641c
org.springframework.cloud	spring-cloud-schema-registry-core	1.0.9.RELEASE		362f77b7b9d1ad7cadb5c4a0bbce92e406a119c9
org.springframework.cloud	spring-cloud-schema-registry-core	1.1.0		94652e0c20fb3b28e2b41044a6c33ef39fa0393e
org.springframework.cloud	spring-cloud-schema-registry-core	1.1.1		c5a9e89a59694816f0598fc1e9965cdd7ce28a9f
org.springframework.cloud	spring-cloud-schema-registry-core	1.1.2		6d027bbf397653f3b6b998e69a873ce20c762dc8
org.springframework.cloud	spring-cloud-schema-registry-core	1.1.3		be6c4030a5355a4ccd68c494ac593e8e64450d1e
org.springframework.cloud	spring-cloud-schema-registry-core	1.1.4		cd368af47e2625ba5a5bd99649971861641c9d50
org.springframework.cloud	spring-cloud-schema-registry-core	1.1.5		9362fd0bb274f016816031c3f58b1421a0764496
org.tinygroup	org.tinygroup.chineseanalyzer	2.2.0		0c0b21bd5ba5aa9396865425d027bdfd68a4ddfd
org.tinygroup	org.tinygroup.chineseanalyzer	2.2.1		e2757d642187a3a4f2bd7d16c74b019ce87f4589
org.tinygroup	org.tinygroup.chineseanalyzer	2.2.2		aab1211d8503ef066d6399eb4478b4e7683e930f
org.tinygroup	org.tinygroup.chineseanalyzer	2.2.3		07fb896fac7810be8316706c91087c2250a2a01e
org.tinygroup	org.tinygroup.chineseanalyzer	2.3.0		c7131d715c1a4c654c33dc0f1706bab698aa0fcf
org.tinygroup	org.tinygroup.chineseanalyzer	3.0.0		e5a15bb418f7a0ea5b99b1d1db9686c1295b1e3a
org.tinygroup	org.tinygroup.chineseanalyzer	3.0.1		a9b6f5fce542ed4a42a9d670f2ec11ecdfa34180
org.tinygroup	org.tinygroup.chineseanalyzer	3.1.0		08fb414350471fb37f2944824bf47e42604b8ed9
org.tinygroup	org.tinygroup.chineseanalyzer	3.1.1		c521df1be28beacba59921c75283966792f3e636
org.tinygroup	org.tinygroup.chineseanalyzer	3.1.2		06c16281e04a019794ae18a2f84d0c3c451880d5
org.tinygroup	org.tinygroup.chineseanalyzer	3.2.0		2de6b9969d9cbde61a0e0f955713874bcbcd2b94
org.tinygroup	org.tinygroup.chineseanalyzer	3.2.1		216e08b33f714daae934ab7b1e3bcea95fe06d7f
org.tinygroup	org.tinygroup.chineseanalyzer	3.3.0		c2c0f22076d904e377773c43fd6544e875961e9f
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.0		e54cfd48b6e6686fa0526900b00bfa5838e71217
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.1		0bcb8ec889afa7ce1348a671c30c66fc96663f3c
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.2		053ad9988c6077eb1381e806abdbab96685435aa
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.3		ed8e99952504e9ae2470e6777acca968f6957121
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.4		1fbc01e95ee22d976b8f57c10b0a2411a7342980
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.5		88d6dc21dd0130125df7bd71adc345a535566d43
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.6		fd3e49b3bdf797a397370c7667bed200ad73e5f1
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.7		1bd7870ef338969eeeada5ab89d635d40f1196ea
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.8		3d04aedfcc7da0aa86ff5bb2b79130e45907bf37
org.tinygroup	org.tinygroup.chineseanalyzer	3.4.9		416ef34ea1de0582bc7a6c9f8384a2e3b4801aa3
