ca.gosyer	voyager-navigator-js	1.0.0-rc08		N/A
io.vertx	vertx-rx-junit5-providers	4.4.6		N/A
io.vertx	vertx-rx-junit5-providers	4.4.7		N/A
io.vertx	vertx-rx-junit5-providers	4.4.8		N/A
io.vertx	vertx-rx-junit5-providers	4.4.9		N/A
io.vertx	vertx-rx-junit5-providers	4.5.0		N/A
io.vertx	vertx-rx-junit5-providers	4.5.1		N/A
io.vertx	vertx-rx-junit5-providers	4.5.10		N/A
io.vertx	vertx-rx-junit5-providers	4.5.11		N/A
io.vertx	vertx-rx-junit5-providers	4.5.12		N/A
io.vertx	vertx-rx-junit5-providers	4.5.13		N/A
io.vertx	vertx-rx-junit5-providers	4.5.14		N/A
io.vertx	vertx-rx-junit5-providers	4.5.2		N/A
io.vertx	vertx-rx-junit5-providers	4.5.3		N/A
io.vertx	vertx-rx-junit5-providers	4.5.4		N/A
io.vertx	vertx-rx-junit5-providers	4.5.5		N/A
io.vertx	vertx-rx-junit5-providers	4.5.6		N/A
io.vertx	vertx-rx-junit5-providers	4.5.7		N/A
io.vertx	vertx-rx-junit5-providers	4.5.8		N/A
io.vertx	vertx-rx-junit5-providers	4.5.9		N/A
io.vertx	vertx-rx-junit5-providers	5.0.0.CR1		N/A
io.vertx	vertx-rx-junit5-providers	5.0.0.CR2		N/A
io.vertx	vertx-rx-junit5-providers	5.0.0.CR3		N/A
io.vertx	vertx-rx-junit5-providers	5.0.0.CR4		N/A
io.vertx	vertx-rx-junit5-providers	5.0.0.CR5		N/A
io.vertx	vertx-rx-junit5-providers	5.0.0.CR6		N/A
io.vertx	vertx-rx-junit5-providers	5.0.0.CR7		N/A
io.vulpine.lib	Catcher	0.1.0		6d90b486074e5d3a57a0b04cbff36bb1c9c470ef
io.vulpine.lib	Catcher	1.0.0		4cac11974e927e5c363c8487aadcbdcdb97a9510
jdiff	jdiff	1.0.7		4a7c121a013c946f088c6b611af0235e6a167628
jdiff	jdiff	1.0.9		1793d3db09705c21e2ce39d2692b313bb92d0e75
me.nathanfallet.mtr	mtr-api-client-tvossimulatorarm64	1.0.0		N/A
me.nathanfallet.mtr	mtr-api-client-tvossimulatorarm64	1.0.0	metadata	2768dc7a0ceb521acfb5ffc0b0e183d5afffb86a
net.anzix	timestamper	1.0		d81d856d33f000346b40ec08ff4536e082519919
net.exoego	aws-sdk-scalajs-facade-accessanalyzer_sjs1_2.12	0.29.0-v2.624.0		54805617b3f2e72714736148bde06d42ee576b53
net.exoego	aws-sdk-scalajs-facade-accessanalyzer_sjs1_2.12	0.30.0-v2.715.0		33e1011f123a8a4b8b28cb8ef01339f936dbf087
net.exoego	aws-sdk-scalajs-facade-accessanalyzer_sjs1_2.12	0.31.0-v2.731.0		a8e1bbaf9b888074d2601ed56f2d497ea4a6c41a
net.exoego	aws-sdk-scalajs-facade-accessanalyzer_sjs1_2.12	0.32.0-v2.798.0		284ef8e0572aef3864e6c2a6b232b62e132a0f79
net.exoego	aws-sdk-scalajs-facade-accessanalyzer_sjs1_2.12	0.33.0-v2.892.0		10551e0554bcc8bb63b26da74ebb908ea6c11c2f
net.tirasa.connid.bundles.soap	utilities	1.3.0		adcc1e6b4b0cb35dc22696d91d0a07a0f0af997b
net.zhfish.tio	tio-websocket-boot-starter	0.0.1		e61d78f94b0621997ce46210eed010aafb3f82fa
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.0		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.1		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.2		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.3		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.4		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.5		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.6		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.7		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.8		N/A
nl.demon.shadowland.freedumbytes.maven.config	java	4.3.9		N/A
org.activiti.api	activiti-api-runtime-shared	7.0.0.Beta2		a1df8ccc11130ae97c988b9a92ade20047fcb6df
org.activiti.api	activiti-api-runtime-shared	7.0.0.Beta3		98dddbfa3db42406215b26f6c49fdffc445b25a5
org.activiti.api	activiti-api-runtime-shared	7.0.0.Beta4		0f12ae57259726c4cab28e4cc46891b7c9370577
org.activiti.api	activiti-api-runtime-shared	7.0.0.Beta5		c2d88f47446f04ef4de5e27be49df3af31fefbd2
org.activiti.api	activiti-api-runtime-shared	7.0.0.GA		8d6d92660c15e30a6421e025dad20815d961f135
org.activiti.api	activiti-api-runtime-shared	7.0.0.RC1		d2ea4a44620cfaedc363c3290494b4a7e4089f0e
org.activiti.api	activiti-api-runtime-shared	7.0.0.RC2		8b2824d80e538187dd2c11949ef331f72262078c
org.activiti.api	activiti-api-runtime-shared	7.0.0.SR1		922700c38ad3fb1a9d8ad0d5b137ed1343ab5798
org.activiti.api	activiti-api-runtime-shared	7.1.0.M1		2d0a6bc63df4041763ffc81c59f2e8ae4f22d296
org.activiti.api	activiti-api-runtime-shared	7.1.0.M2		046a192fbd52aa538e75d020deb7d9120d340cf4
org.activiti.api	activiti-api-runtime-shared	7.1.0.M3.1		5862e8a34bea7f6d9cbf4ed61c9add7781ad192b
org.activiti.api	activiti-api-runtime-shared	7.1.0.M4		2a5bc6c079077962a62ddbaa0c76c6bb37ef96ec
org.activiti.api	activiti-api-runtime-shared	7.1.0.M5		b6e56993d0c8075ef2949e02aabdba17acaae542
org.activiti.api	activiti-api-runtime-shared	7.1.0.M6		eacd5c4a16b4cb9cb4a0e2118b6b1a8ea1181842
org.allenai.tinkerpop.blueprints	blueprints-sparksee-graph	2.7.0		dd824788ae8754527015f54eaff093c3d327e444
org.allenai.tinkerpop.blueprints	blueprints-sparksee-graph	2.7.1		e5712b3cf862c230a721978fd6500d9da1be1eb3
org.apache.edgent	edgent-runtime-appservice	1.2.0		85d2a4b0c59b9b182b016568d66aaf627af385b8
org.apache.flink	flink-gelly	0.10.0		e212a43d620e67bcb657bdd420208492d547f83e
org.apache.flink	flink-gelly	0.10.0-hadoop1		4832a6a9b28ea71f939968a90e7941ecb86654bf
org.apache.flink	flink-gelly	0.10.1		e777c66f4f00dd0550f32bdf34a92e0e21d45ab0
org.apache.flink	flink-gelly	0.10.1-hadoop1		308e71339550340e2d89d5a0e4d6606ba3b0bea7
org.apache.flink	flink-gelly	0.10.2		ca36ad0850730610d2afa437ad1c64f795f1ec59
org.apache.flink	flink-gelly	0.10.2-hadoop1		ce5f01b0a71671d654ac7a4b21c6f334e2833e16
org.apache.flink	flink-gelly	0.9.0		877b781e8e4a82aa267435377f6615ef3851adce
org.apache.flink	flink-gelly	0.9.0-hadoop1		7e3784b5e4fabdca8f83d780de631b9f8e2e351d
org.apache.flink	flink-gelly	0.9.0-milestone-1		1699d2f71b678c93b69c561d94499d6fb592442a
org.apache.flink	flink-gelly	0.9.0-milestone-1-hadoop1		ec4ec6af696b03f236a6de577bb8b8a4c3b8342c
org.apache.flink	flink-gelly	0.9.1		f71ce59a7b1a882a4ca3a951725573962b21c8c3
org.apache.flink	flink-gelly	0.9.1-hadoop1		0c10fe1c98a4f1288c9643aa975154183880182d
org.apache.flink	flink-gelly	1.15.0		3e85fd9a162bbf70adcf058cdbe3ab707b376bef
org.apache.flink	flink-gelly	1.15.1		85d2be5f308c2b7636f256faa2d46e5fcc1eb298
org.apache.flink	flink-gelly	1.15.2		6267e51e932cb585b68c2577b933213a4ec8f65b
org.apache.flink	flink-gelly	1.15.3		46f7ab70ff9c7f12c80bb4e33771bc527693f67d
org.apache.flink	flink-gelly	1.15.4		75aec4f2d6eeac32fccb98140a677f93b192f056
org.apache.flink	flink-gelly	1.16.0		a74a838d8ca05241f47e6911812108d3b30793a5
org.apache.flink	flink-gelly	1.16.1		ecaa293afa113e6c05c3242e9198bdfd13282eac
org.apache.flink	flink-gelly	1.16.2		f6cb9265e9eea26a55511be818108b2d9fd38ff8
org.apache.flink	flink-gelly	1.16.3		3e8c6c9562ab02d27a0be833056e1528017d1a08
org.apache.oltu	org.apache.oltu.parent	1		N/A
org.apache.oltu	org.apache.oltu.parent	2		N/A
org.apache.oltu	org.apache.oltu.parent	3		N/A
org.apache.oltu	org.apache.oltu.parent	4		N/A
org.bridgedb	org.bridgedb.tools.batchmapper	2.2.1		19d5df34fdf5ca3eccd6d32110448562cc5b02c6
org.bridgedb	org.bridgedb.tools.batchmapper	2.2.2		e99a43ae7ac033a119d6646888ab28c41a01c848
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.0		e67af13eb324ad34354d8be3c6761e55cdbb8118
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.1		965f928e1d9428ee6e8c79c65583e989da859a5b
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.10		428cacfe50be35e17ccc981851fd001d75a798fe
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.2		e5dcddea0e86e1de14dd8fde7ac1f0f088fb5559
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.3		37ffff54e2bbc1d7547cf7962f77c05ac49f8d70
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.4		c8a144b791aa7d676628ede24a922e2cb70bdc4c
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.5		fa166a268a775a6395498bdc64deb13e42ea187e
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.6		8ce0aab0a1684927307c36d1b294c4c861d76a1f
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.7		a2a9790bbd963b18a26eb9928dc6b8d31c3c7bdc
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.8		8e071c08db155c4f9576020425a244cb320db908
org.bridgedb	org.bridgedb.tools.batchmapper	2.3.9		533cb4f8d1f1f63da387c12ce692c8fe841c988e
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.0		f31c39e5d0755065fde0cdcc171bbe4bec40604a
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.1		89bcc12348bba7ed8a8adcdc8ebd35d90fb42473
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.10		cd01959a168d295a4d0209ed2df295777695a52f
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.11		51ff8bcd1c1ab6e21566aca3ff7255081d79aefa
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.12		e71301ceb5256915e120a6c3a6306a8abbae2af8
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.13		22d37c93c8adc12aee36e5ce0bb642e918a32e8b
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.14		334c437f4d4e3ad337422a1bf7d1647b54ee7ac5
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.15		45a6bda8095129d0a4db5aa3e9b64dd8199843af
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.16		0bbef620472232696b2182290b66a423c6c5612f
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.17		5a7da0790740de5b1f37bdb4145b631dba7e1bba
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.18		0738788f03dbd9dcd7b7ef9a750c4aa9fb90a0a3
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.19		f54c1bce1a8483e5bfa2553b943eaf28c80f68da
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.2		36ee53cdc0ab776005faead4feadf29b2213ab49
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.20		2341d93431c9360c3900b71a281b0ffd1626dc78
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.21		2c6a1e4c0655eb96eaacbec68103e0d2e18abbfd
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.22		13692446bbe44d7117f03030443617dfc530a15c
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.23		1cf569ea0896f980c100c87ac52c985dd95f19a4
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.24		810bc07b05e35a6dc01c4b8d60251038395733ab
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.25		40720f5422567acd6d1d672f4cae39ddd24e3e0e
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.26		b2f9b2ea1324f9024889f5ad460d2c6aac6d5025
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.27		244d13b5db48fda5b7e48c981e6fa278a942a6fa
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.28		f1f58b9d7bf4a8936fa78b337a570c750a4eb818
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.3		aeb1d3a64376bf430f4c4165e7a0dd7fa9064571
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.4		32c3304245536a9af3c5dd6dc3aef5357c857131
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.5		c387c4468ac2b186de0588d37a2017f830ea4e20
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.6		87da3c278d2a7994779d188130a739e6b4af5cd4
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.7		5fe3a3ec6c59260fcc477101987da6e11501c14c
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.8		f38ff9c27940d3ce7258b0e2bd36238e0094a627
org.bridgedb	org.bridgedb.tools.batchmapper	3.0.9		c9da503d3b449c7d3f7b4687bb32357fd4639dd0
org.bridgedb	org.bridgedb.tools.batchmapper	3.1.0		b82db287e5b78673d08f56f3ea48a18417c0fa0f
org.bridgedb	org.bridgedb.tools.batchmapper	3.1.1		f6dd978db99e95c511d7a4d10d484c2cfeb4c698
org.bridgedb	org.bridgedb.tools.batchmapper	3.1.2		9791d1003dd349028d65e7ed04ff9ae24fd1e65b
org.bridgedb	org.bridgedb.tools.batchmapper	3.1.3		a236aac36509308e51a32d3ab341849ef94c700e
org.bridgedb	org.bridgedb.tools.batchmapper	3.1.4		27c83bc93d934e68f5cf421e5d7eee639e06f8eb
org.infinispan	infinispan-core	10.0.0.Alpha1		911a6603bb77d93e0dd0c974e85b14144de255ab
org.infinispan	infinispan-core	10.0.0.Alpha2		b025fd9fed6e12a3e3642717380847e4c4604703
org.infinispan	infinispan-core	10.0.0.Alpha3		81a38fa32263b4413437b6637d089019e6878ded
org.infinispan	infinispan-core	10.0.0.Beta1		ffb9f021fab7f6a529c0bccceb459b648ed3d035
org.infinispan	infinispan-core	10.0.0.Beta2		2037b8772193782dc2e5bf03ad4353d747cbd3fb
org.infinispan	infinispan-core	10.0.0.Beta3		c1512335f7037ee333cde036ef17b4851c4d10c2
org.infinispan	infinispan-core	10.0.0.Beta4		db8a68385454257e4373a4cc9c2395e901ac143d
org.infinispan	infinispan-core	10.0.0.Beta5		a4ea551ed63b7beb0446776b242b2183f538ef80
org.infinispan	infinispan-core	10.0.0.CR1		a1c74cb6ff841619514a0d791ac4687e407bc50c
org.infinispan	infinispan-core	10.0.0.CR2		63d5725e3ece46e6e87c21ad5c272604393d0294
org.infinispan	infinispan-core	10.0.0.CR3		4c6c06e08e81602f73f6c30229a8361c49b7151f
org.infinispan	infinispan-core	10.0.0.Final		92f6d839e00dbfdd08b4443cabf44549c3befbfd
org.infinispan	infinispan-core	10.0.1.Final		a4f0d4d8882243f9ce6b008185dd84a18f9ac0b2
org.infinispan	infinispan-core	10.1.0.Beta1		8b8e9b67d6fb378afb1116e6807803a98e6317fb
org.infinispan	infinispan-core	10.1.0.CR1		700516e17d0d6a54015923b74150127fb688b668
org.infinispan	infinispan-core	10.1.0.Final		e0ec284c93533ffad91f960a1bec356a9b999790
org.infinispan	infinispan-core	10.1.1.Final		e7da7b7076b82e7ea877e1f3ec624efb591fd785
org.infinispan	infinispan-core	10.1.2.Final		553ce89a0cb829bd0b452efd94a87a38f1ab9c67
org.infinispan	infinispan-core	10.1.3.Final		69a8cdd16032ead78d2f5b64701582212d6ebef5
org.infinispan	infinispan-core	10.1.4.Final		d0899a0fb224c30106d566e9dc1943b1f4c6fdca
org.infinispan	infinispan-core	10.1.5.Final		585377354adaa60d9268a4b4490eef273b35d162
org.infinispan	infinispan-core	10.1.6.Final		6669678ac77f7796c7c17545555787c270fa6493
org.infinispan	infinispan-core	10.1.7.Final		c842ea59086ff5392a675efe35c25de384b00c99
org.infinispan	infinispan-core	10.1.8.Final		261941e2607c07099c74b57ef8c2e0adee359960
org.infinispan	infinispan-core	10.1.9.Final		6322161ebb25df03bd642b9dc779c62e1421c39c
org.infinispan	infinispan-core	11.0.0.Alpha		c8795d925b072014c6f96cc27494eb8c08baaac1
org.infinispan	infinispan-core	11.0.0.Alpha1		1f12412e3a9ffe1a49580a6bb87f1ae07e5df835
org.infinispan	infinispan-core	11.0.0.Alpha2		61c321a2bffbb0e4061ac16f81892d274a4314bc
org.infinispan	infinispan-core	11.0.0.CR1		186ec95d86992be764d45fa5bc7410cd35344752
org.infinispan	infinispan-core	11.0.0.Dev03		d0fcfc43548e8117299ac1d273773792fc92fe20
org.infinispan	infinispan-core	11.0.0.Dev04		f904c00a2741c97b626be9abbd27d428cf8533ab
org.infinispan	infinispan-core	11.0.0.Dev05		78dd0d8d16d84f0017a36e06f59d6d150d2905b4
org.infinispan	infinispan-core	11.0.0.Final		2df44a12e2910ebf4b64a51467841a6d360d0238
org.infinispan	infinispan-core	11.0.1.Final		53d8550d1292f7ec289959319ef9669bd0145660
org.infinispan	infinispan-core	11.0.10.Final		16e79aeb5e7709ccc159567bbaa69a6b2e54009c
org.infinispan	infinispan-core	11.0.11.Final		01222541507372d4ea8dbda9a6b216482da8b830
org.infinispan	infinispan-core	11.0.13.Final		a9cf0a9e7fb2376e60e9c807271854de56528b37
org.infinispan	infinispan-core	11.0.14.Final		b7a8f899cfb0e1b058b7c366282be5bdbf523bba
org.infinispan	infinispan-core	11.0.15.Final		ff1597a27ec6d8603345a66bef95649b2334df2a
org.infinispan	infinispan-core	11.0.16.Final		aec840d25f328108cc110eb012118619ce88ea09
org.infinispan	infinispan-core	11.0.17.Final		52ca16e2599b52301334fba077b801ba74cbd551
org.infinispan	infinispan-core	11.0.18.Final		62d21322473e418b511641717f4c96f73333e0b2
org.infinispan	infinispan-core	11.0.19.Final		ef07d549ebc948554d6b46573311a289e79b8087
org.infinispan	infinispan-core	11.0.2.Final		db1bd63e730aa5ac5ddad47433e57d26bb4102aa
org.infinispan	infinispan-core	11.0.3.Final		f0b41dab8d6563671a8b0c93fcabf8c12afbe962
org.infinispan	infinispan-core	11.0.4.Final		f54b81cfbf6dcff3e97fed2b4bac639f206bab46
org.infinispan	infinispan-core	11.0.5.Final		921d9f5be8a1dc5eba7c9cee2c2c44ec1c4dc1eb
org.infinispan	infinispan-core	11.0.6.Final		b99b69e49ca8e5e0ef53204e574f7f41e3946f23
org.infinispan	infinispan-core	11.0.7.Final		61a14c7e4e599e05aec544ca8aa8c31363efa535
org.infinispan	infinispan-core	11.0.8.Final		0f7d0532c34f2c85d778021fbf0290f0667729f3
org.infinispan	infinispan-core	11.0.9.Final		63a3a6def0452fd2c01207de166a88a91f2f4bf1
org.infinispan	infinispan-core	12.0.0.CR1		98eafd5a5c62613f6a49527072e7e197b4078a81
org.infinispan	infinispan-core	12.0.0.Dev01		e3c1afabb84041d28a3b15b0fbbc78415108b4fd
org.infinispan	infinispan-core	12.0.0.Dev02		6e4d039d204bc171db1439f37a653b3da71eccd8
org.infinispan	infinispan-core	12.0.0.Dev03		585bc975054eba5cc76aeda508a78f390caea678
org.infinispan	infinispan-core	12.0.0.Dev04		5891cc7c8e44abf51ba77e282a02fa123513d87d
org.infinispan	infinispan-core	12.0.0.Dev05		6ba05001a7ebcdfe334ecafaf33d68e561876393
org.infinispan	infinispan-core	12.0.0.Dev06		97a7fadf709582ded71abacdc1ece7debde4647b
org.infinispan	infinispan-core	12.0.0.Dev07		1078da3d6ff860c2e491777b4a2dcb69d8f7ac76
org.infinispan	infinispan-core	12.0.0.Dev3		44ea3186d4cf0bb71ab012650d545512ead6e338
org.infinispan	infinispan-core	12.0.0.Final		e2323323c4bebc36166c98f7ad7098212b7275eb
org.infinispan	infinispan-core	12.0.1.Final		caad2e3b9a4c48654b3d060f01ea84a6f6e1e63e
org.infinispan	infinispan-core	12.0.2.Final		065a96886e3e57579f900ef87ea61f0bc7a94643
org.infinispan	infinispan-core	12.1.0.CR1		ec4b3f0ccf768cfd9fb0d7b776e1ce6ab4a1fc1d
org.infinispan	infinispan-core	12.1.0.CR2		d6f1e154d7490f01dbb72c49710d161b7782fa55
org.infinispan	infinispan-core	12.1.0.Dev01		8a84cd16ea0a29ac421a83b06ac9b52fde484634
org.infinispan	infinispan-core	12.1.0.Final		6b1e94d333733f34836bf8c594fe9ffaeb69ea59
org.infinispan	infinispan-core	12.1.1.Final		cc5558819cd6eacf184e902c239b64a44692f027
org.infinispan	infinispan-core	12.1.10.Final		3ed1aa01773d850de0e146efad8c8ba30100678d
org.infinispan	infinispan-core	12.1.11.Final		19f4a5426e0c10b56f05029382a17b37466ba889
org.infinispan	infinispan-core	12.1.12.Final		9acbcd830b474d08ff605253d0380493488f04df
org.infinispan	infinispan-core	12.1.13.Final		c785d069e06ea13dfa92d3dfdce94316e835ce68
org.infinispan	infinispan-core	12.1.14.Final		d7bd2b9f10f90508cb4d4c0512296a95f88d9237
org.infinispan	infinispan-core	12.1.15.Final		64a1eb5cfedd071a4dd82b9583385780d67f97b5
org.infinispan	infinispan-core	12.1.16.Final		b3ed1a7ef59371c2c38284c44cacae4121c339e4
org.infinispan	infinispan-core	12.1.2.Final		773d61ea2a8e2bbee93314052da358bc5918e9f5
org.infinispan	infinispan-core	12.1.3.Final		99be485e074f04d55dae078c97e3e8f09d356e84
org.infinispan	infinispan-core	12.1.4.Final		b6ed8bfa9124694153d3d8f4b039571f74b7fa20
org.infinispan	infinispan-core	12.1.5.Final		3d36296370119d498b7ea29e9ff9d2111c97b434
org.infinispan	infinispan-core	12.1.6.Final		27f6238013a23ea98de0c8cd40b69f8d43ec5311
org.infinispan	infinispan-core	12.1.7.Final		781ec2ae0d43dec0aeaad231815e0f0f96512504
org.infinispan	infinispan-core	12.1.8.Final		e5fde1488340e788c442e89c794d48130856f3d3
org.infinispan	infinispan-core	12.1.9.Final		7fa2ff85932343908cbe7a640ac07d85be385057
org.infinispan	infinispan-core	13.0.0.CR1		22a6f8d9e76e1e266db60bfcc274f442a00948c7
org.infinispan	infinispan-core	13.0.0.CR2		79e1a74ca07dff812f343a06d036f458b5525092
org.infinispan	infinispan-core	13.0.0.Dev01		18289b3dfe3ebb94b46502dc00e6292e25329ba0
org.infinispan	infinispan-core	13.0.0.Dev02		ad503fc83629a5f8036359811e5ced0212bd8fab
org.infinispan	infinispan-core	13.0.0.Dev03		1d7319a52a9f2cfc5fbf2e609e0802e5ff7efb79
org.infinispan	infinispan-core	13.0.0.Dev04		160c5c2c7f05a3705396a8edac04e03779692425
org.infinispan	infinispan-core	13.0.0.Final		4369ebc81d8a9f375c6bdfcea5d9c65d189a2749
org.infinispan	infinispan-core	13.0.1.Final		955cd022f709437f312e04e257d50f59bc968b6d
org.infinispan	infinispan-core	13.0.10.Final		692aae1dc876298d1a12382023c8a6e4bd822062
org.infinispan	infinispan-core	13.0.11.Final		f994d32433ab76103c8647e666a4e89dfc881726
org.infinispan	infinispan-core	13.0.12.Final		04d0fdf54fa9fefe2ec286a80f0a60af31a28a3c
org.infinispan	infinispan-core	13.0.13.Final		5e0b7252171e953599a3bf337ff169b3d7a8d050
org.infinispan	infinispan-core	13.0.14.Final		267410c847cdfe8bdd74464ed09c57614b1a253b
org.infinispan	infinispan-core	13.0.15.Final		dcbfbca655de0ba3e81690bdd2b598b7b0fd7f89
org.infinispan	infinispan-core	13.0.16.Final		44f5348d0d2943a55b91bcd86cb5c6b275125c45
org.infinispan	infinispan-core	13.0.17.Final		e206a837bfb565cff436782a97f083e667e30cc5
org.infinispan	infinispan-core	13.0.18.Final		4e5f397e0fde135723892edd9d13b21c08be9c4e
org.infinispan	infinispan-core	13.0.19.Final		c68d41c01a4e9f1373aa894e9d9769f6a6d900fd
org.infinispan	infinispan-core	13.0.2.Final		883981a2688c44ab190ada267c7578c9d2f92457
org.infinispan	infinispan-core	13.0.20.Final		af38c2e23fbcdcc6763f7cafbd05c0296c7d3912
org.infinispan	infinispan-core	13.0.21.Final		aafcf2b01f8ab4516f60d7117e7b5eae816f6062
org.infinispan	infinispan-core	13.0.22.Final		1573899bf1080f5c48c35b2f533146de92e3bbfa
org.infinispan	infinispan-core	13.0.3.Final		5e0ec2502fd0ae7c51a8bcaa39ae54478b18bb98
org.infinispan	infinispan-core	13.0.4.Final		66a741aaaf608c9f23ae0ad89d2c444cc887a867
org.infinispan	infinispan-core	13.0.5.Final		98e49d6ac184733e238f75d2a1be2684ad41f788
org.infinispan	infinispan-core	13.0.6.Final		b6efad8da060c457fe4b287074660dc7d54ad023
org.infinispan	infinispan-core	13.0.7.Final		570cc5aa7c26209ae9aa1a95a118be7d1e7521b2
org.infinispan	infinispan-core	13.0.8.Final		e353a11ab1f181936c431c739d49d4fb97ceeb1b
org.infinispan	infinispan-core	13.0.9.Final		7c3da7da0d1e6e80271eacc12ee72b9641a15a18
org.infinispan	infinispan-core	14.0.0.CR1		08d3de7e2c79bfa6c4b31faeedcc95a41d102ce1
org.infinispan	infinispan-core	14.0.0.CR1	jakarta	65fcf7a4d8dc4c4528098b9d68ce3c102c78fcd5
org.infinispan	infinispan-core	14.0.0.CR2		4688fbccf432ce3f373a16f1130fb45d47091f86
org.infinispan	infinispan-core	14.0.0.Dev01		d7787c811a7b510c9d63a833f78376978a4439b1
org.infinispan	infinispan-core	14.0.0.Dev02		9cda2187ea00f73a9c341f4da5f2bab838f2edac
org.infinispan	infinispan-core	14.0.0.Dev02	jakarta	cc7ab643511584d44dcef05f5e18cf562ce8657b
org.infinispan	infinispan-core	14.0.0.Dev03		bf9de1e21fba774d8e1913d4814376682d87875b
org.infinispan	infinispan-core	14.0.0.Dev03	jakarta	931a36fbd58427b7eb3aad150042a246ab6cf209
org.infinispan	infinispan-core	14.0.0.Dev04		9f0869cf408e1f80a5e79a4c59f1a54383d50cc8
org.infinispan	infinispan-core	14.0.0.Dev04	jakarta	c156e6512f991af016a3fcf1c159cb2e61fa0aae
org.infinispan	infinispan-core	14.0.0.Final		fdda8d31e5ffdc265aa0dff242b769b1d23687fd
org.infinispan	infinispan-core	14.0.1.Final		40033a6664082d5320941c919c16bf657e479145
org.infinispan	infinispan-core	14.0.10.Final		6c03dac593a6b66948a04cc8c8f33d30d6f90446
org.infinispan	infinispan-core	14.0.11.Final		b65c3c9264c3ddc37aa08ab9ff2bae5c24f34997
org.infinispan	infinispan-core	14.0.12.Final		8be61e9283718b03724baa72c7b7632f49ac7807
org.infinispan	infinispan-core	14.0.13.Final		b29f7e016b645ae4c92055a953d04094c3c2c2c2
org.infinispan	infinispan-core	14.0.14.Final		41eb512198cba46aad0e3f1fd02777ff912449a1
org.infinispan	infinispan-core	14.0.15.Final		c7190a2803bdb793700905dbfb4fd7d0bd606468
org.infinispan	infinispan-core	14.0.16.Final		c0948f641d4b44c0fbd1a0c08ad79d6df8edf14f
org.infinispan	infinispan-core	14.0.17.Final		4c573aad75209f422ace3393dcfe9fc84ef21832
org.infinispan	infinispan-core	14.0.18.Final		6af20ef59a8136c4d47786f39589a71b27a8c7e4
org.infinispan	infinispan-core	14.0.19.Final		b5c6b8fdd747854a8a62beee1c09529360368520
org.infinispan	infinispan-core	14.0.2.Final		e1c443a92b3baf98266a13fa05a542b456e3aed8
org.infinispan	infinispan-core	14.0.20.Final		65c5f897595cb50874d5cbcd668724fabdb28a4f
org.infinispan	infinispan-core	14.0.21.Final		3ebcbb2d043424d667ecc27448454abbe1a0f3d3
org.infinispan	infinispan-core	14.0.22.Final		c04a9c2e8ca10650664b430477f8a9dfaf0b9e88
