ch.unibas.cs.gravis	scalismo-hdf5-json_3	0.1-RC1		af8c87c15c27135a247bfad49b7bea35baadcb6f
ch.welld.kie	welld-kogito-kjar-maven-plugin	1.1.0		933b521731ec6afd1df3581edb74eba2054314f6
ch.welld.kie	welld-kogito-kjar-maven-plugin	1.2.0		10bf90a1d2152bb9f732239ae6a0d13558db0142
cn.stylefeng.roses	sms-sdk-aliyun	7.0.0		7fd61f55c87b134e5a5c8937e282ffb7cd72072b
cn.stylefeng.roses	sms-sdk-aliyun	7.0.1		90cf2384277a975e64e46fab47b3a7c226ac47a9
cn.stylefeng.roses	sms-sdk-aliyun	7.0.2		79ce9d5adc5ac7f9e2294ad26b07debe63f02fd1
cn.stylefeng.roses	sms-sdk-aliyun	7.0.3		e227f7ab9851896921eb4cf7ebf2e0b2442bd9d5
cn.stylefeng.roses	sms-sdk-aliyun	7.1.0		1d2d78c9970b3d48a0ace12c46363d4a80ec6773
cn.stylefeng.roses	sms-sdk-aliyun	7.1.0.Final		88478a6a2bf8b03746db33bc0b410c13877ceb50
cn.stylefeng.roses	sms-sdk-aliyun	7.1.1		8210a60458796203c6b186714d0b8cb01a80b488
cn.stylefeng.roses	sms-sdk-aliyun	7.1.2		9d1da669ceb242e116976ac72040d036f38de9a0
cn.stylefeng.roses	sms-sdk-aliyun	7.1.3		b6adbae5ab31a8ca545b0b366049989657169ad9
cn.stylefeng.roses	sms-sdk-aliyun	7.1.4		21cdaa78409a02fcdc7104b54af894a7030c0f11
cn.stylefeng.roses	sms-sdk-aliyun	7.1.5		de6baf201340637e4724ce65d98f61d680218603
cn.stylefeng.roses	sms-sdk-aliyun	7.2.0		fc166e0c2da022f82a84da3abe65b8df8533858e
cn.stylefeng.roses	sms-sdk-aliyun	7.2.1		66e6922ace2dadf8065a8c9c29b7ad9b006dcd33
cn.stylefeng.roses	sms-sdk-aliyun	7.2.2		4ccc09fc0c7eeedf205279d024d5331788bb2595
cn.stylefeng.roses	sms-sdk-aliyun	7.2.3		d5cfdfda0ebf77627dd8caf0fa9e70c1c09852bf
cn.stylefeng.roses	sms-sdk-aliyun	7.2.4		30bc7ddfb01104250227136e644d080b34830c33
cn.stylefeng.roses	sms-sdk-aliyun	7.3.1		9acffaac35ebe700c45b40d23c12de356ec06769
cn.stylefeng.roses	sms-sdk-aliyun	7.3.2		2f742a1a0ffaba6a070e74e8685df1935573f801
cn.stylefeng.roses	sms-sdk-aliyun	7.3.3		af08226db7eeb717d2d3c6bfcde422abe8ae5c5f
cn.stylefeng.roses	sms-sdk-aliyun	7.3.4		3035ae34b09f86494ab36fcb8368871087c25ccf
cn.stylefeng.roses	sms-sdk-aliyun	8.0.0		68610b224a06d22dfe901e50012c09a8a1a90962
cn.stylefeng.roses	sms-sdk-aliyun	8.0.1		f1d2937fc13aa1c5d8dd6f63bff3f23bf1ffe974
cn.stylefeng.roses	sms-sdk-aliyun	8.0.2		16b547ae27bf1ba0632e2e785578c44b074c58de
cn.stylefeng.roses	sms-sdk-aliyun	8.0.3		c738ada32925b5b529fe2ddb73d877185c0ef154
cn.stylefeng.roses	sms-sdk-aliyun	8.0.4		5ea78e04de62af9ec39e5de1d2d6bc74ae2cc1aa
cn.stylefeng.roses	sms-sdk-aliyun	8.0.5		0b66da9d9037d1a7247c69c92f19bd039a91a2a0
cn.stylefeng.roses	sms-sdk-aliyun	8.1.0		61b744c972268d8735fb3496bf98a70ba9d53299
cn.stylefeng.roses	sms-sdk-aliyun	8.1.1		318936c2243dd446a48e292733454639aab26318
cn.stylefeng.roses	sms-sdk-aliyun	8.1.2		fb41cdd2fd91e27d6908dee9a5b6fe32782e5577
cn.stylefeng.roses	sms-sdk-aliyun	8.1.3		b10f8c6328d3e398466be044a56f77abfb99487f
cn.stylefeng.roses	sms-sdk-aliyun	8.1.4		49894555705c6bf39715b63bd877f8116591f04c
cn.stylefeng.roses	sms-sdk-aliyun	8.1.5		272a237191113489d4cd57442097381d370f6057
cn.stylefeng.roses	sms-sdk-aliyun	8.1.6		bd820e4db357a58b1bd43dce0556c9a7aef8dd4f
cn.stylefeng.roses	sms-sdk-aliyun	8.1.7		b4e83b5a90f9295e392f7c97ace0fdac7f09a225
com.adform	stream-loader-core_2.13	0.1.1		8f3e00e5b215d4f81106b1fc5c749f5d311f28c6
com.adform	stream-loader-core_2.13	0.1.2		cc9313af0c0350e2ebc9227ef1cae1ee81876e08
com.adform	stream-loader-core_2.13	0.1.3		0636887534c2ec21dea9796a1f5a5c18a21dd801
com.adform	stream-loader-core_2.13	0.1.4		83097cb5a0f429861dc0ef641bf4e0f02d0ab8d9
com.adform	stream-loader-core_2.13	0.1.5		3084167a7892a2772fa05966136b4b1928ca0cb5
com.adform	stream-loader-core_2.13	0.1.6		8cd535b030a8c1b5afd8a1860d29be80de931cb9
com.adform	stream-loader-core_2.13	0.1.7		c63732e29bfceeaeb314813950a1baf0d42f2880
com.adform	stream-loader-core_2.13	0.2.0		e38e81dbe077e5b1066da8b8bf0432dbdda95fc2
com.adform	stream-loader-core_2.13	0.2.1		08bc7f63ab2c7aaa4ec500186b9736b71502b83b
com.adform	stream-loader-core_2.13	0.2.10		c22a0f18d2f922b9d2fefa2720474acab1f2b41a
com.adform	stream-loader-core_2.13	0.2.11		203e84658c1444e50dcb7eb742a1f705f6c75bac
com.adform	stream-loader-core_2.13	0.2.12		c1e99ba139154f106eda21e03337aae5ca97a26c
com.adform	stream-loader-core_2.13	0.2.13		fad372d62be74f4f7d1d0bc2e9524b3c57dbe602
com.adform	stream-loader-core_2.13	0.2.14		7a9ae1acfde9bc30415ad02488e7f9f3e489bc04
com.adform	stream-loader-core_2.13	0.2.15		c66fcd18dcedf11d2ec6734cd4d8d202ffefde7a
com.adform	stream-loader-core_2.13	0.2.2		fbdee654eb223ace6ae57fbfd6ade5a116b94faf
com.adform	stream-loader-core_2.13	0.2.3		98378bac3bdada12ae81582a57ea5de882f7a994
com.adform	stream-loader-core_2.13	0.2.4		334fb79eeb61c210370f3b4bf8453b4278cc9220
com.adform	stream-loader-core_2.13	0.2.5		2802eb1ddfcaa578a9d924e83a761bb14265e858
com.adform	stream-loader-core_2.13	0.2.6		e3987f02d726a05ddeb84237e4c476f2c492ddc6
com.adform	stream-loader-core_2.13	0.2.6-alpha		736131b410c2fcf1911318b7672b612549d06568
com.adform	stream-loader-core_2.13	0.2.6-pre		f4293f4c0c43f52bb6c8491c0b6d8b95ddb92393
com.adform	stream-loader-core_2.13	0.2.7		a4ad2f97ab7b9a089d891dfc7022cfb3b6fdd18b
com.adform	stream-loader-core_2.13	0.2.8		dc60e51c2765b4312618b04036fb8e8aaabfdb4f
com.adform	stream-loader-core_2.13	0.2.9		f3b6a5dd9d95551c84416b02d2f06af76ecd3240
com.adform	stream-loader-core_2.13	0.3.0		c1310b3ce949b1c5a96b1b9685ce916a94170524
com.adform	stream-loader-core_2.13	0.3.1		07e0c746bebaaea96665347bcd699192c267a1c4
com.adform	stream-loader-core_2.13	0.3.1-alpha		9127cc0e7b88c8afc6d7635ccb3e0dd0c80e52fb
com.adform	stream-loader-core_2.13	0.3.2		da7baaa24e8f741eab300da7f5cda2ae9e61bdf1
com.adform	stream-loader-core_2.13	0.3.3		b5743ac0be7f4a1220a39a635936c1ab0563c99d
com.adform	stream-loader-core_2.13	0.3.4		29117c74a8ebfbf2ace21409e03eaf1067915769
com.aliyun	aliyun-sdk-pds-hosting-mode	0.0.1		d0c9cabed1cefa8ab766057bda7f5343f79ea384
com.aliyun	aliyun-sdk-pds-hosting-mode	0.0.2		85055251a7a002908459296ec8fca6dc715fd1c4
com.aliyun	aliyun-sdk-pds-hosting-mode	0.0.3		d2ed334a02614c69967666d29afba6abd59a59a5
com.aliyun	aliyun-sdk-pds-hosting-mode	0.0.4		81d9f43ac3e4a36d6deadd98a7df3faa70262e8b
com.aliyun	aliyun-sdk-pds-hosting-mode	0.0.5		b0f8f7c027637325736ea62e4a78f1c03a6ee2cc
com.aliyun	aliyun-sdk-pds-hosting-mode	0.1.1		b26cd0026cad96cdbde8e13493fc1c569c1c894a
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.1.0		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.1.0	metadata	fff4da7207ff4a9d73a22ca1d194dbd74a3138c4
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.2.0		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.2.0	metadata	407dffbe242a7238adbe66e057efb270002c49c1
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.2.1		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.2.1	metadata	8dce5980780505d33d73d89f7ae3c3c259aac1de
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.3.0		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	3.3.0	metadata	68328af0a7aca58f3aabc53895594664e4e9685c
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0	metadata	6759dd54c796cd4d475513671753811656abdc60
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0-alpha01		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0-alpha01	metadata	1344351f8625b1fe37f187ad93ee3dec70874346
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0-alpha02		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0-alpha02	metadata	5d0d26d720659b23cbcde775089b5e4cac462d58
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0-beta01		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.0.0-beta01	metadata	6732902075aeb154c4a780d29f925c8126d02455
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.1.0		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.1.0	metadata	ce0ad2610420a2f9f579165a601f703a7e8d2175
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.2.0		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.2.0	metadata	8adb3bfb2295f474021a23e5bea4a5a3ea0d877e
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.3.0		N/A
com.arkivanov.mvikotlin	mvikotlin-tvosarm64	4.3.0	metadata	4ddb3b2cb0e10c42dd7588ee5d7d2a686afd2c4e
com.ascentstream.pulsar	pulsar-io-file	2.10.6.10		6e822188425133976360d18fbbfc07069a20ecf6
com.ascentstream.pulsar	pulsar-io-file	2.10.6.9		d0efa50bfaf4b3d0cc9155f0b33129d900248ad6
com.ascentstream.pulsar	pulsar-io-file	2.10.7.1		56b6c6335feaa7745579cce13b0e5a502a383ec1
com.ascentstream.pulsar	pulsar-io-file	2.10.7.1-SNAPSHOT-3c76893		ddd3c1e2bc74da2e1523e56b22245a91642a5ef2
com.ascentstream.pulsar	pulsar-io-file	2.10.7.1-SNAPSHOT-4670905		db70f2a459f7446d0a4154f11885bd3437e7ff8d
com.ascentstream.pulsar	pulsar-io-file	2.10.7.1-SNAPSHOT-8da4484		d3676d54139be4d9af340034437faad34b42ae9a
com.ascentstream.pulsar	pulsar-io-file	2.10.7.2-SNAPSHOT-86382c9		0f3da016b0c41bcef908a8b66d2410622ba86b8e
com.ascentstream.pulsar	pulsar-io-file	2.10.7.3		e44f20583d983dfa161441178e5dd08b98b55338
com.ascentstream.pulsar	pulsar-io-file	2.10.7.4		447d0d356b8bdca0a48771424cb1a3775785ff32
com.ascentstream.pulsar	pulsar-io-file	2.10.7.4-SNAPSHOT-35e64fa		3397c1e8a3dcdb6362e6e2b67cbe1ebfa0599c1c
com.ascentstream.pulsar	pulsar-io-file	3.0.7.0-SNAPSHOT-a030c50		33d104804c9d81a19a88d3e727211e87da7f4c0f
com.ascentstream.pulsar	pulsar-io-file	3.0.8.0-SNAPSHOT-16a7bcc		bdadc1b1111a54942bb2b5ac2a098dfc24ea3fa4
com.atlassian.asap	asap-server-spring	2.0.1		ffad3a64b2d796a350d5f185fe59acf6f628cf56
com.atlassian.asap	asap-server-spring	2.0.2		fa866fbbf26dc357bf425771992c5bad8d89f0a6
com.atlassian.asap	asap-server-spring	2.1.0		e086e3fe7dbe250a302984703907d1a2dac6bc24
com.atlassian.asap	asap-server-spring	2.1.1		2856e879d0d0700e9d9095ca6078f9ca50c2eaa8
com.atlassian.asap	asap-server-spring	2.10.0		d03c6b9570628baa066bfe69a896b1c8f7871dfd
com.atlassian.asap	asap-server-spring	2.10.1		8a3e99ad46adc515aa245e5679f7a0a86ad565cb
com.atlassian.asap	asap-server-spring	2.10.3		4c7c4d0e186d1a4d8aa7235caa3acb6ac8053d38
com.atlassian.asap	asap-server-spring	2.10.4		f3211ac0163e147186a0bf909ce0374c1c416a79
com.atlassian.asap	asap-server-spring	2.10.4-test		f53deb8b42549feb096c6be250e52462ac74f8fa
com.atlassian.asap	asap-server-spring	2.11.0		810e4ee4da9f614a9d4f67a20d47fc5d4efb720c
com.atlassian.asap	asap-server-spring	2.11.1		88c2a425d5c955e476ca0df1105b19d161f7804c
com.atlassian.asap	asap-server-spring	2.11.2		38f5b6649f6f8b7180a9992c197ef1c11cfaa67c
com.atlassian.asap	asap-server-spring	2.11.3		ee36e19147a1ddb7b9672fd1e9f61e2c89fd592a
com.atlassian.asap	asap-server-spring	2.11.4		a1c8a430f9e97e50474f74835dd45219cbf4d3f7
com.atlassian.asap	asap-server-spring	2.12.0		6b317d56e4b2435d8da9b4c1d07b78b5d48407d2
com.atlassian.asap	asap-server-spring	2.12.0-m1		396aae9fd091b0af78a536a533bcabf3cefe45e0
com.atlassian.asap	asap-server-spring	2.12.1		ae180b8ed80eb1835325aa292185032916ba4b43
com.atlassian.asap	asap-server-spring	2.13.0		08cfffaea336063bbea4ba8c43778d8264dc58e0
com.atlassian.asap	asap-server-spring	2.13.1		768b7912ed69c82a412127a1015ce78a29d4d3ac
com.atlassian.asap	asap-server-spring	2.13.2		6950e1ea252624f35f05392e21170dcc7378a174
com.atlassian.asap	asap-server-spring	2.14.0		9038307a53af0b0b0884708e732ab377b546a30f
com.atlassian.asap	asap-server-spring	2.14.1		c236e4513ac5bab3d43fa025f5eae1d5eb48e8f1
com.atlassian.asap	asap-server-spring	2.14.2		d3040673f7e0cafad1a627750744e8092ad6fe6e
com.atlassian.asap	asap-server-spring	2.14.5		81edffbf298799f637f8085c3aef69bb7890adaf
com.atlassian.asap	asap-server-spring	2.15.0		8ca6abf827f9503ee42aa4c898f62d1728abfa11
com.atlassian.asap	asap-server-spring	2.15.1		fb28383ad3705454a7dce8886716c13fe29c1369
com.atlassian.asap	asap-server-spring	2.15.2		2d0005b49065ab9c6c484770e0ed657f100bcdd1
com.atlassian.asap	asap-server-spring	2.2.0		23faa1f139ceed7fae837b5d335607230b27f167
com.atlassian.asap	asap-server-spring	2.21.10		431bd40dfd982687e50dcd134cd6d3d7d5489560
com.atlassian.asap	asap-server-spring	2.21.11		e8ee7e8e434f93378d08479a670c4315e2a5c82a
com.atlassian.asap	asap-server-spring	2.21.12		0baad9e451d17e3b724d2e5d4e97fb0e9ca03a8f
com.atlassian.asap	asap-server-spring	2.21.13		4b8c036d6000da26501b43043fd779d5c9d88048
com.atlassian.asap	asap-server-spring	2.21.3		807e99ac5efadb23c5543f6e3037fbc5bfbda6e2
com.atlassian.asap	asap-server-spring	2.21.4		44ed92dcd6efcf9c9b42e4c4f799d3d0880d3107
com.atlassian.asap	asap-server-spring	2.21.5		fcb077d48c07fd3b1a6c0b523f06632aa9b0af89
com.atlassian.asap	asap-server-spring	2.21.6		213fda0185485cc27be8e01264a54b0116e70dd9
com.atlassian.asap	asap-server-spring	2.21.7		f0aa89e5597ad4bc224ec12c1ba21c80d2d00715
com.atlassian.asap	asap-server-spring	2.21.8		f7aa880344b9f8d795053f0ccbe7b95418202d36
com.atlassian.asap	asap-server-spring	2.21.9		3db54d8b13117802ae871da68fceb7e8bac07ebe
com.atlassian.asap	asap-server-spring	2.22.0		b09276785c7b71c35b39f6cfdd2f4719fdc6dad5
com.atlassian.asap	asap-server-spring	2.23.2		bf86eee00c3255be84af6aefa1e959cb756a996a
com.atlassian.asap	asap-server-spring	2.24.3		7fbde8a695250c19ff53351aaf007aa13fc909e4
com.atlassian.asap	asap-server-spring	2.25.0		5d85764aaca9c7639486d94bdbf115f20f876b1b
com.atlassian.asap	asap-server-spring	2.25.1		1a6d15b112156241d1c4faf41466f4da0a1b12a3
com.atlassian.asap	asap-server-spring	2.26.0		f815c3511fe060dc671b2fee819776b16a7075b7
com.atlassian.asap	asap-server-spring	2.3.0		d9303fe6783b22c1cfa9693230aa3440d1698768
com.atlassian.asap	asap-server-spring	2.3.2		b70e22a470c551e764171e5769cc59a15b69cf3b
com.atlassian.asap	asap-server-spring	2.3.3		e0acd44c08da0d5258988bc7c122aae7766d95d8
com.atlassian.asap	asap-server-spring	2.3.4		ac38de1686a8899ef3e0ab1c685535ca903875db
com.atlassian.asap	asap-server-spring	2.3.5		d750bde2622bd9d158e83498496180ed4614ca60
com.atlassian.asap	asap-server-spring	2.3.6		030b477b77ec25dc873881871760d85a3d60648e
com.atlassian.asap	asap-server-spring	2.3.7		1273f0c5488999e501fa55a5c9f3cb65c4419643
com.atlassian.asap	asap-server-spring	2.4.0		cb5f06ec9778280046f4a295f0606b6df81d2d77
com.atlassian.asap	asap-server-spring	2.4.1		9760d179d98b93100ac4ec444d12a17c02d7bcc0
com.atlassian.asap	asap-server-spring	2.4.1-m1		89db49ada8fcce852789aa1059ef636fbb2b98b6
com.atlassian.asap	asap-server-spring	2.4.2		1085cc7f5833b6c9ee210d86e3c4626325e93a72
com.atlassian.asap	asap-server-spring	2.4.2-m1		267faced3e66136eb69f3ae9d9a1d723d54246c7
com.atlassian.asap	asap-server-spring	2.4.2-m2		080f5b8de03a386ac4ea80e165a502cd3457f51d
com.atlassian.asap	asap-server-spring	2.4.2-m3		ff39f61422f542d88d9f0fc1f5e496515202ed1d
com.atlassian.asap	asap-server-spring	2.5.0		6e4c79268876ac6fde980007e1f050b6ab55c745
com.atlassian.asap	asap-server-spring	2.6.0		70d4a2940793222f122049e470a7cde7df87f1d8
com.atlassian.asap	asap-server-spring	2.6.1		a288e4dc938b81dd4f8ac3b0304dc33a7f593c94
com.atlassian.asap	asap-server-spring	2.7.0		c70bca8ca8e8eb0beeee7708314bc6e49a7eedf2
com.atlassian.asap	asap-server-spring	2.7.2		b189d2fc82c39e0541cb6041efc055da0b658cab
com.atlassian.asap	asap-server-spring	2.7.3		bc8fd59d3a6b32c66d21567f725c9c605b234dc7
com.atlassian.asap	asap-server-spring	2.7.4		9af7506084cab70c203de8fe92cdfdd285fe7c48
com.atlassian.asap	asap-server-spring	2.8.0		bc87561567a0537bed92b6da18fc7c30272d12ae
com.atlassian.asap	asap-server-spring	2.9.1		b71fc3d277a0942c5253493a08aa56562972c1bb
com.atlassian.asap	asap-server-spring	2.9.2		3597e04009319b8ce1d5b4f0f59d1120dec572c6
com.baremaps	baremaps-examples	0.4.0		d764918ecb1f15c3af108c27fd2199c14a6eba4d
com.baremaps	baremaps-examples	0.4.1		352fc5f1188adc606bfb6c6821804f02fb1fc641
com.baremaps	baremaps-examples	0.4.2		6a8c739551e339467b96d51fd9d0ec28869a3289
com.baremaps	baremaps-examples	0.5.0		38a343a32dd9b2e43a561916740f564d98b6388f
com.baremaps	baremaps-examples	0.5.1		0eefaacb9d4a3aae3aa06d6cc8103f79dec9673f
com.baremaps	baremaps-examples	0.5.10		bf778c47f6f882b453d72aa3a6e5eb310a1eb42a
com.baremaps	baremaps-examples	0.5.2		14e3d6ff80311760cd5a5a954eedd0d5e4182b1a
com.baremaps	baremaps-examples	0.5.3		6f6be636c60ebba6ecb030d6fe1a037624b9d2c9
com.baremaps	baremaps-examples	0.5.4		7efd61a40a37cdbf49b24c3ac46fbf90704c4998
com.baremaps	baremaps-examples	0.5.6		6360af603e288c85eeb91506a548cd219f16b047
com.baremaps	baremaps-examples	0.5.7		9994f33a150622ee97903e91e63c9bff6e4b0763
com.baremaps	baremaps-examples	0.5.8		1a99aea01494b23fa84bc831cb2068fd028eb4e2
com.blacksquircle.ui	language-php	1.3.0		N/A
com.blacksquircle.ui	language-php	2.0.0		N/A
com.blacksquircle.ui	language-php	2.1.0		N/A
com.blacksquircle.ui	language-php	2.1.1		N/A
com.blacksquircle.ui	language-php	2.1.2		N/A
com.blacksquircle.ui	language-php	2.1.3		N/A
com.blacksquircle.ui	language-php	2.2.0		N/A
com.blacksquircle.ui	language-php	2.3.0		N/A
com.blacksquircle.ui	language-php	2.3.1		N/A
com.blacksquircle.ui	language-php	2.4.0		N/A
com.blacksquircle.ui	language-php	2.5.0		N/A
com.blacksquircle.ui	language-php	2.6.0		0cd8e4a89aa93d31d8bd3b8707d05edf04369832
com.blacksquircle.ui	language-php	2.7.0		04975b10fe64b33f5fa11cab6e59bca6904dfcf6
com.blacksquircle.ui	language-php	2.8.0		0a070e052950ce5bea27be6fef9c4919620071fe
com.blacksquircle.ui	language-php	2.9.0		b56d8cd26f8bbed7682c0a2e5c67e1ecba784d40
com.bumble.appyx	modal-iosx64	2.0.0-alpha08		N/A
com.bumble.appyx	modal-iosx64	2.0.0-alpha08	metadata	e5ea573468a52f673c3b4cb4b5629c54154c7ef6
com.bumble.appyx	modal-iosx64	2.0.0-alpha09		N/A
com.bumble.appyx	modal-iosx64	2.0.0-alpha09	metadata	d5b494205484ab9fd5ca3f664a94662249c3ccca
com.bumble.appyx	modal-iosx64	2.0.0-alpha10		N/A
com.bumble.appyx	modal-iosx64	2.0.0-alpha10	metadata	89d6ffa96f202c24899143843e493566b9b7dfe2
com.cloudant	cloudant-sync-datastore-android	0.15.0		367e8415193705da6851ef63fe1e35e519182cfa
com.cloudant	cloudant-sync-datastore-android	0.15.1		731e5c57da14aa6dcf3bd743d8d12463f85dd68e
com.cloudant	cloudant-sync-datastore-android	0.15.2		33829dd881e4c57461fd3ef664efdf414a733b84
com.cloudant	cloudant-sync-datastore-android	0.15.3		47a106499459c48a54cbcfc8c84da4d10bb69f2e
com.cloudant	cloudant-sync-datastore-android	0.15.4		9a875b396670263fb60d24ede16e92b8f1e82e28
com.cloudant	cloudant-sync-datastore-android	0.15.5		2efd680cb025abc5c23148091d67e651a31e1c4a
com.cloudant	cloudant-sync-datastore-android	1.0.0		187ba27967fae4756a95993f548966cf683a352e
com.cloudant	cloudant-sync-datastore-android	1.1.0		9f06cf588063197fb1def3b2a5db9cbad5679023
com.cloudant	cloudant-sync-datastore-android	1.1.1		7f9cd0d375557c4b7b6f141011e8a6173891df21
com.cloudant	cloudant-sync-datastore-android	1.1.2		90c6c6e1ce0f60787f815fe43f33c2a3a1eac7ea
com.cloudant	cloudant-sync-datastore-android	1.1.3		9e820ef90c77f6ae0bd596bf06c21fbfab1337d5
com.cloudant	cloudant-sync-datastore-android	1.1.4		b6566a87ae54fe1019ad16441dcd5018585cc938
com.cloudant	cloudant-sync-datastore-android	1.1.5		d4e7c0eaab34021478089eac7becc1cb94a003d7
com.cloudant	cloudant-sync-datastore-android	2.0.0		653f0b682ba387c84aa7cd5bafa64e7552d7e8d6
com.cloudant	cloudant-sync-datastore-android	2.0.1		63ae0ce8f4ac835bb876dbe57a9b2eba93cb4cc5
com.cloudant	cloudant-sync-datastore-android	2.0.2		00ae70de11fb3d3587053b68c5c974bb2d84b6d2
com.cloudant	cloudant-sync-datastore-android	2.1.0		bec5e497cfcfcc6007e69ded32c6075858edaa28
com.cloudant	cloudant-sync-datastore-android	2.2.0		b202790be6cd7b03fc04349e1771fe1003158aa2
com.cloudant	cloudant-sync-datastore-android	2.3.0		13687ceee3ca13826e5321d72fd93e0fc2183420
com.cloudant	cloudant-sync-datastore-android	2.4.0		44a79281c7ea30c2c3884b355e299c5185dbe876
com.cloudant	cloudant-sync-datastore-android	2.4.1		7428249bffbd54ab6d68ab197ec768702dcabb2d
com.codenameone	websockets-javascript	1.0		487a503caabee93dd2b48d714d4f91b9d0c34176
com.dbvis	dynamodb-jdbc	1.0		1ec8aa3f23999c99577297c7e842f76ccb20a752
com.dbvis	dynamodb-jdbc	1.1		f8fdca697a38fd30d398effdfa3774e7fbe9e7ed
com.foreveross	moria-spring-cloud-archetype	1.0.0-RELEASES		10563fa6132fef40636fc4c1b0be334c3f48a0fb
com.foreveross	moria-spring-cloud-archetype	1.1.0-RELEASES		28b55238d7abc401db30f6fd6c4ea3346b2da451
com.foreveross	moria-spring-cloud-archetype	1.2.0-RELEASES		c9258c0e7e1895d38ffe3b2c716ac768b65a8f8e
com.foreveross	moria-spring-cloud-archetype	1.2.1-RELEASES		2f65b5bbc79a2c6a671f6c4305f1dbdcf53dd755
com.foreveross	moria-spring-cloud-archetype	1.2.2-RELEASES		N/A
com.foreveross	moria-spring-cloud-archetype	1.2.3-RELEASES		N/A
com.foreveross	moria-spring-cloud-archetype	1.2.4-RELEASES		fe865199547cf2f5aad514ba6e42bcb421a9a9f3
com.foreveross	moria-spring-cloud-archetype	1.2.5-RELEASES		31a65579fe7e260dce0c03f8e2ee67d4c4bb68fe
com.foreveross	moria-spring-cloud-archetype	1.2.7-RELEASES		22784943bfd39d01911202f4c558c0b659b0ba3f
com.foreveross	moria-spring-cloud-archetype	1.2.8-RELEASES		N/A
com.foreveross	moria-spring-cloud-archetype	1.2.9-RELEASES		1506697e7a077b053bb78775599aa7324b0f51ae
com.foreveross	moria-spring-cloud-archetype	2.1.13-RELEASES		08804d23c5d5056846d41297304d3b5eb11d1d7f
com.github.ftrossbach	kiqr-rest-client	0.0.1		397552cbc7657e29a2102465a4b8d2c8d13f0d73
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.2		51fc8d124becc5e2d41d60f05a534d7a75135b89
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.3		3f90e4d28f9a2d5b7ff7c600f3e4a1fd51fbf815
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.4		a5bd60482228bc433d64f76c63db41f514798a6f
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.5		80bb0eed37eaffa73e3dbe907601917cf0dedc0c
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.5.1		4f9ed4f6a4421bfd1b185f4bccc255d6b5faadb6
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.5.2		a2100e9a86a9345f86115264549f200820827671
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.6		0de45835c4e3cca230c158c4ddc898fc6aeed5ba
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.6.1		ad3faa382f1b21eb5d19459facd774519f5b0e60
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.6.2		19adbe723375ad11c35df85c72ccd8c628aa3e50
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.6.3		a12bbffadcc45d94de63c359f92762a49ce200da
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.6.4		87c5a20a7f9c8fc71c511046c77cbc457044bc09
com.github.igor-petruk.protobuf	protobuf-maven-plugin	0.6.5		7308b1d220d3f51c8cb80f85b7ecf1d0c8df11d4
com.github.pjfanning.elastic4s	elastic4s-json-json4s_2.13	7.1.3		6591980546d2891b0830749c9ea1913c201b638f
com.github.xuwei-k	scalafmt-core_sjs1_2.12	3.7.4-fork-1		672e47031123ed6d5ee6763d2ca78462480fb4f5
com.idea-aedi	mybatis-data-security	1.0.0		8d93e6bb1cb7a383abc539c29b3fb7644ca7d2de
com.idea-aedi	mybatis-data-security	1.0.1		768b72d7ea8b90bb6fdb84697d05a98374a4ea29
com.idea-aedi	mybatis-data-security	1.1.0		c93a9595478cde75029c4d2b6fd54b0ee8d8836f
