app.softwork	routing-compose-wasm-js	0.4.0		N/A
io.github.toxicity188	BetterHud-bukkit-api	1.12.1		6a0a9b612dd7dabadf5cbf905b6f432bc60b902d
io.github.toxicity188	BetterHud-bukkit-api	1.9.2		a74a10d7eb90bf54cbc2d0b10c54c477d39c0068
io.github.vigoo	clipp-cats-effect3_3	0.6.1		356d02b76832d14abf98e184941a8e7aa7c65295
io.github.vigoo	clipp-cats-effect3_3	0.6.2		b27ab84ee8d227301d1c28e89c2c6d9367d507ed
io.github.vigoo	clipp-cats-effect3_3	0.6.3		aad90ac7ffc7718cccac4bb83eb69d216f12662d
io.github.vigoo	clipp-cats-effect3_3	0.6.4		5ff1661065bd9bec556c557fc6afb8da97b086ef
io.github.vigoo	clipp-cats-effect3_3	0.6.5		95ee4658cc22c8e9f67207a1077161e356144dbb
io.github.vigoo	clipp-cats-effect3_3	0.6.6		1ecc58021834bd7f6b61333f8acf2be43d089bbc
io.github.vigoo	clipp-cats-effect3_3	0.6.7		441ac9e20c0048b95dbfb3ba20bd98116e87875c
io.github.vigoo	clipp-cats-effect3_3	0.6.8		1b35634c02c9b20ca9203000efdd783f7d203cc8
io.github.xrfzh.cn	xr-generator	2.0.0-RELEASE		c8ea478a227f6f7da18cadc0b7e7f74b7b349b1e
io.github.xrfzh.cn	xr-generator	2.0.0-RELEASE	execute	f5e44ce118c19543f53746f989525dda86cc7c0e
io.github.xrfzh.cn	xr-generator	2.0.1-RELEASE		1cb22311eca3384f2f4c1894a51d99c1905af6af
io.github.xrfzh.cn	xr-generator	2.0.2-RELEASE		cba85f5a80347d9d36220813a219124028091b51
io.klogging	klogging-iossimulatorarm64	0.7.3		N/A
io.klogging	klogging-iossimulatorarm64	0.7.3	metadata	ccfdf67042b4035477c0110de8676ddbcdfc1e6a
io.klogging	klogging-iossimulatorarm64	0.8.0		N/A
io.klogging	klogging-iossimulatorarm64	0.8.0	metadata	3f941d9d2f32080ae6f57b06e3bed85e10761477
io.klogging	klogging-iossimulatorarm64	0.9.0		N/A
io.klogging	klogging-iossimulatorarm64	0.9.0	metadata	a0cdc38d948a84a11997e74dc6072bcd699ebac1
io.klogging	klogging-iossimulatorarm64	0.9.1		N/A
io.klogging	klogging-iossimulatorarm64	0.9.1	metadata	80c4e4d64819649b02c09f0a5a35574aece3713c
io.klogging	klogging-iossimulatorarm64	0.9.2		N/A
io.klogging	klogging-iossimulatorarm64	0.9.2	metadata	27c8145a29899ed0b800d3559e8d319375af3d8e
io.klogging	klogging-iossimulatorarm64	0.9.3		N/A
io.klogging	klogging-iossimulatorarm64	0.9.3	metadata	28f65b451b5fb26bd7a9639a4bafacb8c4c3722f
io.klogging	klogging-iossimulatorarm64	0.9.4		N/A
io.klogging	klogging-iossimulatorarm64	0.9.4	metadata	bdfaa798dc325ac888dc76742ce6ed1d3b4f502d
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.0		2d9f03229e5d3a597c28a276f4a2d8e166b865e3
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.0-rc		84cd9db509d894f1172bb6cbf2f8c01eac24b37b
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.0-rc2		1eb4a4e3469c327699e94c41bfab40f1e105e628
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.1		5cdd2ee5846f6e35fa8ecffc6c7b2a0224eb6b00
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.2		f99eabb02505de0fa0b1d0134ca8b1b5b9a42d80
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.3		21d6c0aa4c65d4a7f5dd558d7557b981b9378c42
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.3-rc		ac52a3015182a655deccea4c3906b21966975db4
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.4		109492f5ee90ad7da7595be769e48b8e216dc82b
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.5		228e0dad9c50ac881decf2e1b99ce79090a13893
io.ktor	ktor-client-tests-dispatcher-macosx64	1.2.6		176996f6d6b300d084f8cc656d5ca11cf7babbab
io.openharmony.tpc.thirdlib	WhorlView-Library	1.0.0		N/A
io.openharmony.tpc.thirdlib	WhorlView-Library	1.0.1		N/A
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.10.0-alpha		93b846b950f4210c2e889603729dc2f591b27979
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.10.1-alpha		8e1e6ce9a76b697f18935e617ffbe2d3b6920016
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.11.0-alpha		9ce7456890b196bbf8e8597f581d0f2eeabb889a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.11.1-alpha		7e15ca1f807f1307eb209a34272a246dd4e960df
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.12.0-alpha		4c18f38f077e66a07aa542e4e62caa85fe029883
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.12.1-alpha		f14bebd8e678696f6c7416f243e8bb4692aeb38f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.13.0-alpha		dc4e4eae877af5a0c6a224ed4ac6e79855c21e66
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.13.1-alpha		132f68c2b39744afdb4d07e2fdb94f16cef2d666
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.14.0-alpha		0bea8bd6baba02b7a6861ccff72da8a5f2ef355b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.15.0-alpha		c9d82ee749122436fddf1fa92c3d8b2c99fab679
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.16.0-alpha		0818d56cd349073a715291df7531055032df13e7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.17.0-alpha		556cb92b02aa83632c0efcd2e1e65f63758ccc5f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.18.0-alpha		859d907ea5b4a7a7005d99173b7c7cea9aec9601
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.19.0-alpha		fa81e48bbd48a52b22b3d840aeef77ba886b328c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.19.1-alpha		7654f56dbb07ce0990995f5e01babd3e50711dff
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.19.2-alpha		ada74979e928561193510ddbd2e5ed04be362ac2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.20.0-alpha		b266abfdd321b34d7bcd8437c32bf7a4d82e70f8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.20.1-alpha		e089b4f6401627768fe284490f5616be0a628f7b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.20.2-alpha		157a0dfa47305ec91b6ecf1b3c46ff05a18e6f11
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.21.0-alpha		6f94a988c2768296671ee95c135e3dabdddc1b91
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.22.0-alpha		df7c67dc8fc743af83d59981f120bfbdb2645858
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.22.1-alpha		acb300cb846aa497b260f90c0cbe23b6d301e662
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.23.0-alpha		25c4a36dd24d79391dbf14027405af969b4e6524
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.24.0-alpha		857dff285662fc948170c40493b9acaff8e57f49
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.25.0-alpha		95721500a7ea08ee20a1b280c50fcdb35b565b6d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.25.1-alpha		5aca9b4799f96f9f180dcbdb5a580b182e742a8d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.26.0-alpha		e05f78a68855d09cbfd2fa62521505b678ca7e4a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.27.0-alpha		07fcaaa45a28b4e99ebb514e2c52158771fb5789
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.28.0-alpha		5aebe186e49f44b94a6589a6146aa56dda9e00e7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.29.0-alpha		ebd0fbe65d7ddac107c228a25ec59bb4c8cec90d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.30.0-alpha		9b2078a211e01ad39a36bf2145e2370ec9cc705c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.31.0-alpha		58868c7483522469ec2a3d782c4d9e056edda0ba
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.32.0-alpha		5252b327ce0322a41baa2e852e40ccb1db018fce
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.32.1-alpha		4dc90a05af4eb63406d9cc0e4f53a997a5285eb7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.33.0-alpha		808dd81ea339b9f7cf129a65ba641753cb01fde3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.33.1-alpha		975ee9064aeb871165d7354827669ac1929d92b1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.33.2-alpha		97bce8990cef3bb19fd745ffbc7fc612ee2620b5
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.33.3-alpha		dd4934e64d8f2b639ce4934c391004a052aa9983
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.33.4-alpha		b17052aeecf4a98242ae7698e593fc8943d370e5
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.33.5-alpha		0477305c2636813ecf242320f19960fe9aedf32f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	1.33.6-alpha		4dc97dcc7f5ee527a0d4db9ad19173d04d3d8d9f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.0.0-alpha		2a979eac3647c9546c8ef4c703b76a38d864d7c0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.1.0-alpha		52e71887848cb764146aec0aff46445cbc46bbc6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.10.0-alpha		054a123013078fea933d1d2a5d6367a9b2d55523
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.11.0-alpha		2903dad2c4a0c3b559344a2b7fd4b1a2a8cb9506
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.12.0-alpha		80fd82461fc394ca7e6d0affe42a99bea5cd56c0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.13.0-alpha		8c58dbd3570b6fbb9ae5b5e6534f916fc606a3ec
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.13.1-alpha		6713af5c6801ee745acf817fd09e629d68b72cb7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.13.2-alpha		01c846830132a60f2aadf944f401f3087f57402d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.13.3-alpha		b92daf5060bd95904952215cf124badead451db9
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.14.0-alpha		0266eb102ab95e5bc153f8021642fb1685a6247d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.15.0-alpha		37cb16989d070e00fe7cc0f4659f856864ab5081
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.2.0-alpha		c8a1124a7e05a1f29a0fa3fdf20637f38e824ce0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.3.0-alpha		9e17f10374d6c5eec0c9d9bf15a8178586a7ef8d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.4.0-alpha		e8f7648378f1a006e88e9f80f289c076b970a514
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.5.0-alpha		6e573a4720a7438349a2ff6d5bc9229d33507360
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.6.0-alpha		63db86b5b03d34b6eac30488dceebda174307091
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.7.0-alpha		573ab199abe4e854633680fce0b2861e1cd2026d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.8.0-alpha		53f74d31d1411d37e8d4d99feb42d89e94bb3522
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-micrometer-1.5	2.9.0-alpha		06728c63d6680a6f21d492db9811fd9b9f3c68bf
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-10		c3f7c6f8c947a31b045752b5256c636b532d79e3
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-11		d18850cd7ac0aa5308c54adc4762e86945c2ae79
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-12		2f507eebae08804a79024e816ef64a43b5b1d6e8
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-13		b20b5795823893a2fdea03c18d21637207a08392
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-14		c5729fb7abb0584144f24c12fed150271c06dd28
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-15		7cc84a3abacf46d313ad0e70079b6d8ce106f9b7
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-16		24df09e8ea719bf403c3d30a4018867dd0c4d2d5
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-17		2f6460f4345bb314b2b7aa0aa3492bccdfe08c44
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-18		e6995e97902273fdf687eeeaff0c8a2e5b611c0a
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-19		a05d023598de4f1a290791dc4f250ae71b70f18e
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-20		87c3d17502e732bb4d3f875b2cb9ba76b104d73d
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-4		630c1f232ec7e5d32c0a50fd1a1a7d4a89b08f9c
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-5		86ab3f79ab22adc678bb8aad531291b34acb5bb5
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-6		b8606766f4b7aa6673e2f2e76e3018747345ac86
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-7		e006e55ad207df0977a7aacef6f55096fa552eb0
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-8		cb7fb95dca06af8903e8cc981a740bcf00e0bc78
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.0-ALPHA-9		3554599c5bf7b61f8f48d4e51c8f03d6a430868d
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-catalog	1.1-ALPHA-1		caeaadacfeab342a20052a2cb5c7d3537f88f36a
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0-alpha.1		aa1d86367eb157187a0af28addc8744d4ee32994
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0-alpha.2		5332fc6350352b0953f90c63367f55607a17d55c
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0-alpha.3		08371247362872f852070d6f7d61705914ca8d57
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0-alpha.4		97de1359c1ee8060d5cb41e0e3e67dd95b76568c
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0-alpha.5		c21fc8ae9977b0e3d331c6148fe948c0f74e42a9
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0-alpha.6		fd05409704383d883c3fb78e751c039c93ee8aae
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0-alpha.7		4049088d53a1ce5505dcaccb79012845a48f4353
love.forte.simbot.component	simbot-component-kook-core	3.0.0.0.preview.14.0		a35beb1d788a55dae956b7ff46155406e5829ae1
love.forte.simbot.component	simbot-component-kook-core	3.2.0.0-alpha.8		5545ca296e2712aceee0ff8cbb0f7bd205f8db47
love.forte.simbot.component	simbot-component-kook-core	3.2.0.0-alpha.8-dev.1		7fdb800e59fcf6b6c05bf3b685eff38d315c4d9d
love.forte.simbot.component	simbot-component-kook-core	3.2.0.0-alpha.8-dev.2		8e78da458c3e0db185edee2d3f0c2978dbdfc3d4
love.forte.simbot.component	simbot-component-kook-core	3.2.0.0-alpha.8-dev.3		d2e166657044ae7956be898ca3ace5f2a3cde83d
love.forte.simbot.component	simbot-component-kook-core	3.2.0.0-alpha.8-dev.4		911facca60e8953da6de6801e3f4b8fa73ea55b1
love.forte.simbot.component	simbot-component-kook-core	3.3.0.0-beta1		b9015b591abc67251158c4c52ad5c9845472acb7
love.forte.simbot.component	simbot-component-kook-core	3.3.0.0-beta3		11332ea7a62556d3da99559f13b35ed565d2586c
love.forte.simbot.component	simbot-component-kook-core	4.0.0		a78b9850821bd803b6b7c15a40b60becb1f276c4
love.forte.simbot.component	simbot-component-kook-core	4.0.0-beta1		e5a7e6702d2f9485be9a25df396aa8fbe4760465
love.forte.simbot.component	simbot-component-kook-core	4.0.0-beta2		e5a7e6702d2f9485be9a25df396aa8fbe4760465
love.forte.simbot.component	simbot-component-kook-core	4.0.0-beta3		45543133b9118a084707d768795be80d391fcc77
love.forte.simbot.component	simbot-component-kook-core	4.0.0-beta4		45543133b9118a084707d768795be80d391fcc77
love.forte.simbot.component	simbot-component-kook-core	4.0.0-beta5		16fbb490fe871fe13dea50337a532402d756a533
love.forte.simbot.component	simbot-component-kook-core	4.0.0-beta6		16fbb490fe871fe13dea50337a532402d756a533
love.forte.simbot.component	simbot-component-kook-core	4.0.0-dev1		0652ef2606a4e056888628fd466678ea98ed0a37
love.forte.simbot.component	simbot-component-kook-core	4.0.0-dev2		0652ef2606a4e056888628fd466678ea98ed0a37
love.forte.simbot.component	simbot-component-kook-core	4.0.0-dev3		e5a7e6702d2f9485be9a25df396aa8fbe4760465
love.forte.simbot.component	simbot-component-kook-core	4.0.1		a78b9850821bd803b6b7c15a40b60becb1f276c4
love.forte.simbot.component	simbot-component-kook-core	4.0.2		85c34c03061e0e47764a13d4c8c5cf6bb52fc92f
love.forte.simbot.component	simbot-component-kook-core	4.1.0		2a88134de9ce34fe1372a8fe41fe393b51e1df2b
net.dankito.web	ktor2-web-client-iosX64	1.0.0		N/A
net.dankito.web	ktor2-web-client-iosX64	1.0.0	metadata	5eb3346a88b7eb09d2a33504394bab9230d6a0c1
net.dankito.web	ktor2-web-client-iosX64	1.1.0		N/A
net.dankito.web	ktor2-web-client-iosX64	1.1.0	metadata	0215a868a16c8187fd4dbf64e49f7201dc8d526f
net.ltgt.dagger	bullet-compiler	0.1		2cf3e8d714fc72f615263db45e3247bc1aada7ce
net.ltgt.dagger	bullet-compiler	0.20		836728570dc30802a9b53048ee7e9d69952fa213
net.sf.squirrel-sql.thirdparty-non-maven	jaybird	2.1.1		d9da7648cbfe19aa4896879400a7cbfbab567f85
net.sf.squirrel-sql.thirdparty-non-maven	jaybird	2.1.6		aa99b3a587182638f860ec9af843cc1b2c78cc87
net.sf.squirrel-sql.thirdparty-non-maven	jaybird	2.1.6	jdk13	8c55782632309ab7b6585b73635ef965c4b5fd99
net.sf.squirrel-sql.thirdparty-non-maven	jaybird	2.1.6	jdk14	298067c4192c0d283b940574726d405e8ae0b99c
net.sf.squirrel-sql.thirdparty-non-maven	jaybird	2.1.6	jdk15	32398186604b2c9580c6533bf37e0a9ac2c760f9
net.sf.squirrel-sql.thirdparty-non-maven	jaybird	2.1.6	jdk16	aa99b3a587182638f860ec9af843cc1b2c78cc87
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.0-CR2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.0-CR3		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.0-M4		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.0-M5		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.0-M6		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.0-M7		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.0.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	1.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.13.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.13.2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.13.3		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.7.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.7.2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.8.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	2.9.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.0.0-RC1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.0.0-RC2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.15.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.15.2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.15.3		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.17.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.2.2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.2.3		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.22.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.8.2		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.8.3		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.8.4		N/A
org.apache.camel.quarkus	camel-quarkus-telegram-parent	3.9.0		N/A
org.apache.directory.api	api-asn1-parent	1.0.0		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M14		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M15		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M16		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M17		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M18		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M19		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M20		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M21		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M22		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M23		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M24		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M25		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M26		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M27		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M28		N/A
org.apache.directory.api	api-asn1-parent	1.0.0-M29		N/A
