acegisecurity	acegi-security-parent	1.0.0-RC1		N/A
org.opencastproject	opencast-animate-remote	11.1		3080fc33c74750516b8b6e9e98dd2edd18f4456a
org.opencastproject	opencast-animate-remote	11.10		a72d58d3856ea5780e450e888e67a3dc97c6106f
org.opencastproject	opencast-animate-remote	11.11		d8e7e9077435b0f8f993dbedf0571354693677c0
org.opencastproject	opencast-animate-remote	11.2		4847f5554592d4bb86e7d4feaf45d4c748599986
org.opencastproject	opencast-animate-remote	11.3		a7cae8f100a891f8d2a851bbd259a92f606b98ac
org.opencastproject	opencast-animate-remote	11.4		9db8ff676eedfa4b74fdaabf0e67abc57e9b0adf
org.opencastproject	opencast-animate-remote	11.5		470651874e702e51b258593db73cdc6a496a1a0c
org.opencastproject	opencast-animate-remote	11.6		ca561565d7acc9488ec29121dd604f77f32f0f75
org.opencastproject	opencast-animate-remote	11.7		8a81cb9c8292d92a848fab4de411adc9164e983d
org.opencastproject	opencast-animate-remote	11.8		37568344c7946723370f6440d82f86401e074c9c
org.opencastproject	opencast-animate-remote	11.9		10e1651466adc2dc6948edc545ddbedd382a2d51
org.opencastproject	opencast-animate-remote	12.0		f36326f3f23f70c0af59b215cace0b3f0949ef27
org.opencastproject	opencast-animate-remote	12.1		8392f6d5c67eae4385fd881af679f0b638af1710
org.opencastproject	opencast-animate-remote	12.11		d901846fef48663145503f98400d046d9ea168d5
org.opencastproject	opencast-animate-remote	12.12		d2ffc50b08bd521a5571106ad8bdc504a7281da9
org.opencastproject	opencast-animate-remote	12.13		254377260b08ccdf047af0bae285b75f0028ea9c
org.opencastproject	opencast-animate-remote	12.2		4c2314027506120c4263ff4422f8016bb7ac906b
org.opencastproject	opencast-animate-remote	12.3		17d7a22cb22133c68b17d9ae28db3b17bba34885
org.opencastproject	opencast-animate-remote	12.5		50e7fcf6036c227094fcbdae1327dc45fa5a3da8
org.opencastproject	opencast-animate-remote	12.6		4d036f245c04b46f317edf424920471022b8908f
org.opencastproject	opencast-animate-remote	12.7		abf61634bbc7602f96d956afbee7c31261d18cd9
org.opencastproject	opencast-animate-remote	12.8		3f14717921190c287d1a233e4db3dc1ca08e8e68
org.opencastproject	opencast-animate-remote	12.9		b8a37899e04ad014d7d1bd3b05bdf8dda5756ef7
org.opencastproject	opencast-animate-remote	13.0		19fcb79804ffa1aa57557eb043ed6c4581c99377
org.opencastproject	opencast-animate-remote	13.1		deccde8c3c9f2fdbcb12b5b7f90ea053d8e17cae
org.opencastproject	opencast-animate-remote	13.10		f5eb5a77a2ca850eea99052eb22c9bcb64fb9103
org.opencastproject	opencast-animate-remote	13.11		fdb6769e6ff1d5bcf5cbfc2c8b2b6fd94afbbb1e
org.opencastproject	opencast-animate-remote	13.12		ee9055336e78db11ab399230d1c29333b3a957f3
org.opencastproject	opencast-animate-remote	13.2		de0dd8f72f530f85a4a1c65911cdac024ac1c941
org.opencastproject	opencast-animate-remote	13.4		cc89c47e6ba91f444fb5947f5e2ba2c5b3a7cac9
org.opencastproject	opencast-animate-remote	13.6		efb38258fb87a604be61c995aee0a8df6f9a70e3
org.opencastproject	opencast-animate-remote	13.7		0d59c83fac66e44c2032e2b14144995d623cf55a
org.opencastproject	opencast-animate-remote	13.8		00e405faf3bba9f92bdd26bedd5e6aef476442eb
org.opencastproject	opencast-animate-remote	14.0		6755abab100257655beda812184d648fb5e5b5d1
org.opencastproject	opencast-animate-remote	14.1		eb385cce2b76319e6e1738a2db744998424b6486
org.opencastproject	opencast-animate-remote	14.10		01c0a3c2b059123cced82913ab504439583bd765
org.opencastproject	opencast-animate-remote	14.11		f96352c0e6b5545b10e0272e6c0fa1072fb91cb3
org.opencastproject	opencast-animate-remote	14.12		84e936758152ae98c92ed04944fe0bd929b21c7d
org.opencastproject	opencast-animate-remote	14.13		37b6a5a86d82ba0daee97deadc8a40c5d921cc6b
org.opencastproject	opencast-animate-remote	14.2		993543fb804ed7e459f3205e093d5361cf231c13
org.opencastproject	opencast-animate-remote	14.3		006b7eeb40cb3768ccd1472e64d61960d275cbc8
org.opencastproject	opencast-animate-remote	14.5		bf13f510aad0f91d8af2b3accd4e23ca9bd5db73
org.opencastproject	opencast-animate-remote	14.6		2ee267fce9d5ba0994e05408f8ff496123e87bd9
org.opencastproject	opencast-animate-remote	14.7		6ee95b641b1c275e64e29a920cd9c7c0b4d81931
org.opencastproject	opencast-animate-remote	14.8		00076f7c112bb08b4abea931e279360e7421b4a0
org.opencastproject	opencast-animate-remote	14.9		2a5088769ca12c7f539c419da4ddfc95eca28f62
org.opencastproject	opencast-animate-remote	15.0		740073b5e6ac9f1fe3716dcc5a4630a20e447e34
org.opencastproject	opencast-animate-remote	15.1		654d7826f7d7ea9126dea198bb5b7439b1a15cf3
org.opencastproject	opencast-animate-remote	15.10		befa5531a2a95ccf1912f24a6020d8ec939b9bf3
org.opencastproject	opencast-animate-remote	15.11		3a27a2b051d5e3c3a8ea25488845c59358145a65
org.opencastproject	opencast-animate-remote	15.12		249faa9d8098924c8fa786953713d9ba936a1b5a
org.opencastproject	opencast-animate-remote	15.13		fb38847274814ee2a1c67e64d310575efc6f649f
org.opencastproject	opencast-animate-remote	15.2		c9bdf2a5964bae8932b33464a10fc1da980d121a
org.opencastproject	opencast-animate-remote	15.3		1f1ad86b8afbfd6a0d528f4ea176fe74788857e1
org.opencastproject	opencast-animate-remote	15.4		531e69f840fba141aee277e4155035f6eb4a8ace
org.opencastproject	opencast-animate-remote	15.5		fd05d405931edf80efac9d9a4e03d3f8b99d3839
org.opencastproject	opencast-animate-remote	15.6		6c55fe872023460bdcf0ba967184dfcc28270e38
org.opencastproject	opencast-animate-remote	15.7		03a371f4f47a0d06c9de8a39f4e585354e3afe39
org.opencastproject	opencast-animate-remote	15.8		52e7d06ea2f6f98170753364e52d8c3fc8e32240
org.opencastproject	opencast-animate-remote	15.9		6be56a832ea55ec3d54b0030a938b2e34554224d
org.opencastproject	opencast-animate-remote	16.0		d6aeb6430f3462fee7808707daf484dcd039cde9
org.opencastproject	opencast-animate-remote	16.1		69808bfac328849be370b7bf702cc0ddc0644783
org.opencastproject	opencast-animate-remote	16.10		1ab215b1c7218a8ab3534254a1257445e609d716
org.opencastproject	opencast-animate-remote	16.2		9a697ad3455e92c8cb7d2174c3bce9c088a6c97c
org.opencastproject	opencast-animate-remote	16.3		78b2e55ee22ed9f7a99583c941d089dfc06ef7bf
org.opencastproject	opencast-animate-remote	16.4		b7e81704885178475dec64178359409a9d39ac43
org.opencastproject	opencast-animate-remote	16.5		e219f23006d9fbc6a6fa7954b3398730394746a2
org.opencastproject	opencast-animate-remote	16.6		f435e02b5e10c2f50faf7c6c5f3037e49c6afcde
org.opencastproject	opencast-animate-remote	16.7		42e729dcb477758e301e32012caef60a84476f69
org.opencastproject	opencast-animate-remote	16.8		a51fb664b63ab6a3893983d1d52a96c37c1f5d43
org.opencastproject	opencast-animate-remote	16.9		d959655b6bc03c7282b3d0e3a103020e3ed739a6
org.opencastproject	opencast-animate-remote	6.6		ae5dbcebd36b792e94cd1db0f58e569741708ed2
org.opencastproject	opencast-animate-remote	7.2		b40f7a6ef087572e0d8d2e6c6d45d55c654914dc
org.opencastproject	opencast-animate-remote	7.3		34ce8c1de38629c1b9b9d6ae4518ce9777d5b25f
org.opencastproject	opencast-animate-remote	7.4		438f181c1e58b626b64577506f7f26f6d33b8d0b
org.opencastproject	opencast-animate-remote	7.5		db8364575a56ae3d2c4c7b6b16b2311ad1412c2d
org.opencastproject	opencast-animate-remote	7.6		6e24dc59ee33f224a3d0444285b9671d9037eeba
org.opencastproject	opencast-animate-remote	7.7		fe3b96ab6e4b4c746bb07185b2b174681c43a932
org.opencastproject	opencast-animate-remote	7.8		62cb01c73469f17c9cae0344ba2fad8c26aa8e28
org.opencastproject	opencast-animate-remote	7.9		67977f3f68d2256d7b084ac2f0b6faa125f9f333
org.opencastproject	opencast-animate-remote	8.0		36b88b1dd71f86d23c183e5e8620024cf1b73bfc
org.opencastproject	opencast-animate-remote	8.1		f332284f5627bbe78cab4682c9bc909813e5bd70
org.opencastproject	opencast-animate-remote	8.10		08357cd498b5195249a1a16109372258e58fd877
org.opencastproject	opencast-animate-remote	8.11		73785ae68c5720ae80ed1ccb7ded05b80fbecc52
org.opencastproject	opencast-animate-remote	8.3		d3b9d53a50d5468f2f2b73981f656b4b00e6ae15
org.opencastproject	opencast-animate-remote	8.4		04be94ae39d35ee9fcd8a0f814d55fb5f02f7a94
org.opencastproject	opencast-animate-remote	8.5		3f1fe7a18987186f1811c1b425478c36c1d25427
org.opencastproject	opencast-animate-remote	8.6		4426fd5e40871e1dd4fdc6bab16d5c87a5325213
org.opencastproject	opencast-animate-remote	8.7		a617049885f7d3c849832de9d84e64641b4ed198
org.opencastproject	opencast-animate-remote	8.8		6cd28e08b55c7d3532253a9e33fbb12ff764fc96
org.opencastproject	opencast-animate-remote	8.9		a2feace0b851483b11d469a254c9649f145945ee
org.opencastproject	opencast-animate-remote	9.0		b63de3c4963e03fffa80ac6fba5608199e6ff078
org.opencastproject	opencast-animate-remote	9.1		5286602a9f3d0c9871faaadcdbcb051778953e25
org.opencastproject	opencast-animate-remote	9.10		40f5b7fd39e356949f82e8ebc226141e3805f5af
org.opencastproject	opencast-animate-remote	9.11		bf3c4a0344988aec6626f4b9b43297f297afd2b7
org.opencastproject	opencast-animate-remote	9.12		8cdf30b7bf0240a2693ecaaf023971c72d93d7d4
org.opencastproject	opencast-animate-remote	9.2		d2aeb1e761140f3c6b0e33ee1146b7eb15bfe5a4
org.opencastproject	opencast-animate-remote	9.3		e85d81970dfdf81fba646e2f3abfe666c59869dc
org.opencastproject	opencast-animate-remote	9.4		9ec3914245f8255eca83717b5fb664f85c45cbdc
org.opencastproject	opencast-animate-remote	9.5		29c83eab2885fdec78811af1df4132f1e1fab5f1
org.opencastproject	opencast-animate-remote	9.6		6aac6b5ef0c5e9ca869af91cec79d87433cf48f5
org.opencastproject	opencast-animate-remote	9.7		2fdaa919231f7e3a9637bb28740a896dbca08056
org.opencastproject	opencast-animate-remote	9.9		65894c22e13d6076b088a5a5b0ad922bccc87dde
org.opendaylight.alto	features-alto-release	0.2.0-Beryllium		ba74ce2b9cd31a3c5b0014e86767b4b527efe10f
org.opendaylight.alto	features-alto-release	0.2.1-Beryllium-SR1		d9056be78da31de613833ad148ebe7f41a48de6f
org.opendaylight.alto	features-alto-release	0.2.2-Beryllium-SR2		8f0a1200d6b45a0bb6f6c80e46040e8f926053fa
org.opendaylight.alto	features-alto-release	0.2.3-Beryllium-SR3		2ab02e6d96100386e71c621c49b3132543d064c7
org.opendaylight.alto	features-alto-release	0.2.4-Beryllium-SR4		320c43298ff97bcff56cd2499fd05a9fe24a909a
org.opendaylight.alto	features-alto-release	0.3.0-Boron		0f1651019fb50063518f91e012955a8fc4ece8cd
org.opendaylight.alto	features-alto-release	0.3.1-Boron-SR1		7c2be76fe53d90f471433d094b7f5f61d826ffe0
org.opendaylight.alto	features-alto-release	0.3.2-Boron-SR2		ba85c8e637c425ac775d5c57fea70ecda18d128f
org.opendaylight.alto	features-alto-release	0.3.3-Boron-SR3		230918e269a705f1db6b5ab03c92924334e96849
org.opendaylight.alto	features-alto-release	0.3.4-Boron-SR4		2be1a5ac76a86eee1079ddd3c1e02fac4e32392e
org.opendaylight.alto	features-alto-release	0.4.0-Carbon		734499a779556b41f35c1bd8f14bf0eb62ed1a59
org.opendaylight.alto	features-alto-release	0.4.1-Carbon		3110b0a57fb2ae1b2903863c762add6555b7070a
org.opendaylight.alto	features-alto-release	0.4.2-Carbon		7f254f8bc1917c7b422155e8f36f52a1ca30431b
org.opendaylight.alto	features-alto-release	0.4.3-Carbon		96ff08b5b6fb3a1791b526bd1f6eb0edf8094c99
org.opendaylight.alto	features-alto-release	0.4.4-Carbon		e393d528e0b773ec32b9520321dea3ec862ccd3d
org.ow2.carol.cmi	cmi-assembly	2.0-RC2		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.0		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.0-JONAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.0.RC1		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.0.RC2		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.0.RC2-JONAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.0.RC3		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.0.RC3_JONAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.1		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.0.2		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-M1		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-M1-JONAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-M1b-JONAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-M2		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-M3		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-M3-JONAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-RC1		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-RC2		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.0-RC2_JONAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.1.1		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.0		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.0-M1		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.0-M2		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.0-M3		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.0-M3-JOnAS		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.0-M4		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.0-M5		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.1		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.2		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.3		N/A
org.ow2.easybeans	easybeans-assembly-ee	1.2.4		N/A
org.randombits.storage	storage-confluence	5.0.0		06b87481f84cfd1b48428fda38a0aec3fb701f27
org.randombits.storage	storage-confluence	5.1.0		35aa6fc3c4b4b5335a46908837d3d8928edafa9c
org.randombits.storage	storage-confluence	5.1.1		de7714c4923360d64bd1020f09ad21161975b846
org.randombits.storage	storage-confluence	5.2.0		624dc5a82db234299c73ccb04353416d71c968e3
org.randombits.storage	storage-confluence	5.2.1		93a1d64130dae407bf2be8ff047e7c72e3fddf4e
org.randombits.storage	storage-confluence	5.2.3		62b22180152f9fac3db554fbbe5081adc63ffac8
org.randombits.storage	storage-confluence	5.2.4		f350e04a215900e610d0dea0fef7d318679804f3
org.randombits.storage	storage-confluence	5.3.0		6185b1578bd7e43040f3432c7af1d49710549b5e
org.randombits.storage	storage-confluence	5.3.1		6083331e148d82183a680b25412cacf169841172
org.randombits.storage	storage-confluence	5.3.2		b28a7ceccdbb384c068e175ade6c5f856d0c59dc
org.randombits.storage	storage-confluence	5.4.0		00495a3a1b256d5c792ef72d5d186a7235488f17
org.randombits.storage	storage-confluence	5.5.0		1781a414fecc3e24dd57c36ac27a0364c2c97bed
org.rnorth.test-containers	test-containers-parent	0.9.5		N/A
org.scala-lang	scala-dist	2.11.0		69b58e5188b72f805b58d866e7aee95db4d7ef17
org.scala-lang	scala-dist	2.11.0-M8		6e060eacec42e746c14d9e84fedb47a58ed8afca
org.scala-lang	scala-dist	2.11.0-RC1		90ee0f7f4f0b94a43cd5c0f3f5514076248037de
org.scala-lang	scala-dist	2.11.0-RC3		5809f300ff909fcb180c66384e1b61e231d4faf6
org.scala-lang	scala-dist	2.11.0-RC4		bff5f0e4fea136d50b20ae8860a136743b9b43b4
org.scala-lang	scala-dist	2.11.1		6f3ebd1dc4bd49babf32fd9e8109cad28e58f394
org.scala-lang	scala-dist	2.11.10		758bc979a3bc0915a962ba2b455c634479b8896e
org.scala-lang	scala-dist	2.11.11		e110dd1dc2dcfacfb1434ac272b82d8aebfced38
org.scala-lang	scala-dist	2.11.12		9aaea85ce268e35b8dbb82b7b90880335d7aa9f1
org.scala-lang	scala-dist	2.11.2		29c63cfa639a0d181d68b659889b75e6e587bc3a
org.scala-lang	scala-dist	2.11.3		3aeddbf18b46a84a989be503a503f59360e82a54
org.scala-lang	scala-dist	2.11.4		3cca077ec69eb51d060cecc181abf54e02625b36
org.scala-lang	scala-dist	2.11.5		53adf764fc55b7852f34b073268d93b81cf8eada
org.scala-lang	scala-dist	2.11.6		2a5ab2e296b6bd2cfdca499b093ed84fb26298da
org.scala-lang	scala-dist	2.11.7		0ca0d59f10910411bb25c66abd5f4b09f418c626
org.scala-lang	scala-dist	2.11.8		40f7f4453fa7b6b9188fabb34d0771d0ca15da2f
org.scala-lang	scala-dist	2.11.8-18269ea		75f2ff86e0441afa15c60d21f8be324c2b104869
org.scala-lang	scala-dist	2.11.9		e7cbe5b355d999b17ddcf39e7a8acc3dc14513d6
org.scala-lang	scala-dist	2.12.0		8383197ab3608f7dc1b46d02efe93e6ad4a81b3f
org.scala-lang	scala-dist	2.12.0-M1		7d49264d86e40fec7d5681466e56df0d7f0cbc1a
org.scala-lang	scala-dist	2.12.0-M2		d9f10102348d496ad770965ae476679feadfde6e
org.scala-lang	scala-dist	2.12.0-M3		fb8bf20210eb18004b7d49ac49a6e950fbd97ea1
org.scala-lang	scala-dist	2.12.0-M3-dc9effe		ac27c2b4a721c1fa4e71f545d3b8b2913d138974
org.scala-lang	scala-dist	2.12.0-M4		972b7dbbe4ee5fccca298285e7dbc6ad22d67ad2
org.scala-lang	scala-dist	2.12.0-M4-9901daf		11873cd94b86989c233026ebc9f03fe929e33ee9
org.scala-lang	scala-dist	2.12.0-M5		0ed8438c23025911e7ba56e0caf8d4ef0c5ba8a6
org.scala-lang	scala-dist	2.12.0-RC1		98fffe927a1325c0dc12b759e0126afb5228eb0c
org.scala-lang	scala-dist	2.12.0-RC1-1e81a09		0b5dc210bb852bbdadc3c57d9ca33c20b9cfe20e
org.scala-lang	scala-dist	2.12.0-RC1-be43eb5		0384b33c7e44498783a6f80bafe6282bf1093b80
org.scala-lang	scala-dist	2.12.0-RC1-ceaf419		c2ab3de2e5f8c03141b8146ee392a5b15eed1a2e
org.scala-lang	scala-dist	2.12.0-RC2		b81595e3c1e772116b063d65e265ba7e2c4b98bf
org.scala-lang	scala-dist	2.12.1		914d866aedc29684a1312704803e633495649ea0
org.scala-lang	scala-dist	2.12.10		32afd07c30fb7e806d8c155b78a6e1837f744573
org.scala-lang	scala-dist	2.12.11		245f8621c27bef3e48c0fa18b4e843dd6c627693
org.scala-lang	scala-dist	2.12.12		86ee322eebe74f54aaf85c2024b77292b50aa5f1
org.scala-lang	scala-dist	2.12.13		1510fa84b79091e58897dc6de03be0cf5887f106
org.scala-lang	scala-dist	2.12.14		94ca8b82f9cf649be76ae53b5b39bbd82ed2d360
org.scala-lang	scala-dist	2.12.15		9dd4dca6f7ae6e66e3132bef6f57aaab603b4107
org.scala-lang	scala-dist	2.12.16		87e3f3ad85569a26dff0968734284dd86b48242c
org.scala-lang	scala-dist	2.12.17		87e3f3ad85569a26dff0968734284dd86b48242c
org.scala-lang	scala-dist	2.12.18		fc6410cd05eb9c508b9bf569ebb5c27a93c93212
org.scala-lang	scala-dist	2.12.18-M1		fc6410cd05eb9c508b9bf569ebb5c27a93c93212
org.scala-lang	scala-dist	2.12.18-M2		fc6410cd05eb9c508b9bf569ebb5c27a93c93212
org.scala-lang	scala-dist	2.12.19		748ef29fbbaccadd6247f69e3f333912c8a5f56d
org.scala-lang	scala-dist	2.12.2		b42758333de745bb6ac3985c0596b479cda39675
org.scala-lang	scala-dist	2.12.20		748ef29fbbaccadd6247f69e3f333912c8a5f56d
org.scala-lang	scala-dist	2.12.20-M1		748ef29fbbaccadd6247f69e3f333912c8a5f56d
org.scala-lang	scala-dist	2.12.21-M1		572d3cc92ae376fdffb0ed639bee0d2a3d2c7a24
org.scala-lang	scala-dist	2.12.21-M2		572d3cc92ae376fdffb0ed639bee0d2a3d2c7a24
org.scala-lang	scala-dist	2.12.3		85d9ddbcfbc9fdfc7b576c8c32dffadd5d8d9204
org.scala-lang	scala-dist	2.12.4		7d5b042efb2efee98c1956bcf819708055046bba
org.scala-lang	scala-dist	2.12.5		7415ee26249c5832bd9f60085732c8045bc6b848
org.scala-lang	scala-dist	2.12.6		df868094e51ff6012879bdbd29e203b0963b8327
org.scala-lang	scala-dist	2.12.7		19df287eda00d9b2134b67b55b652a893f607531
org.scala-lang	scala-dist	2.12.8		d0423f8b47d8dc3c1c6d680ba1c0a97b2a52197c
org.scala-lang	scala-dist	2.12.9		eac9922b23397837c96c1a82eb43c3485d11faa7
org.scala-lang	scala-dist	2.13.0		6fd777cc9cf77eb17204cfefc0fc2260ae3077d8
org.scala-lang	scala-dist	2.13.0-M1		ffec3149e9cd5ebe56e8584d4c7f9e1420c92778
org.scala-lang	scala-dist	2.13.0-M2		746e8888b77906e97e633ed2488731347c855208
org.scala-lang	scala-dist	2.13.0-M3		cc45bac114f05d95eba30da930983d4e0c06d77f
org.scala-lang	scala-dist	2.13.0-M3-f73b161		9436c2ff6c2bedd6ebf8f809b4403091fa10833e
org.scala-lang	scala-dist	2.13.0-M4		0a7fd712efde7117b09f2df5a0ce4bfe28c9ef66
org.scala-lang	scala-dist	2.13.0-M4-pre-20d3c21		5b3c4cbd0a69dd00b60c58479c7b6356f9598c8c
org.scala-lang	scala-dist	2.13.0-M5		00042b5e29f59010f11fe15fb6bbe5edb447d679
org.scala-lang	scala-dist	2.13.0-M5-1775dba		e83138140869772a5091aec9dc370aea1cf27851
org.scala-lang	scala-dist	2.13.0-M5-5eef812		f00ebfc761f5103e41510660d6e3564dd69aceb8
org.scala-lang	scala-dist	2.13.0-M5-6e0cba7		405b0e3992e4c5b5d89fd4b42dccdd956908cd72
org.scala-lang	scala-dist	2.13.0-RC1		cdbb7b2b38d23a68b68ad7589e3818e7a0160e6c
org.scala-lang	scala-dist	2.13.0-RC2		6a683c588d8827d90630846aaa32887908075a8c
org.scala-lang	scala-dist	2.13.0-RC3		2c354fefef9cb8772633e0c1d5088be74b695ef1
org.scala-lang	scala-dist	2.13.1		954b5fc4b556224d2c659eaafd274077825aceff
org.scala-lang	scala-dist	2.13.10		d969e72c8649131a60ae33ffcab8be8dbe1e35bc
org.scala-lang	scala-dist	2.13.11		7b4c685634e087eb0c59cc81c374644543ca0506
org.scala-lang	scala-dist	2.13.11-M1		7b4c685634e087eb0c59cc81c374644543ca0506
org.scala-lang	scala-dist	2.13.11-M2		7b4c685634e087eb0c59cc81c374644543ca0506
org.scala-lang	scala-dist	2.13.12		7b4c685634e087eb0c59cc81c374644543ca0506
org.scala-lang	scala-dist	2.13.13		bcde132bde0891e704e008e531b63adfd731e1ee
org.scala-lang	scala-dist	2.13.14		34325e2259a81f729af1f1d1a35d2451c08346ae
org.scala-lang	scala-dist	2.13.15		34325e2259a81f729af1f1d1a35d2451c08346ae
org.scala-lang	scala-dist	2.13.15-M1		34325e2259a81f729af1f1d1a35d2451c08346ae
org.scala-lang	scala-dist	2.13.16		ba8d40fc6fdc646f2d091e6ccc794d9445c8aad2
org.scala-lang	scala-dist	2.13.17-M1		ba8d40fc6fdc646f2d091e6ccc794d9445c8aad2
org.scala-lang	scala-dist	2.13.2		71836f358d3bd1e59213965ab9dc55bd1383cea0
org.scala-lang	scala-dist	2.13.3		a9314f374f63e493826c1a040650f8b5a82f8595
org.scala-lang	scala-dist	2.13.4		6cded0a7abda98a8a7c49362fa316f8b5dda715b
org.scala-lang	scala-dist	2.13.5		eb07788ca655d59c6bff4b3d0d55264c73f6d662
org.scala-lang	scala-dist	2.13.6		5436604ec12c6296c44fe292ee263d84c651f037
org.scala-lang	scala-dist	2.13.7		5436604ec12c6296c44fe292ee263d84c651f037
org.scala-lang	scala-dist	2.13.8		5436604ec12c6296c44fe292ee263d84c651f037
org.scala-lang	scala-dist	2.13.9		d969e72c8649131a60ae33ffcab8be8dbe1e35bc
org.sonatype.nexus	nexus-blobstore	3.10.0-04		f26c6bd875be975fa7e20a54805e5db814382690
org.sonatype.nexus	nexus-blobstore	3.11.0-01		a8677b88cbc2657e1dfda5e5c5ed69ff88ff940d
org.sonatype.nexus	nexus-blobstore	3.12.0-01		6c929fd3dd2addddf1524f98c435fc3834008c8a
org.sonatype.nexus	nexus-blobstore	3.12.1-01		515c19bfbbe9159f2c66a73caf242f7a3d4ceb14
org.sonatype.nexus	nexus-blobstore	3.13.0-01		cd9c709e5de40b43bc86ca23030f9ab1045f4554
org.sonatype.nexus	nexus-blobstore	3.14.0-04		54fcd6c0c3caaa2d9953655377eb516f7d9a951e
org.sonatype.nexus	nexus-blobstore	3.15.0-01		6cb4df52efe19aa64eaf3a9803445b40a59ec6d6
org.sonatype.nexus	nexus-blobstore	3.15.1-01		1060d80aa0d04bead6f96b5044f9ac23b166bf87
org.sonatype.nexus	nexus-blobstore	3.15.2-01		899221efa30865adf7fbf52737c1be3d0c1ea4e1
org.sonatype.nexus	nexus-blobstore	3.15.3-01		def8bb6bf5cb3b14d216033a206879b72af26f2c
org.sonatype.nexus	nexus-blobstore	3.16.0-01		74416aefdd1da37bd9b6969494fb84695b6bc648
org.sonatype.nexus	nexus-blobstore	3.16.1-02		2b77e7729d3cb2245d5a7ebb661870c7823661cb
org.sonatype.nexus	nexus-blobstore	3.16.2-01		0b37fc4ebfc96813628d7c7256bc5514e8c2ea20
org.sonatype.nexus	nexus-blobstore	3.17.0-01		8244a9d148bf8914e32ddc5c9b07130206c0d1bf
org.sonatype.nexus	nexus-blobstore	3.17.1-01		cbbea7caf9cccb7eb031d3f2c17be9dc2c1a4f0a
org.sonatype.nexus	nexus-blobstore	3.17.2-03		d662863d1b56e2944c4bce3dc72065580ab4a8ed
org.sonatype.nexus	nexus-blobstore	3.18.0-01		86b8d4a240c15b48c862fd362f24bd172ed77e97
org.sonatype.nexus	nexus-blobstore	3.18.1-01		4bb7ec7eaea8824353d563716f5e27831e442783
org.sonatype.nexus	nexus-blobstore	3.19.0-01		53cab91cf33db35992a520c8d333e6f75689ec08
org.sonatype.nexus	nexus-blobstore	3.19.1-01		411090600923eeb98a7629232a14af5d8e4e7e22
org.sonatype.nexus	nexus-blobstore	3.20.0-02		f9e5d7fcfb533c9355ae75cfadc96ee7064b484a
org.sonatype.nexus	nexus-blobstore	3.20.0-04		fb8a5142ab2cff478e45f8d2243b8cb97c624356
org.sonatype.nexus	nexus-blobstore	3.20.1-01		3b2c420c9e3eea769063a732b39de1ce198eb472
org.sonatype.nexus	nexus-blobstore	3.20.2-01		1baa812f399eef38443e7638af020b9ad7bc41e7
org.sonatype.nexus	nexus-blobstore	3.20.3-01		c3e44ae192931637da4cb8ed5a4ed0f95b8d79f0
org.sonatype.nexus	nexus-blobstore	3.21.0-01		6c8be469ae39d70f679fc86e309c7912a6531385
org.sonatype.nexus	nexus-blobstore	3.21.0-02		9f1358bc63bd51e727e992106ad99e70936d09da
org.sonatype.nexus	nexus-blobstore	3.21.0-05		cbdae5592a2093864691923cb36c3405b50b68d2
org.sonatype.nexus	nexus-blobstore	3.21.1-01		249b7432841d57f2bcb6d10f4914c6264a0c4f82
org.sonatype.nexus	nexus-blobstore	3.21.2-03		e859e4bd97ee0f9afdd88bf28c6add360c4eb836
org.sonatype.nexus	nexus-blobstore	3.22.0-01		095a45688f5b45b8ff9818634d5ce47c3307d93a
org.sonatype.nexus	nexus-blobstore	3.22.0-02		a014f4a5b9006f534b75fab16a49fbe62b0dd0f3
