at.favre.lib	id-mask-parent	0.6.0		N/A
org.apereo.cas	cas-server-support-redis-authentication	6.5.7	resources	44e7c46eb2d78c192173cf2697acfac6d0104fac
org.apereo.cas	cas-server-support-redis-authentication	6.5.8		caaa9f5c1eaf0c1bebfce43d8a327b45295acefe
org.apereo.cas	cas-server-support-redis-authentication	6.5.8	resources	59a68fb4da23b603ead3061df7ea36099fa67326
org.apereo.cas	cas-server-support-redis-authentication	6.5.9		28f95f0a1ffc445ec8b3d2956f36842fd34cf669
org.apereo.cas	cas-server-support-redis-authentication	6.5.9	resources	71d5dca7fb9201443b9b8ef951c5a2e62d6b3dc0
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.1		855af5ca542a04e5bdfb23b4fb970fa7c6a457cc
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.1	resources	44df24c10ed13fdd64a6e5c9b9ff26b30d9d6bd4
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.2		ee532633c1ab8cfb5149219853e078e8c0108f55
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.2	resources	018448197d5ffc08dc6711022687c1d83c0fa561
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.3		c7919957045430909e99655802710044d6b03ccb
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.3	resources	6aeefb55bb276eb3fe1af0c700308f8b1ca90cc3
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.4		8f899292b99ec8c4dd7a08d598bf20ad7358bc15
org.apereo.cas	cas-server-support-redis-authentication	6.5.9.4	resources	b4caaaeb598e582bba93562e312b40dd12c59482
org.apereo.cas	cas-server-support-redis-authentication	6.6.0		a6e82bfb24dbfe8edfb077b0ead4f9c3d41a115a
org.apereo.cas	cas-server-support-redis-authentication	6.6.0	resources	e16d8b316e55a25a65c645aa59bbab0f98c98aec
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC1		c60187e1844348ceafeefd150b2efd300e2e2114
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC1	resources	7ed9fd73fa1cb50a0eedf5d72b13e5d06d0d33ce
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC2		af685ee343a212b1999bddb4971d570538cb5dd4
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC2	resources	6c49898a99197e8a6cdb06e98108a0a9345bea7d
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC3		18822094b314231c4ad7d63cb4ca96830a989e83
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC3	resources	9804ca45a96ed9297ee4926037f5799a0a75e395
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC4		3802ecd3b1ca2ba90f785347c3dbac07b9156dc2
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC4	resources	4a9e4f02030b37a27ac6e68084b8d0811cad4380
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC5		a58338438d97e42b6d734328500639071f2b7bdc
org.apereo.cas	cas-server-support-redis-authentication	6.6.0-RC5	resources	64df4270f8de0e1bdd1a898d058bba75496a0dc7
org.apereo.cas	cas-server-support-redis-authentication	6.6.1		dbcc40d36a6b53184a14115a6f21863f52455e41
org.apereo.cas	cas-server-support-redis-authentication	6.6.1	resources	fd903c0e1daf903b448f7190b50e06ecdfe12c11
org.apereo.cas	cas-server-support-redis-authentication	6.6.10		a0029b681a23da5254e137c696176b7cd53b7608
org.apereo.cas	cas-server-support-redis-authentication	6.6.10	resources	ae46c804cca337836ecac98890abbd0256e94525
org.apereo.cas	cas-server-support-redis-authentication	6.6.11		957a3bb43ea548c2db211ade8c2f36ae3656658e
org.apereo.cas	cas-server-support-redis-authentication	6.6.11	resources	3ca58b6e90f411bfb6132d062f7c017c215e2ae5
org.apereo.cas	cas-server-support-redis-authentication	6.6.12		0d6c8e315e28e39558ece2604d8208214863dec9
org.apereo.cas	cas-server-support-redis-authentication	6.6.12	resources	96482052079b4e8d34cebf8f5dd0eb0ad4bf7d07
org.apereo.cas	cas-server-support-redis-authentication	6.6.13		88c47850ebd14dc95f2310c1963bca4532d36b93
org.apereo.cas	cas-server-support-redis-authentication	6.6.13	resources	f7634cc676b40c1ddceb075f258a5110505427b0
org.apereo.cas	cas-server-support-redis-authentication	6.6.14		78aef1bf584efdd702041fc97eeee14f642b9a13
org.apereo.cas	cas-server-support-redis-authentication	6.6.14	resources	baa02280a08aaabdeacdbba51a495bb7b953abd4
org.apereo.cas	cas-server-support-redis-authentication	6.6.15		f80a83077689e2dda090a727d1e23de6fc67c920
org.apereo.cas	cas-server-support-redis-authentication	6.6.15	resources	1fe114c0c27e2e2111a0341ee6719f4163347356
org.apereo.cas	cas-server-support-redis-authentication	6.6.15.1		38598172240c0d5a4ffb12585eb05df322582e56
org.apereo.cas	cas-server-support-redis-authentication	6.6.15.1	resources	fd820fac5d33b4a620d0d53500349f1afafc923f
org.apereo.cas	cas-server-support-redis-authentication	6.6.15.2		e345ebb7bc5f2b31d62f9df1a254f58a9b6ac0df
org.apereo.cas	cas-server-support-redis-authentication	6.6.15.2	resources	4f8a0af30be2c4c57097b5472bc9a30354c543df
org.apereo.cas	cas-server-support-redis-authentication	6.6.2		95749c179b8f93e7d1062f47d706995c36c05e73
org.apereo.cas	cas-server-support-redis-authentication	6.6.2	resources	46e23be9be70c954782dd38d8560bcbc776419cd
org.apereo.cas	cas-server-support-redis-authentication	6.6.3		08ad6b860c923af2096f10043132505ba4a9dc72
org.apereo.cas	cas-server-support-redis-authentication	6.6.3	resources	9b7eede6d5caa7d163e926d6f72062ab55c06fdd
org.apereo.cas	cas-server-support-redis-authentication	6.6.4		e9adf03b82ee23495c1820ed8049d7355e948575
org.apereo.cas	cas-server-support-redis-authentication	6.6.4	resources	7718c49690a3588d31c5ec4fbe48940849b31bc4
org.apereo.cas	cas-server-support-redis-authentication	6.6.5		a1408e3f180c64a880dcbac986afdcd6fa8460e6
org.apereo.cas	cas-server-support-redis-authentication	6.6.5	resources	821b717573f7c4323ee90a0173e94424d1d3f53b
org.apereo.cas	cas-server-support-redis-authentication	6.6.6		f7621ccb0b4b757ae10153e6e638a2e9b5d2f4bb
org.apereo.cas	cas-server-support-redis-authentication	6.6.6	resources	b8b87f1ceeafe947cb2481547cdc5913e20bf28c
org.apereo.cas	cas-server-support-redis-authentication	6.6.7		bc882861e4ca71517a02c6583e8a09c765578660
org.apereo.cas	cas-server-support-redis-authentication	6.6.7	resources	2fa7a29d0372d9a6007ebabf650b2589c1728b94
org.apereo.cas	cas-server-support-redis-authentication	6.6.8		7288ec43a36c0ebb4e83dcfc7f15a74481032b67
org.apereo.cas	cas-server-support-redis-authentication	6.6.8	resources	70921a01691783591052015d6600d3246baa95a8
org.apereo.cas	cas-server-support-redis-authentication	6.6.9		c3b9493e62a1166adc2d5f0969053a249fc45a6a
org.apereo.cas	cas-server-support-redis-authentication	6.6.9	resources	7525f2f7023e067803b2ba06d65055593eff75e4
org.apereo.cas	cas-server-support-redis-authentication	7.0.0		7d85dd4c1b62e668b7c21178b31466ca25b96e8d
org.apereo.cas	cas-server-support-redis-authentication	7.0.0	resources	ded51d56f9d947c58bfa5ddaee9bd79e8a98f772
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC1		8c2c5291eecdf7dc4ae2f7a96f6694c0c028ce60
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC1	resources	a323ccfe473f8130a230e985eaed221201caa8a2
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC2		3a383fa959c3d42453e1e6bd83ab248659ba9fa1
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC2	resources	d12a34f3c327d3ce884d5e88fc3aa15159ccbd8c
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC3		a2d31c4ecfd31224f0e4ea667ac76d065004e82b
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC3	resources	f249a12cf182c67998bd48e7b25d974875896683
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC4		9c3cdc0e2e96515d5549010562735e0c0922d483
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC4	resources	daa355c80f78da6d6dac1c53ea96bb4322e3f5f7
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC5		a4c114154cec8bf3d5524e70e17d065fbb942edd
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC5	resources	98393ea272768788f8b9e889cf49f76a0690d254
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC6		7c09622f95bb561fc0674a19e61880b2e37b622f
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC6	resources	4f5a9d5635ec34473a4107414e1b951bdbb59255
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC7		4c42316abcc8407a0050aed465bd005fe6ae0cdc
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC7	resources	776b343947448dc82328c08cdf89c99952269798
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC8		937cd0046824e61c5de1e87aaf47a54451322df1
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC8	resources	f35f6bad6f7f910452f90f58b863b16e3416703a
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC9		b5a47fe0f4007e9d87b4d399b6693c377dad9331
org.apereo.cas	cas-server-support-redis-authentication	7.0.0-RC9	resources	b50bc14848de018caa8aa1981b5774665fb5ae34
org.apereo.cas	cas-server-support-redis-authentication	7.0.1		c0eb12e13143399818a7723ef3ba2ca5f506bace
org.apereo.cas	cas-server-support-redis-authentication	7.0.1	resources	18be716783262c2eb848ac5e1e2b8042f40d09e2
org.apereo.cas	cas-server-support-redis-authentication	7.0.10		f69ca6dd8d18ace5783b8052a16f0ba8ec2911a9
org.apereo.cas	cas-server-support-redis-authentication	7.0.10	resources	8e75443fce15e3a3298e383baa96378ea8946061
org.apereo.cas	cas-server-support-redis-authentication	7.0.10.1		512bf41d3a49349c1211baaa27e7418df9390406
org.apereo.cas	cas-server-support-redis-authentication	7.0.10.1	resources	5e7f02ba04aaab4591fbe3cb1e2967e40e20d1f2
org.apereo.cas	cas-server-support-redis-authentication	7.0.2		2dc035d8306e1fd150eb94e167aa8c04909304cc
org.apereo.cas	cas-server-support-redis-authentication	7.0.2	resources	11d4d02c4a31cdb25140a0391e6ec29bdaf381f4
org.apereo.cas	cas-server-support-redis-authentication	7.0.3		e1bbbee11895381bd461cecc0b918c2987c36a7e
org.apereo.cas	cas-server-support-redis-authentication	7.0.3	resources	eb5dd61f0cd2658c928500dd5fb61cb3be78f957
org.apereo.cas	cas-server-support-redis-authentication	7.0.4		549e6cd58f070e872be5be1b50cee83e16336ff8
org.apereo.cas	cas-server-support-redis-authentication	7.0.4	resources	0723650765ff7681624e768e27b506ac9e392ca4
org.apereo.cas	cas-server-support-redis-authentication	7.0.4.1		3d6e3e3d2b77d6c939fc460f8b30af29aba147ee
org.apereo.cas	cas-server-support-redis-authentication	7.0.4.1	resources	ba2e4ad06e08cbc6f564427b0186d2d32acecdba
org.apereo.cas	cas-server-support-redis-authentication	7.0.5		f70a6b48364a8a6438bf8e8354333f06dd0cda97
org.apereo.cas	cas-server-support-redis-authentication	7.0.5	resources	f2f56481ee50cc82ac16d9a5628b4fa12efc6654
org.apereo.cas	cas-server-support-redis-authentication	7.0.5.1		752957d87016f297bb2cb62289c40932d5aefc59
org.apereo.cas	cas-server-support-redis-authentication	7.0.5.1	resources	d5f4c060215e579a5fc746c40bdd139d04972b0d
org.apereo.cas	cas-server-support-redis-authentication	7.0.6		83ff537cd7816540c5bcce722c6a2b5576626c3f
org.apereo.cas	cas-server-support-redis-authentication	7.0.6	resources	64b832d43dbacfe7401ee45f04066433b738bd16
org.apereo.cas	cas-server-support-redis-authentication	7.0.7		5c7151aa4112563102492218c6f477f93e6712bc
org.apereo.cas	cas-server-support-redis-authentication	7.0.7	resources	fa4cc8470247ba29d14f8821fcdfc4f89c7188df
org.apereo.cas	cas-server-support-redis-authentication	7.0.8		6844af70fff408a63e78a4e63e55cb15ae1d554b
org.apereo.cas	cas-server-support-redis-authentication	7.0.8	resources	bb2524d8187d9ac757812dd90f5e4fab93b42675
org.apereo.cas	cas-server-support-redis-authentication	7.0.9		2d11a36f46b2b22801ff2612c363d1317338f4c2
org.apereo.cas	cas-server-support-redis-authentication	7.0.9	resources	0d8f1aa600f1ddd11f9c903608815b4672a4533d
org.apereo.cas	cas-server-support-redis-authentication	7.1.0		63146b6b4878f2d9607ea2a4dc3dfdbee165dfde
org.apereo.cas	cas-server-support-redis-authentication	7.1.0	resources	a4e1bc406b14762689a72da13fdecf902a7a7668
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC1		6bf5833e91c85546bc6048ef07a34c76821c6568
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC1	resources	2be8e19b295dba8f1c49158f05a8a46ac6377236
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC2		5e89f25bab682b420c88e7639b6db5e9bdb9c2f5
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC2	resources	7eba812a110e8d0fc0ac02032d142bc45c60b246
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC3		e8dcc5b6199c4e856247b1d920af73e7f85a29b9
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC3	resources	d3f256a73e8f8484f4aa12d5c1f0d5d398b9bdba
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC4		b4c9906b0bedd51b3465ad987e672701bbacd908
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC4	resources	ee1b89b13696bebf337b829920c23e904a23251d
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC5		cb1dcc10a30d4cbedca7007b0a48eee38c5acba2
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC5	resources	a5f92a826394aa5c5e6a594a20ef24f6cde5d8f7
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC6		71dc33ab3066ad91a4da5ecec909307828316b09
org.apereo.cas	cas-server-support-redis-authentication	7.1.0-RC6	resources	a044d9ebc13ce19afaf6204f97d78f08a56f1694
org.apereo.cas	cas-server-support-redis-authentication	7.1.1		a186bf1a366afe9bf5b33bf94b8f98f8082478c2
org.apereo.cas	cas-server-support-redis-authentication	7.1.1	resources	419e3b035d65912d8a1a14079fc27ceae7309ed5
org.apereo.cas	cas-server-support-redis-authentication	7.1.2		93590116986ac685f7a6d80eef7af70c57f90715
org.apereo.cas	cas-server-support-redis-authentication	7.1.2	resources	4fcc8d27b2e04c858a17519332f7ca87c2870f2e
org.apereo.cas	cas-server-support-redis-authentication	7.1.3		f652c79b3c98762a40d911032269e65f7e3a6521
org.apereo.cas	cas-server-support-redis-authentication	7.1.3	resources	827969c1cef98eb069ca7fa4a76f23fc21619786
org.apereo.cas	cas-server-support-redis-authentication	7.1.4		7c799ede6baeb60c994516f0e576884756da92f7
org.apereo.cas	cas-server-support-redis-authentication	7.1.4	resources	0412ab87f83fd9509f8e813ddf4af827182c533d
org.apereo.cas	cas-server-support-redis-authentication	7.1.5		03cbe3b13e7f65973086375ba04e5fe9c690de46
org.apereo.cas	cas-server-support-redis-authentication	7.1.5	resources	7e4ca7112ebf2be8a8e6758048d19e8d60e3cc80
org.apereo.cas	cas-server-support-redis-authentication	7.1.6		659114ecaea5a5f613d8dfc19618e6cd358669fd
org.apereo.cas	cas-server-support-redis-authentication	7.1.6	resources	96a9e08d0aaba61938cdeb9a09ae4cff78e9c771
org.apereo.cas	cas-server-support-redis-authentication	7.2.0		9784646e94a7708eecd4d85b12fa0d488d8e6270
org.apereo.cas	cas-server-support-redis-authentication	7.2.0	resources	d4c117f5295d9d199f295bd0c71308780178e39a
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC1		836b72cdba1505b114f12c6b9b6d371979472054
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC1	resources	43bc0091f81670bc7e1e1645884b8802ac706245
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC2		061c88667a233a72cd3f71cd3091ac946476f2f1
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC2	resources	d93eb053d036fd08dab0c4338f1ddd50102f0d19
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC3		b399cd6a39748e72a58e91b95da87332f27e8921
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC3	resources	69520f080aaa84b0582b5622e232cc4eb6c975c3
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC4		efa600a62621bad258188affa8af5b54df2420ad
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC4	resources	10982f5a64c8c085dcf68b8ab0f474d8d3b836bd
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC5		a74e47b62140412904f73a6b405279d9b911e21e
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC5	resources	342bdf2b792c9356876f2eefee968d64ca00ef67
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC6		90611d10d2e0270ddf5c1d98e0aa16441919f880
org.apereo.cas	cas-server-support-redis-authentication	7.2.0-RC6	resources	0961f1c588794ee857a5af2d9ad7eee7215bea3e
org.apereo.cas	cas-server-support-redis-authentication	7.2.1		8f5f2675707f875441e0f89f4562590306921428
org.apereo.cas	cas-server-support-redis-authentication	7.2.1	resources	a8de01365ae114b899490c6fce6dea4d8a490d27
org.apereo.cas	cas-server-support-redis-authentication	7.3.0-RC1		fdc696845eea3f8667e868ad3652312f10a406b7
org.apereo.cas	cas-server-support-redis-authentication	7.3.0-RC1	resources	f243b7ed78939fe5e8895afc051ba7f7b71bc26f
org.apereo.cas	cas-server-support-redis-authentication	v6.4.0-RC5		1c0876a2613ddaf4e3ad96059434e050ad9e099a
org.apereo.cas	cas-server-support-redis-authentication	v6.4.0-RC5	resources	936b8174fe944f64792ff900647bebba8ae30c9a
org.apereo.cas	cas-server-support-redis-authentication	v6.4.0-RC6		905488faaf8bce2b960c397da420537766e67d36
org.apereo.cas	cas-server-support-redis-authentication	v6.4.0-RC6	resources	b69f210d8b8c280c0c6d4a88a13d2cf2aa84b5c9
org.appspy.server	org.appspy.server.service	1.0		bac7cd4926236bcbea69691ebe75648c48448277
org.appspy.server	org.appspy.server.service	1.1		9fa507966d4cd0fcbc18479a83accb83d6d5c88a
org.bouncycastle	bcpg-jdk14	1.44		01e723c6f9e999e5fcb9b8af437b938bface5226
org.bouncycastle	bcpg-jdk14	1.45		6ab741a5191e08a97e8a9adea688b9ce7d18d53c
org.bouncycastle	bcpg-jdk14	1.46		2db011783c33c0b71224af55e9b75d1401122e7c
org.bouncycastle	bcpg-jdk14	1.47		b1f1962ae8fa614fb6162ce25c798c87fa270cb5
org.bouncycastle	bcpg-jdk14	1.48		8b062f6e9716184dfb9c706911be8ef308161421
org.bouncycastle	bcpg-jdk14	1.49		6eb9a7776173dd9002b1967d0b46ba4780861ee8
org.bouncycastle	bcpg-jdk14	1.50		07e0d120d60d5ce2fcd5d6af94ceef336121fcac
org.bouncycastle	bcpg-jdk14	1.51		70e358ac8a9d12ea5534785935f6acc446f77a90
org.bouncycastle	bcpg-jdk14	1.53		eef920b72986202f42af5f1aedeef2d278512096
org.bouncycastle	bcpg-jdk14	1.54		0eb3a41f23ff30b36161cb888bf1d39c9389f1fc
org.bouncycastle	bcpg-jdk14	1.55		6583c43fc20a42e4ecb0ee44094464c634e1a44d
org.bouncycastle	bcpg-jdk14	1.56		d01b9ed7e9d4eded7e6da5f3c2d4dc1ec09821b6
org.bouncycastle	bcpg-jdk14	1.57		c464c155eac1a17a6a8ce5c9eb7f397a2d75d035
org.bouncycastle	bcpg-jdk14	1.58		2008a3dc2e27e995a41b9a08bcbd8c517531c4e7
org.bouncycastle	bcpg-jdk14	1.59		9da66cfe722b0199e93edc47221d30d518f42122
org.bouncycastle	bcpg-jdk14	1.60		d462239f4eb0f17aaf070e499a0f60247ab6835d
org.bouncycastle	bcpg-jdk14	1.61		850460eb31696dff60fd41033ebee326732e2180
org.bouncycastle	bcpg-jdk14	1.62		87f705bb7359c12fe571789ec6dafcfb9c76b523
org.bouncycastle	bcpg-jdk14	1.63		9bc5132943b08e2eee27f6cc9835b79ef301d971
org.bouncycastle	bcpg-jdk14	1.64		c4c42799ea3bb3ce449525ec42d2c68dc1561d56
org.bouncycastle	bcpg-jdk14	1.65		1b8143f146ce3d83d5199b265b6b898cf01af9cf
org.bouncycastle	bcpg-jdk14	1.67		81a9504793d8917591d4065bac9cc840dcdd18c8
org.bouncycastle	bcpg-jdk14	1.68		f9b05d25b2c25b7b7af582842eea1b0709c6e664
org.bouncycastle	bcpg-jdk14	1.69		a4c5ffe74ab1f3473fea66f8b904fc5b4f1216e6
org.bouncycastle	bcpg-jdk14	1.70		238ae857c787156cd6017e3a9134c43fbf52307d
org.bouncycastle	bcpg-jdk14	1.71		68a7faa1a760cb3eec0f93b0974ca14c7e839412
org.bouncycastle	bcpg-jdk14	1.72		aeedd99c63afa64c7e5e599de8296998d233d2f4
org.bouncycastle	bcpg-jdk14	1.72.1		2f0b8e45946730949fac36aeefbb6ea87eafeab4
org.bouncycastle	bcpg-jdk14	1.73		c0afe3bffb711523124bbe4ec23f4201f548f237
org.bouncycastle	bcpg-jdk14	1.74		195280f198a5eb470ba75fafd20d29a37ccc99ce
org.bouncycastle	bcpg-jdk14	1.75		afb8d7ff544264be9b0a6907d4dd6526a256b054
org.bouncycastle	bcpg-jdk14	1.76		7cc50f6d026574a1bb3abdea17937ce581554dbe
org.bouncycastle	bcpg-jdk14	1.77		add5262e51f8a4ccf109a0738f3cf5fef8c5a271
org.bouncycastle	bcpg-jdk14	1.78		fb7b6479eed8beb70fbb28d2c4db39a598dd926e
org.bouncycastle	bcpg-jdk14	1.78.1		769de5d71930029e033339f6a1fefbe8a4b1dfce
org.bouncycastle	bcpg-jdk14	1.79		6572f09a64ba0ed7dedbe1027274244cbc32e587
org.bouncycastle	bcpg-jdk14	1.80		0b74dc83bc5d4dcd3ca8b917fa626c1e5ee0667a
org.calrissian.flowmix	flowmix	0.1.0		42b61118dd06f48105d5a5f7e68b767ff141d3a3
org.codehaus.sonar-plugins	sonar-clover-plugin	2.7		36db2d3d6e35e38b50bb758d6fae0448eeec3f4a
org.codehaus.sonar-plugins	sonar-clover-plugin	2.8		4a8678ebb436fed4e5d93237beaeed20c7b5687d
org.codehaus.sonar-plugins	sonar-clover-plugin	2.9		8fea914d3ba83df0dcac87b6392f7afa6bddad15
org.codehaus.sonar-plugins	sonar-clover-plugin	3.0		5a005b595ef4fb7c06d6b3fd4928454c129d8854
org.eclipse.dirigible	dirigible-runtime-security	3.0		6989c711820c944482ea900f326c097a47b0da96
org.eclipse.dirigible	dirigible-runtime-security	3.0.1		39a996fc4dbd428a662853097477415aac759bfb
org.eclipse.dirigible	dirigible-runtime-security	3.0.2		34c0df6f55bdd9dcc6c32fd652a95bc50cd601d2
org.eclipse.dirigible	dirigible-runtime-security	3.0.3		986b9983fb0af4b7668e81e6801080ca9de0e665
org.eclipse.dirigible	dirigible-runtime-security	3.0.4		76b08aafb05a489f1420d33b1df0cadc5bcc05d3
org.eclipse.dirigible	dirigible-runtime-security	3.0.5		5420c1d4dd28d3be93e353d31eecd20323fdb072
org.eclipse.dirigible	dirigible-runtime-security	3.1.0		ac7ff38987c9e42694e6e90343c2c7a864806d01
org.eclipse.dirigible	dirigible-runtime-security	3.1.1		21958500fcb2355420bd6e9f74a64a05aeab4259
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.0.0		d4ab24b69e638b20aaceadd702e33db2ec075078
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.1.0		c105da7616cfe392fd96d67c5f534ae3ce9d6ac2
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.2.0		cd9926b640f49c8149e2bee64a5cbb6cc23b1d7b
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.3.0		f9e03c6f902d7d0a78e92cad51cc26c31551a2f5
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.4.0		ec67ee0e59fb2cf39d2d12f9c66fa2d849dde43d
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.5.0		2ba516d4abab79c0161433dc0ee308c63b18d59d
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.6.0		123cde1418371b8346944c4c2e17882f84f6932e
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.7.0		c2cb3d44716cfd4c02087c40b907a06989cb4ef3
org.eclipse.epsilon	org.eclipse.epsilon.common.cli	2.8.0		f6b727327699ff73f5f5e4be4b63afd80debefd6
org.eviline	eviline-parent	2.0.0		N/A
org.eviline	eviline-parent	2.1.0		N/A
org.eviline	eviline-parent	2.1.1		N/A
org.eviline	eviline-parent	2.1.2		N/A
org.eviline	eviline-parent	2.1.3		N/A
org.eviline	eviline-parent	2.1.4		N/A
org.eviline	eviline-parent	2.1.5		N/A
org.eviline	eviline-parent	2.1.6		N/A
org.eviline	eviline-parent	2.1.7		N/A
org.fakereplace	fakereplace-resteasy	1.0.0.Alpha3		4fce2bada40909d17e7cdc44f481a845845bfc6b
org.fakereplace	fakereplace-resteasy	1.0.0.Alpha4		01e1c70ab70c277b949f60975642c7619a791911
org.fakereplace	fakereplace-resteasy	1.0.0.Alpha5		b6aff449c18a6a862f9dc971b5c940c14aac55b7
org.fakereplace	fakereplace-resteasy	1.0.0.Alpha6		7b5e56d3bc3cb93fc3f8de76be13f8d44a673b9d
org.fakereplace	fakereplace-resteasy	1.0.0.Alpha7		f22eba8982b2e0a5b238b18fb7edcf62cc6f2c0f
org.infinispan.server	example-configuration-tests	5.3.0.CR2		c9181a74a1c76adecce3915a22b08e6d4d710577
org.infinispan.server	example-configuration-tests	5.3.0.Final		dc6b6afd69a0be4b7ca721b5c464ce78d7d65942
org.infinispan.server	example-configuration-tests	6.0.0.Alpha1		303b67203e7c77ae08b5aeb8dba94dd8961ecdbc
org.infinispan.server	example-configuration-tests	6.0.0.Alpha2		5390501c8674468ae6fe2829dceffb9a334c3c47
org.infinispan.server	example-configuration-tests	6.0.0.Alpha3		2b1b067c004ecc404670044920b2ed1c8f4946fa
org.infinispan.server	example-configuration-tests	6.0.0.Alpha4		74d9ad26919422344eeb099ee5fb5ffe187063a6
org.infinispan.server	example-configuration-tests	6.0.0.Beta1		a8ba5cc0408d6cb51c9139cd8b2f6cbf403826b3
org.jasig.portlet	survey-portlet	1.0.0		N/A
org.jasig.portlet	survey-portlet	1.0.0	classes	1f0ad1b006bfc29af378af495642a0c9c1a91199
org.jasig.portlet	survey-portlet	1.0.1		N/A
org.jasig.portlet	survey-portlet	1.0.1	classes	21a74e1dc7484b6e9485ffb0e03828b4d7d3a71a
org.jasig.portlet	survey-portlet	1.1.0		N/A
org.jasig.portlet	survey-portlet	1.1.0	classes	c68322e5cb7a78aefa83dc62d8d18170266eb6c6
org.kuali.rice	rice-ksb	1.0.7		f7e8bad5d6c66eefd33fe019943869d4729037f7
org.kuali.rice	rice-ksb	1.0.8		46a4a74711fa1de92b6b1c2ac854027103cd0c43
org.kuali.rice	rice-ksb	2.0.0		N/A
org.kuali.rice	rice-ksb	2.0.0-b1		N/A
org.kuali.rice	rice-ksb	2.0.0-b3		N/A
org.kuali.rice	rice-ksb	2.0.0-b4		N/A
org.kuali.rice	rice-ksb	2.0.0-b5		N/A
org.kuali.rice	rice-ksb	2.0.0-b6		N/A
org.kuali.rice	rice-ksb	2.0.0-b7		N/A
org.kuali.rice	rice-ksb	2.0.0-rc1		N/A
org.kuali.rice	rice-ksb	2.0.0-rc2		N/A
org.kuali.rice	rice-ksb	2.0.0-rc4		N/A
org.kuali.rice	rice-ksb	2.0.1		N/A
org.kuali.rice	rice-ksb	2.0.2		N/A
org.kuali.rice	rice-ksb	2.1.0		N/A
