ai.dragonfly	democrossy-docs_3	0.1		e51011baa32489279c6447f687504f0c0f097ed9
io.rocketbase.commons	commons-auth-jpa	2.7.1		cefb76c4491f1587ea2d8116b67723136f2c58fe
io.rocketbase.commons	commons-auth-jpa	2.7.2		1d5f24fc4267cb96f44da92490e8d1eeb37db2d6
io.rocketbase.commons	commons-auth-jpa	2.7.3		1cb517e8eb37ce73bf8b953821ea95e026d64be0
io.rocketbase.commons	commons-auth-jpa	2.7.4		fc790d87960c5b651fc084def8dbdc88037a8a38
io.rocketbase.commons	commons-auth-jpa	2.7.5		a56e51e5077953d48be6315519eb6caa6e8df16f
io.rocketbase.commons	commons-auth-jpa	2.7.6		ebf90ac6ce9a68ea8fc38b0ee3f5abdc65cb51ec
io.rocketbase.commons	commons-auth-jpa	3.0.0		1adf7b3c428b9e9cab3db9f6cee2373564eced18
io.rocketbase.commons	commons-auth-jpa	3.0.1		ad7226f41d1b22441dbeb71adef03aaa34042f14
io.rocketbase.commons	commons-auth-jpa	3.0.2		085798d8b72649bc5b07e1bec708af1a39512916
io.rocketbase.commons	commons-auth-jpa	3.1.0		e5e194876a297289e5715ffaa136f78ecd2631e8
io.rocketbase.commons	commons-auth-jpa	3.2.0		390094612f5bea96fb6c11518e906c6c209a194f
io.rocketbase.commons	commons-auth-jpa	3.2.1		1f7d502b669b04bb23b3b42d5786fac82b96c416
io.rocketbase.commons	commons-auth-jpa	3.3.0		804521e3abccfae503974134aa62cec16c589b05
io.rocketbase.commons	commons-auth-jpa	3.3.1		3da7b033b3afac52ef75b9ddfd82e0a545457fe0
io.rocketbase.commons	commons-auth-jpa	3.3.2		a52bce039bcedbbc5562d5e813e2e73f41c4c0d4
io.rocketbase.commons	commons-auth-jpa	3.3.3		38ba845345d982164c70d00bfd344e2eb5f058a6
io.rocketbase.commons	commons-auth-jpa	3.3.4		fa8451f336a7dbca6de07beaca8dfdfad4290a79
io.rocketbase.commons	commons-auth-jpa	3.3.5		b47869d9a77b1d70baf07a0b7c9ccf06c5566cad
io.rocketbase.commons	commons-auth-jpa	4.0.0		307835fffa594f8304ce291c78dd6adf935b673f
io.rocketbase.commons	commons-auth-jpa	4.0.0-RC1		367464121b3f5270489741171fcd1ae7385d7f98
io.rocketbase.commons	commons-auth-jpa	4.0.0-RC2		86d8038de7e6035e540f6d0e12287fe2592fde83
io.rocketbase.commons	commons-auth-jpa	4.0.0-RC3		0d623908862ee57181e87aa59359da8bd21e7a1a
io.rocketbase.commons	commons-auth-jpa	4.0.0-RC4		31b5eae7053ec373bf427698ae175c2bdcced235
io.rocketbase.commons	commons-auth-jpa	4.0.1		ccc1704183d48711d78bda301b63d51317e067c4
io.rocketbase.commons	commons-auth-jpa	4.1.0		3b86715f24f17546b45143e48f9dce26b244f85f
io.rocketbase.commons	commons-auth-jpa	4.1.1		9d4b689097a19f0a818a0b9af9d5b51b3b27fa2f
io.rocketbase.commons	commons-auth-jpa	4.2.0		39d3b164850d6b873091ef0143cb2120808be158
io.rocketbase.commons	commons-auth-jpa	4.2.1		bca90c015923a35e8745cea657f32ffe12399035
io.rocketbase.commons	commons-auth-jpa	4.3.0		2a2b7711066e1524e3f0862b30b895d783c41aa2
io.rocketbase.commons	commons-auth-jpa	4.3.1		6f125c25170b08dd7873d30420dca6160f4ee5a9
io.rocketbase.commons	commons-auth-jpa	4.4.0		2e7d3054b3ab1e9a4e94f779490124de79cf671d
io.rocketbase.commons	commons-auth-jpa	4.4.1		1b54cb30f537dbc963e43db4d668b2f902946f6d
io.sugo.android	sugo-android-x5-sdk	1.0.0		N/A
io.sugo.android	sugo-android-x5-sdk	1.1.0		N/A
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.10		7cd9cae2c94dbcf1b299562e26a6ca26b075c783
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.11		5784d423feccbef1322104baef0748d4c60d19d9
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.12		a989dc504bbab99270648b00886b92e7d5444bec
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.13		4fc7fa2d058fd1736145726c70582a6444a1f8bc
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.6		6f3e0505d712e443f23ab26640673eef01ff1550
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.7		a3de5faf72b4eca84fd6f5d5224386ff783d5a21
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.8		a99d7f3e760d6dfc33e91b9a54d8c96452148628
io.taig	taigless-doobie-embedded-postgres_2.13	0.1.9		7dfb5b1178d9c478d280d3fd405715c213e242d4
io.taig	taigless-doobie-embedded-postgres_2.13	0.2.2		7fa54a0440ae1c3386926b87c8e956f59c254675
io.taig	taigless-doobie-embedded-postgres_2.13	0.2.3		89cc5e8ebb97948470bde066291e9398dcc5ab34
io.taig	taigless-doobie-embedded-postgres_2.13	0.2.4		5095263fd95f2d77c5a030c6e0ff65af0fbf918d
io.taig	taigless-doobie-embedded-postgres_2.13	0.2.5		e13a4690143506b56d3db58de67fc7d46e5ec106
io.taig	taigless-doobie-embedded-postgres_2.13	0.2.6		85f3e857a231bff62b83e01c74ae486c73f796ee
io.taig	taigless-doobie-embedded-postgres_2.13	0.2.7		09437fa171207bf6e3f3f34df3920617c031994c
io.taig	taigless-doobie-embedded-postgres_2.13	0.2.8		4a382d85c3b77f4a8877755599788a0707fe6cd6
io.udash	udash-i18n-shared_2.11	0.2.0		ed933c03644f7db9a5079c4cda01113500da0a16
io.udash	udash-i18n-shared_2.11	0.3.0		56f964770311cc25cbaa097a6e239e954409f7ec
io.udash	udash-i18n-shared_2.11	0.3.0-rc.1		4c7bd6487b622e5bb6e6a03d8ee1d6a2769049a5
io.udash	udash-i18n-shared_2.11	0.3.0-rc.2		6037d6f51a531c372803b7ccd02178ba307f6eaa
io.udash	udash-i18n-shared_2.11	0.3.1		45631c93f2e39b93b5ffb6bcc5bc6d8f24da1997
io.udash	udash-i18n-shared_2.11	0.3.2		156d3ffdc4069be99a768e267d0fafb656453c21
io.udash	udash-i18n-shared_2.11	0.4.0		6215a2881252a11d566659554c650af34ace8fbb
io.udash	udash-i18n-shared_2.11	0.4.0-M1		dc41dcbe7732a2bee518f2f940d937abd5a016f4
io.udash	udash-i18n-shared_2.11	0.4.0-M2		0936b65bae6aae83ebf8fe424ba4852680a25738
io.udash	udash-i18n-shared_2.11	0.4.0-RC.1		8a4ecd24e14002e6fe32a1b15e6fb44accb2ef53
io.udash	udash-i18n-shared_2.11	0.5.0		3c51753907c0583aaa03e7adc7d3abd947329895
io.udash	udash-i18n-shared_2.11	0.5.0-RC.1		2ebbffd65a1e886643b49f94d615a6120350330a
io.udash	udash-i18n-shared_2.11	0.5.0-RC.2		fa7dde4488e375f76c6c2d6a96e14638ebf71755
io.udash	udash-i18n-shared_2.11	0.5.0-RC.3		4a0a2fd6b9581e650b9b0bfab3597ad3449a9b40
io.udash	udash-i18n-shared_2.11	0.6.0		e0fef45210bb224fb38e575a39ba053f03e15b8b
io.udash	udash-i18n-shared_2.11	0.6.0-M1		89cb9a0b43062c976571a39a6a5916ae7a828a66
io.udash	udash-i18n-shared_2.11	0.6.0-M10		642c11217157736fda3eae87fa622c2bf506570a
io.udash	udash-i18n-shared_2.11	0.6.0-M11		207a5a910f31f271d9cd9318d8dbd3c9a8098a06
io.udash	udash-i18n-shared_2.11	0.6.0-M12		77f09e42a62a67464332246849418f873c615731
io.udash	udash-i18n-shared_2.11	0.6.0-M13		74b24372c5ea464e14bf2ae92fe86b7ca59e97fe
io.udash	udash-i18n-shared_2.11	0.6.0-M2		1ca109700884e23734e2e262ae44b36ae8ca27a1
io.udash	udash-i18n-shared_2.11	0.6.0-M3		3286f4171c464a5e28141f54ed575e0ea7f3564e
io.udash	udash-i18n-shared_2.11	0.6.0-M4		15292e7f22c9392eead77fab99ce9562cf4cef83
io.udash	udash-i18n-shared_2.11	0.6.0-M5		3a1caa9400d5d592e936f210d0f0347799ce2680
io.udash	udash-i18n-shared_2.11	0.6.0-M6		5ec85a7637b182e55a12924a5f3692a60bc4d328
io.udash	udash-i18n-shared_2.11	0.6.0-M7		ce4e90fda17fa0ac279969514f9e4ab9bac4ec27
io.udash	udash-i18n-shared_2.11	0.6.0-M8		5fbc0fe7898acc4691f1b93b7776eb74aaa4c65c
io.udash	udash-i18n-shared_2.11	0.6.0-M9		7c2a61153e6d0b7f4a23aa0b16de7063d9a8ecbe
io.udash	udash-i18n-shared_2.11	0.6.0-RC1		5dd9d48b15c1c47f266f2dc72840ddaede85371c
io.udash	udash-i18n-shared_2.11	0.6.0-RC2		481e4e50f2c1dec063becca6a60a838e6ae200dc
io.udash	udash-i18n-shared_2.11	0.6.0-RC3		66e17dd777befa24e542d9e3a5cf433c716f967b
io.udash	udash-i18n-shared_2.11	0.6.1		5203e8303b6c324ab8b8685869a4c4662ec3340a
io.udash	udash-i18n-shared_2.11	0.6.2		24332d47be1df0c86846a7be0ea97e8eec076fac
io.udash	udash-i18n-shared_2.11	0.7.0		6067818317181ccc57029532d2ecf73d7b60a321
io.udash	udash-i18n-shared_2.11	0.7.0-M1		962b4ccd40087d85253234929069f6702a7f1425
io.udash	udash-i18n-shared_2.11	0.7.0-M2		e779bac1fa867a9403f9d160f7b24ffd2027a80f
io.udash	udash-i18n-shared_2.11	0.7.0-M3		3998e4899bded6fb3d3841ddb33de1279bea97f6
io.udash	udash-i18n-shared_2.11	0.7.0-M4		0cbc414a6790b2f27e08f69ec2313780b8dd8f60
io.udash	udash-i18n-shared_2.11	0.7.0-M5		a68cd4b51ee30fbd74d83770a7f32dbc6bc20752
io.udash	udash-i18n-shared_2.11	0.7.0-M6		d4f6d91823fd3bf2d8caff46fd352eab2f6f1d11
io.udash	udash-i18n-shared_2.11	0.7.0-M7		d422b01200afdd5cc7da20cc67e42702785e02f2
io.udash	udash-i18n-shared_2.11	0.7.0-M8		e08578062f16d5668cfbe8e49d94a0c88e11b88b
io.udash	udash-i18n-shared_2.11	0.7.0-M9		e10717dbe5da362059ead37caf51a1d4dbea3e9d
io.udash	udash-i18n-shared_2.11	0.7.0-RC1		8ba688ad141ed719118f3acafeccccc802981954
io.udash	udash-i18n-shared_2.11	0.7.0-RC2		1ab4586da8a15de9cb6d970426a1f737d47d6b93
io.udash	udash-i18n-shared_2.11	0.7.1		6d6310682a23640fe6489c39a4ecaea0ae9faace
io.udash	udash-i18n-shared_2.11	0.7.2		c6ef040b9b2357f80378a37f92600f904b8a0de2
io.udash	udash-i18n-shared_2.11	0.8.0-B4-SNAP		a0e9c8085eb8a9b87fdd6b6c844d087abae1e9d3
io.udash	udash-i18n-shared_2.11	0.8.0-B4-SNAP2		2d3c7dc6649f3d9cd75f45987c3731b70ded855f
io.udash	udash-i18n-shared_2.11	0.8.0-M1		fe1ba15ee5305264b5c6eb9aed54a4cac947a4cb
io.udash	udash-i18n-shared_2.11	0.8.0-M2		bae70059c003df7ee7b7011d8af2f62734beab9e
io.udash	udash-i18n-shared_2.11	0.8.0-M3		71e1f42d33745fb871b7a9b65123c60622d5742d
net.exoego	aws-sdk-scalajs-facade-sso_sjs0.6_2.12	0.28.0-v2.596.0		f23879a1f5f445652fa12f4a88f604e2ca4a1a08
net.exoego	aws-sdk-scalajs-facade-sso_sjs0.6_2.12	0.29.0-v2.624.0		efa1d26a2368a6bffbe734dafb37c4bf45c5a6cf
net.exoego	aws-sdk-scalajs-facade-sso_sjs0.6_2.12	0.30.0-v2.715.0		d9e6e27e0784fe6608da4794858efa9871f288e1
net.petitviolet	genericdiff_2.12	0.1.0		a0a3a9174b9010695e55a1d8c28277d3e1dd0b1c
net.petitviolet	genericdiff_2.12	0.2.0		a993f3c5cd136e6e4284720302892034dad08146
nl.wehkamp	cakemix-pekko_3	2.1.0		33cf4ef5ab9b53ca4fd846111b5767f52eeb5254
one.xingyi	certificates	1.0		3e059231c6e11d371e4855a9a535ea62e300c4fd
one.xingyi	certificates	1.1		beae17917321b353896c4ab8b607ffbe4c77dbac
org.bridgedb	org.bridgedb.rdb	2.2.1		bbf260f858ffcdcb6f5ea05e4bd8e49481e7b4d2
org.bridgedb	org.bridgedb.rdb	2.2.2		0d9f31aeb43a9a4542d7d1ad7f5142344ce9894a
org.bridgedb	org.bridgedb.rdb	2.3.0		49935e6525a2962b1ea8e8697961fb10fa006352
org.bridgedb	org.bridgedb.rdb	2.3.1		2611247cf9aa2274c794d625b9f388d08614c828
org.bridgedb	org.bridgedb.rdb	2.3.10		ee9ad0b53dd2edbbe7115f1a14a54909d67c878d
org.bridgedb	org.bridgedb.rdb	2.3.2		bc88aa63561ae23bdc1ca2663e9c3a6ad00f2e25
org.bridgedb	org.bridgedb.rdb	2.3.3		7d8d98c67a7e178e098fa06be75967e10e2bd947
org.bridgedb	org.bridgedb.rdb	2.3.4		69b0bc321d098202798510114a4b89aa9a5ddcab
org.bridgedb	org.bridgedb.rdb	2.3.5		8d7dd8d78535e2a4a9c0c5a8ecd86cdb57bb0244
org.bridgedb	org.bridgedb.rdb	2.3.6		6b705bf9e7fccba9b0b7823b5370c733f1435ab8
org.bridgedb	org.bridgedb.rdb	2.3.7		d64755697833c90c598876ab5a6de300a49cdcdc
org.bridgedb	org.bridgedb.rdb	2.3.8		80bb72cc4179ec28db1b2192dfcf5c10bbc86f64
org.bridgedb	org.bridgedb.rdb	2.3.9		7e3cc78930f31cbbc55dccfb1e4f5aed316fc0fc
org.bridgedb	org.bridgedb.rdb	3.0.0		a22750003d9ba37a6694245464385f9e25d8358c
org.bridgedb	org.bridgedb.rdb	3.0.1		cf47e52ca17b757bf6dae7a7a6eea9a4d7cdc300
org.bridgedb	org.bridgedb.rdb	3.0.10		85fb8efd36556de5a05d017e173ec99b6762fbf6
org.bridgedb	org.bridgedb.rdb	3.0.11		44fbeb1d3335a5080fa52a24cf4fe626df906a9c
org.bridgedb	org.bridgedb.rdb	3.0.12		5024cc5435d24fb8544f49552584b5a8fcb3a77b
org.bridgedb	org.bridgedb.rdb	3.0.13		8704e7a5c01672f97030152a365aabdfc369e03f
org.bridgedb	org.bridgedb.rdb	3.0.14		a304c4aba172029d269f29bde480e77fb7939415
org.bridgedb	org.bridgedb.rdb	3.0.15		54f5e04e5982f07b1f9ada5b336897073be89fb8
org.bridgedb	org.bridgedb.rdb	3.0.16		bca77be4ece126aad5d62b83931c748e5d54cd35
org.bridgedb	org.bridgedb.rdb	3.0.17		7f0f53bb054c32dc46e20feaa576abdc93fcc215
org.bridgedb	org.bridgedb.rdb	3.0.18		2bece6f79452ea4f00994556d6dd5f20bde2a944
org.bridgedb	org.bridgedb.rdb	3.0.19		e4a9ca32f38f7fa4b9825044954fcc1b0c95ba33
org.bridgedb	org.bridgedb.rdb	3.0.2		30bc6e015364a26390836d03a562527e9caf0ac9
org.bridgedb	org.bridgedb.rdb	3.0.20		719f43e455325938992e6b1d5f3e468669583499
org.bridgedb	org.bridgedb.rdb	3.0.21		173a5d0a8a947928ec67c6664716bd79452b1add
org.bridgedb	org.bridgedb.rdb	3.0.22		e1961947d05b314974bb668bd0b7174d46fc44dc
org.bridgedb	org.bridgedb.rdb	3.0.23		d5d648b3a1415f09e8220983bffa8e078104a9f4
org.bridgedb	org.bridgedb.rdb	3.0.24		d16e100430f82003e82e782bcaec9f1b24d1f697
org.bridgedb	org.bridgedb.rdb	3.0.25		89d8dd3ff0ad7c6721e2a00a0ee186ee555c68f5
org.bridgedb	org.bridgedb.rdb	3.0.26		d6f1fb71c04a27cdcbc7ef4f505302a7112f8ca9
org.bridgedb	org.bridgedb.rdb	3.0.27		18fd0a67de594380d40359a6e2235883003adf3e
org.bridgedb	org.bridgedb.rdb	3.0.27-java8		603f631bdfd3dbbe58694a1c80213295c3a1f04a
org.bridgedb	org.bridgedb.rdb	3.0.27-java8-1		b1d5752e286f37fe279528957928b75bc700ffd0
org.bridgedb	org.bridgedb.rdb	3.0.28		4c16c7919dbfc16ad78e3279aa5a87ed7d5fdddb
org.bridgedb	org.bridgedb.rdb	3.0.28-java8		5fa3baa00928af0c5a74a85a83ec05c5d0c511c2
org.bridgedb	org.bridgedb.rdb	3.0.3		0c0f53ec2281b4f5297ac0f6b97e2530d809c16e
org.bridgedb	org.bridgedb.rdb	3.0.4		c03bd3df42e90664575aac1b01fb62e1eae2ae0a
org.bridgedb	org.bridgedb.rdb	3.0.5		3cc2adaafaa3be2889066f86159d7025b9c0c96e
org.bridgedb	org.bridgedb.rdb	3.0.6		b8aa45c6197115284c534973448863289cad272c
org.bridgedb	org.bridgedb.rdb	3.0.7		3b6c9a394ed6a57954739d7829a70c8d893dd529
org.bridgedb	org.bridgedb.rdb	3.0.8		2bf96bd8af8ebba607184f40185b0491721db96f
org.bridgedb	org.bridgedb.rdb	3.0.9		0c1d6bdb4660453c3e9950fc6a9e0e0d00fe477b
org.bridgedb	org.bridgedb.rdb	3.1.0		f0579d9de938179ace3e06f712a77c19df32eb73
org.bridgedb	org.bridgedb.rdb	3.1.1		366dea6e31ece6966975fc3595f1fe4ddca48c99
org.bridgedb	org.bridgedb.rdb	3.1.2		81eabb6d6c5e1c4c5ca3e1a4d01ce33d7bc282f7
org.bridgedb	org.bridgedb.rdb	3.1.2-java8		340e01e66e11042708df71b6278912fdad664fec
org.bridgedb	org.bridgedb.rdb	3.1.3		d3a991372480a838bd78e4aab9d0fad960679ba7
org.bridgedb	org.bridgedb.rdb	3.1.3-java8		9411dfa6299a4b0b8545bb9acfccd8650b7f9a71
org.bridgedb	org.bridgedb.rdb	3.1.4		5c5928ac836c282d5d98e1401f887bce7e682e0b
org.bridgedb	org.bridgedb.rdb	3.1.4-java8		9e3869126c5be9bb8769d87063d6a802ca35c10a
org.bridgedb	org.bridgedb.rdb	3.1.4-java8-2		3e43a1721007e843dc27cc18e1ff4c38ca7d069c
org.camunda.bpm.assert	camunda-bpm-assert-cmmn-examples	3.0.0-alpha1		a46ef3c9376a8ce99027bc79470f564ea9414c53
org.codehaus.sonar	sonar-blueprints-test	2.2.0-java5		8aa6cea1b2a76f2084a2477a14520145b330a3e8
org.eclipse.apoapsis.ortserver.shared.ktor-utils	ktor-utils	0.4.0		f38f710c89ba7252124c1d651dbe5c99007402b3
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.0.0		27329e8d381d617f0debe5a545117028f452e97f
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.0.1		635325c0ae2759bf01c2b9cdac78fca06419b0fc
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.0.2		3b83a8e601bcb2a602c3b2506330d591c12bed2d
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.0.3		634f92b08e99a675e6d4ec3c26898110df8890ec
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.0.4		2791dddb1f3108210b8a3218ce4d45e1b03efa5e
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.0.5		5c4fe6de46459bc824c02d29ca3c3b7bd5bc4a6f
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.1.0		cbd93743df28adec227401c35be033896c65fe59
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.1.1		1388e1f925b635ae659757b7e141b1a50a9220f0
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.1.2		f2737df17a85d51ca22997c17c54328f3a99bab1
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.1.3		336ab8e82be80240da7cf2827698d44bba2eaa8e
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.0		b0b3b454e908e4984f798f9140b0192cecb42876
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.1		3fc3a419f069172bacb70165a02f9cd6c87779c7
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.10		2f57f62d85ca90214f6c914bc22d618d80802271
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.2		d493ffbe55d7ef58a86dd5030ee5e97c46e43e48
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.3		884ccd91fd38ef0e7647eaae071649e5872330ec
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.4		f2a54d7b0a2055285f0a8e3f41c47081bce66669
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.5		43a14ad53adf0b77b7113c73c0213672d2636baf
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.6		221f23aefd973b42aa4eab23262050e97e28a1d2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.7		a00bc62761011e15a66ad0e32064b117b03e62ba
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.8		1ccfce1ae175f88d96a279b2c52d760a5341fbfa
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.2.9		7ad0073d7c075493c4ce8f39e4c1d970d0088730
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.3.0		202c4f2f1faf56ce8ab9891326bda9d9201a8e47
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.4.0		a8c809c62ff294865109091b9c53090a9c32dc90
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.4.1		e604e6ecbbb6ec5250dab64ed29d6a8ec379acc7
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.0		7beda689f9ddb539da6f93b85ef352edc69ae5c1
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.1		7ccd4cc07602747b68195f304577700078471340
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.10		bac6f18d71e92c4df527074395bb3873d1e0ef77
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.11		0753b83e8f3acadc482371e28af7fe10a731f82b
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.12		e0204ffce2c9d45db948fa1eb3354b2672fe667e
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.13		851c40eb4e81fca7f2c8ad7ec862b3a54940b197
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.2		d26b4381b6335553ebaf6aa621b61ac58e9eaf00
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.3		6171261ee8423638563006c0431c7dbc681b244d
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.4		2a647fc49d787a3e44c35f857f87e9696b619dea
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.5		a67e757a249d60fe9618de0706d1f4bfd1713409
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.6		2e232171f6fac0783f5a65240a44e0e49e2959c2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.7		8122b4973023380bea5d2529c948bb5bb26ed42a
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.8		e5bfa5dd30cb866ad47ace74b06e4d7ec7e455a5
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.5.9		8b4ff03add82cc347231b6bf26041ad4846476f2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.0		9667e82bcabafc979b093b7da9292906e0bb0cab
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.1		4def54bb739111b551721e696cb055ce58285bb5
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.10		c97e77b51328ea6d622fd0091609fc3ca62a1c24
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.11		037c48554f83653b00da846d9586027dfb7c493d
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.12		de52db6ca98399ef94ed0d874698d797d66edca8
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.13		629922e7d805b8ab7219004b413fac291a8ba8bf
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.14		1573b4ebdb5c0e68ae808762db5cb021bb9aa072
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.15		4147d47d197d4c13d14534280bd281bd95055634
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.16		328a0c9ba8dc5a87883ba03fe21fdec20dfc0893
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.17		3935a9a99dd4f0c55a0ffbc17daa2d97c0230783
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.18		1b06317951e4075ad6993a2337afb61077b486bc
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.19		4ce99d976548f7b4613980feebe0fc33b7a2ee4d
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.2		3b505a60b26729856c51914303297965c47bb3d5
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.20		2b450c8f98fef2dc3100d80bf5f8a76317a02059
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.21		3f2c7c631169be6a020b8dd351499da001dd5f7f
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.22		b4fbe44cc661a260c3c37d0d77d0977946b054ec
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.23		883277bcd7d50b37f5c5206a60377ffb631140a6
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.24		0d763127982ec0d62fb48e5f61a616dc3af413b6
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.25		146fa47ca876e054e4d45eb52feeea9c4c078ef2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.26		5b0f566de967ad31947c06b9021cef711c0424e2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.27		ac9182bdc1f83d937ea4f6e507f7dfab76553bd5
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.28		b1b365dfe7d3ef99ea6f9c28a144a478c28bce82
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.29		748dfdb933471d2f3d5682d98c747a18c7c26de4
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.3		860d42797768bceba262f8da05f184d55ee108c1
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.30		1ceaa23cf1ab4e25f37c3fa0760375775a25f3c3
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.31		0d0e8a4c2360f33a36562183810c3dbf799381d9
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.32		b1200a9a21bc7b3024b123ab57dbd2075b94f55f
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.33		71b17139cae8efafff04f2f4e058ece87aaff860
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.34		725b3e8f8e8c17b8aeba0069d3cea6f537030833
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.36		7a890a8f9b432841d08e14f9079133312b9998d2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.37		38c0c10a2d5f1b3e36180b89f39c97d7561a01bb
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.38		a39b3604d0d578aaee0be14f0f1bdc2674ed69b1
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.39		36acc66d65a0bc488ffd8c0d25cd9874eeb225de
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.4		9c6b61e14db99600dc6f744cbed258cb71d0d4d2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.41		a2c418953f0d73bae5ec93a79285b6feee2e9067
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.42		d06e45e173e738c85f34a6a87c3df69636ee72f1
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.43		c8d3450e8afe15c0a0a1a1959854efbb5b74d0e2
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.44		fcc868b76292ee0769f8d7344b1b1b66cc4e490b
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.45		a2f630af8571be679572d4d3e82d45580e995811
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.47		20c02b611f5dbc65dc919f6278178cfef04b1701
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.48		38b2e2da9311d8fb941317310c26d57a113f4a97
org.eclipse.dirigible	dirigible-components-ide-ui-about	10.6.5		308a90f2e6c6ae1e150d83162d20d4e22e2e359d
