city.smartb.i2	i2-user-f2-set-attributes	0.11.0		d06d3c9a5dfe044027e7368a0fcfa6082e1aa278
dev.programadorthi.routing	compose-iossimulatorarm64	2.0.0-alpha01	metadata	268e6f6c091b5cf714035f3e02054e1e89bd4b5e
dev.programadorthi.routing	compose-iossimulatorarm64	2.0.0-alpha02		N/A
dev.programadorthi.routing	compose-iossimulatorarm64	2.0.0-alpha02	metadata	bd05e7d949c6bc7ba9971f7748d82b5df3388409
dev.programadorthi.routing	compose-iossimulatorarm64	2.0.0-alpha03		N/A
dev.programadorthi.routing	compose-iossimulatorarm64	2.0.0-alpha03	metadata	ad7e43c71975aad3ee9d0bc86909c6c80d6e5b2c
io.agora.rtc	voice-basic	4.4.0		N/A
io.bloco	faker	2.0.0		3a796faa300b82d4934d7c7c2cbeaa598c4566d9
io.bloco	faker	2.0.1		2695f20ccd3f382ead506ed870b49357b4d427e7
io.bloco	faker	2.0.2		cd4195510711a154c9971fb9b7a72b304ee517fa
io.bloco	faker	2.0.3		e236dd1e79a3b0920201dc1835bca78528056f79
io.bloco	faker	2.0.4		46533c69bcecd0fcb67274c4e32886c268d5a40e
io.burkard	aws-cdk-scala-eventschemas_2.13	0.1.2		2041f49a34aa3f8745d0d673074d33e48b54f29c
io.burkard	aws-cdk-scala-eventschemas_2.13	0.1.3		af5954fae7531d0198cf24e5a6e8cd7fd78aa8b5
io.burkard	aws-cdk-scala-eventschemas_2.13	0.1.4		f5a85286f95e474aa8ccffbe1cdc1b4ee6a44667
io.burkard	aws-cdk-scala-eventschemas_2.13	0.1.5		251fa00d7652be7505dd7ecd9ab80fd6b75f1bb0
io.burkard	aws-cdk-scala-eventschemas_2.13	0.1.6		f1193326267ee0af92fdb1177650c1f794b302ea
io.burkard	aws-cdk-scala-eventschemas_2.13	0.1.7		d430d2183665d5f523ca95ac94c5e4284e9ccd95
io.burkard	aws-cdk-scala-eventschemas_2.13	0.2.0		0ee734044efdbaea65613a57133fb09abe1e0318
io.burkard	aws-cdk-scala-eventschemas_2.13	0.3.0		bd239fa01130884867718991648fa9e8a3f8a1e8
io.burkard	aws-cdk-scala-eventschemas_2.13	0.4.0		1b5f0d1cc5cabb276252e8d93bc0b0e55e296ddc
io.burkard	aws-cdk-scala-eventschemas_2.13	0.4.1		2cb229eaa15c7d0abb58a007cd6d79d9a046450a
io.burkard	aws-cdk-scala-eventschemas_2.13	0.5.0		cad706cb6283707f7e134e1a942c8fb05a74a300
io.code-check	github-api_2.10	0.2.0		49916e13c42b484d9e87cb662b2724a2eee58d33
io.fabric8.funktion.connector	connector-aws-sns	1.1.20		9fcae071df82c0748bc821ce1471b28a9e591a6f
io.fabric8.funktion.connector	connector-aws-sns	1.1.21		243f784816e378700139d9587d513dcc0258e4b0
io.fabric8.funktion.connector	connector-aws-sns	1.1.22		7f33e4676ab7052527a87576ae667d7d6ef699dd
io.fabric8.funktion.connector	connector-aws-sns	1.1.23		96fbd5c7dc007717adea00ff9529a334addf6fba
io.fabric8.funktion.connector	connector-aws-sns	1.1.24		9ff7f43fc06511faa7a44af891f6511171c3b5b0
io.fabric8.funktion.connector	connector-aws-sns	1.1.27		6dfaa958b7210f029c8361a946418c1901a43463
io.fabric8.funktion.connector	connector-aws-sns	1.1.28		77a15b7c946627f9029055326c545c8c0ebaa597
io.fabric8.funktion.connector	connector-aws-sns	1.1.29		f383b2e95d442f1063066e202f0a9b7c758ea8ab
io.fabric8.funktion.connector	connector-aws-sns	1.1.30		647a30fc2abbfae95553758d94242ec9556e29a4
io.fabric8.funktion.connector	connector-aws-sns	1.1.31		cb675c2c7b5d99f8f15a70aa8a1c89510b42add6
io.fabric8.funktion.connector	connector-aws-sns	1.1.36		d81266a312075144e2c84fe3e9c4af2f94039110
io.fabric8.funktion.connector	connector-aws-sns	1.1.37		bcb81c314d9e6d3e31588e7500f4d06fd2ba1de3
io.fabric8.funktion.connector	connector-aws-sns	1.1.39		0f53cceee73e89782d984b6a1376396d1ba13187
io.fabric8.funktion.connector	connector-aws-sns	1.1.41		c6582a6ed3978e1d81c908ebe03816d07b19e236
io.fabric8.funktion.connector	connector-aws-sns	1.1.42		024ff286eb0343db3130ee660444fa7d02085f89
io.fabric8.funktion.connector	connector-aws-sns	1.1.44		0c69e080c7575c82916a7376efdb055a0b5f0a21
io.fabric8.funktion.connector	connector-aws-sns	1.1.53		4332dc5c0d565856ee7e97821aab49fa1ddda729
io.fabric8.funktion.connector	connector-aws-sns	1.1.55		1eee435e9959927c1a2ca112a3e91fec69795566
io.fabric8.funktion.connector	connector-aws-sns	1.1.9		7ab1b877fb37858b6e895b87064f25579023ed6d
io.gitee.dqcer	mcdull-uac-client	0.0.5-RELEASE		a49c8602fac23b7cdec2954175820b47683ef1ac
io.gitee.dqcer	mcdull-uac-client	0.1.1-RELEASE		76d997b14f701e55637e10b14b214092370dc47e
io.gitee.dqcer	mcdull-uac-client	0.1.2-RELEASE		b335c995581884286d090058da9f2284a7ad2d68
io.gitee.dqcer	mcdull-uac-client	0.1.3-RELEASE		195708041304f9b4207101963a718946da7f93e7
io.gitee.dqcer	mcdull-uac-client	0.2.0		4b9999d5815190979aac56d76447c3a7ec57fbfb
io.github.ace-design	inf5153.mesh.generator	1.0		2f15b058c4ab83eede9a8c6ea24a0febe11bf64c
io.github.anylifezlb	FaceSearchSDK	0.0.1		N/A
io.github.anylifezlb	FaceSearchSDK	0.0.1.alpha1		N/A
io.github.anylifezlb	FaceSearchSDK	0.0.2		N/A
io.github.anylifezlb	FaceSearchSDK	0.0.3		N/A
io.github.anylifezlb	FaceSearchSDK	0.0.4		N/A
io.github.anylifezlb	FaceSearchSDK	0.1.0		N/A
io.github.anylifezlb	FaceSearchSDK	0.1.1		N/A
io.github.anylifezlb	FaceSearchSDK	0.2.0		N/A
io.github.anylifezlb	FaceSearchSDK	0.5.0		N/A
io.github.anylifezlb	FaceSearchSDK	0.6.0		N/A
io.github.anylifezlb	FaceSearchSDK	0.9.0		N/A
io.github.anylifezlb	FaceSearchSDK	0.9.7		N/A
io.github.anylifezlb	FaceSearchSDK	0.9.8		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.0		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.3		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.4		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.6		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.8		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.8.vanxx		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.9		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.9.alpha		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.9.alpha1		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.9.alpha2		N/A
io.github.anylifezlb	FaceSearchSDK	1.0.9.alpha3		N/A
io.github.anylifezlb	FaceSearchSDK	1.2.1		N/A
io.github.anylifezlb	FaceSearchSDK	1.2.2		N/A
io.github.anylifezlb	FaceSearchSDK	1.2.2.order		N/A
io.github.anylifezlb	FaceSearchSDK	1.2.3		N/A
io.github.anylifezlb	FaceSearchSDK	1.2.4		N/A
io.github.anylifezlb	FaceSearchSDK	1.3.0		N/A
io.github.anylifezlb	FaceSearchSDK	1.4.0		N/A
io.github.anylifezlb	FaceSearchSDK	1.4.2		N/A
io.github.anylifezlb	FaceSearchSDK	1.4.3		N/A
io.github.anylifezlb	FaceSearchSDK	1.4.3.shuangmu		N/A
io.github.anylifezlb	FaceSearchSDK	1.4.3.shuangmu2		N/A
io.github.anylifezlb	FaceSearchSDK	1.4.4		N/A
io.github.anylifezlb	FaceSearchSDK	1.4.5		N/A
io.github.anylifezlb	FaceSearchSDK	1.6.0		N/A
io.github.anylifezlb	FaceSearchSDK	1.6.0.hun1		N/A
io.github.anylifezlb	FaceSearchSDK	1.6.0.hun2		N/A
io.github.anylifezlb	FaceSearchSDK	1.6.0.jia		N/A
io.github.anylifezlb	FaceSearchSDK	1.6.0.jia3		N/A
io.github.anylifezlb	FaceSearchSDK	1.6.0.jia4		N/A
io.github.anylifezlb	FaceSearchSDK	1.6.2		N/A
io.github.anylifezlb	FaceSearchSDK	1.7.0		N/A
io.github.anylifezlb	FaceSearchSDK	1.7.1		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.0		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.1		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.10		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.11		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.2		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.20		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.20.beta1		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.20.beta2		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.22		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.23		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.24		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.25.beta3		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.25.beta4		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.25.beta5		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.26		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.26.cityguard		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.27		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.27.cityguard		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.28		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.3		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.5		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.7		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.1		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.2		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.4		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.5		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.6		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.alpha2		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.alpha3		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.beta1		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.beta3		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.beta4		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.beta5		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.dfrd0512		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.dfrd0513		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.i_sign		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.iflytek		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.itrustoor		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.itrustoor0513		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.itrustoor_isign		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.test1		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.8.test2		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.9		N/A
io.github.anylifezlb	FaceSearchSDK	1.8.9.tfc		N/A
io.github.axxiss	async-google-places	0.3.2		N/A
io.github.chlukasx	game-stat-message-sdk	1.0.0		ecff80fb2ea8a722bfa0cfda3d66af2f13282300
io.github.chlukasx	game-stat-message-sdk	1.0.1		ebd71a8da85eb0b649c79802ed526e293e8caa69
io.github.chlukasx	game-stat-message-sdk	1.0.2		d320c3b6f9ca6aee12d0145fd3b44a15e71180b0
io.github.momosetkn	liquibase-kotlin-serializer-core	4.29.2-0.8.0		4067d20f278f8ac9b6a44e72ff35c65457e8492e
io.github.momosetkn	liquibase-kotlin-serializer-core	4.29.2-0.8.1		e1d1ad539223607e0cea3dab96eff0080e46baa1
io.github.momosetkn	liquibase-kotlin-serializer-core	4.30.0-0.9.0		01fe03380d1c85b6f0db77300f8ba13d871d9eef
io.github.momosetkn	liquibase-kotlin-serializer-core	4.31.0-0.9.1		a9dc84ef48de96cb32cea467b2d5b69fcb995c7d
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	0.1.0		N/A
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	0.2.0		N/A
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	0.3.0		N/A
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	0.4.0		N/A
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	0.5.0		N/A
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	0.6.0		N/A
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	0.7.0		N/A
io.github.petertrr	kotlin-multiplatform-diff-mingwx64	1.0.0		N/A
io.github.taewooyo	volcano	1.0.0		2923bcac759adedfc0be520115121b9ff7ad931d
io.github.taewooyo	volcano	1.0.1		c0e40a44348ab20daea2d2ecb1d7e6d7bcdcac97
io.github.taewooyo	volcano	1.0.2		1b585a88f521670fca80c2003d6e67c12eeb2c78
io.github.taewooyo	volcano	1.0.3		d136a38e8b9cb9f5faeca4f5805f289c18d3ab6d
io.glutenproject	gluten-package	1.0.0		48c7c8370c6507456a7e123d14dbb607892209f4
io.glutenproject	gluten-package	1.1.0		2607fd0092804eb4df791472975b8bc1adc8769c
io.kamon	kamino-reporter_2.11	1.0.0		b5c2556020cb3136a65d17160b22177798790585
io.kamon	kamino-reporter_2.11	1.0.0-RC7		543cae9ac71c5c3da00cba43b616a1b977053045
io.kamon	kamino-reporter_2.11	1.0.0-RC8		572b5327c684c9c5dcd05303c5b9f508b3973367
io.kamon	kamino-reporter_2.11	1.1.0		66dc3aba7bf604bddd35aff19f55ac94ab8e9251
io.kamon	kamino-reporter_2.11	1.1.1		fa447aed7636e671a4175e0090cf14e22245d7b9
io.kamon	kamino-reporter_2.11	1.1.2		674a61cde391ebbbc20a749a0c68452117923dcf
io.openliberty.features	io.openliberty.batchSecurity-2.0	21.0.0.12		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.1		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.10		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.11		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.12		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.13		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.2		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.3		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.4		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.5		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.6		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.7		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.8		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	22.0.0.9		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.1		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.10		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.11		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.12		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.2		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.3		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.4		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.5		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.6		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.7		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.8		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	23.0.0.9		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.1		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.2		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.3		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.4		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.5		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.6		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.7		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.batchSecurity-2.0	25.0.0.4		N/A
io.qtjambi	qtjambi-insighttracker-native-windows-arm64	6.7.3		17a1f73f57b82f061654a61c6fcbe248f4433e39
io.rsocket.kotlin	rsocket-transport-ktor-websocket-server-iossimulatorarm64	0.15.4		N/A
io.rsocket.kotlin	rsocket-transport-ktor-websocket-server-iossimulatorarm64	0.15.4	metadata	614df36990565193feecdaedd354cd1cee36cdb8
io.rsocket.kotlin	rsocket-transport-ktor-websocket-server-iossimulatorarm64	0.16.0		N/A
io.rsocket.kotlin	rsocket-transport-ktor-websocket-server-iossimulatorarm64	0.16.0	metadata	216380de2497c3e5c3641e4400ebf928f1a0b7cc
io.rsocket.kotlin	rsocket-transport-ktor-websocket-server-iossimulatorarm64	0.20.0		N/A
io.rsocket.kotlin	rsocket-transport-ktor-websocket-server-iossimulatorarm64	0.20.0	metadata	3743f38a93d0d86c01e49ca2c3ab22c33e6a6c25
io.rtron	rtron-std	1.2.0		7f2dee803357f999d0cf111ed9bb36835e5d74f2
io.rtron	rtron-std	1.2.1		4168c5e437abadb5e5d65a2861f64f58bc9b513d
io.rtron	rtron-std	1.2.2		f070d34c65ac7a90abe782c23c9946b335a9c97e
io.wcm.maven	io.wcm.maven.aem-cloud-dependencies-mixin-jsonp11	1.0.0		N/A
net.consensys.cava	cava-net	0.3.1		a7b2bc8d9836dd35882129251394542386962da7
net.consensys.cava	cava-net	0.4.0		8881123247c3fdd174ce8a5558760e312b2faba6
net.consensys.cava	cava-net	0.5.0		57801f56025ef603b71667317d8de37713a611be
net.databinder	dispatch-oauth_2.9.1.RC1	0.8.5		1a5409dce4761a9f1f1f6d600a32bbd3c0f19b0e
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.19.0		c178d53eedb6197caef11184a5481e2f845160a0
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.20.0		06ad536c0b3814962e5a90479e135863101d3fdc
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.21.0		8804fc3207f1f167aa13f88b3fe1d9588ad0a67e
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.21.1		a715b49f4ff44531285658be48d35cf67019ef00
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.21.2		4cc92bb2fb361f80123629f5248a8b95df506db6
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.30.0		582886816ac211c62074f430bbc8b7d3e4dbb3be
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.30.1		e94572f90ee71871cbcffd82889f5801e9719af5
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.31.0		9d26d05960cf645e4fca0ce28bb4fea8120b66a2
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.31.1		2fbeedf23c687716877e27a74df65fe8615cfb3c
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.31.2		e719de85718aa13a61dfbf3a76b24cd359af4ed0
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.32.0		46c4cf74a6520a74b9f8aba54813fccb2585d805
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.32.1		dc5c2fd9be292269471159829c438e121565e575
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.33.0		2d877553784842041cf4958afe82edbe24e4c309
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.33.1		31dcb90a0683388cdbfe17da0d6f54eb60f32189
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.34.0		cd457a4f5e607ddcd9e578c4a60a5e53ca937598
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.35.0		dfe399c06a5a7b4b1161639d029144f9a93415e2
nl.vroste	zio-kinesis-dynamic-consumer_2.13	0.36.0		8a9adfc20c5746cf7268d2001240fd6ac432520e
nl.vroste	zio-kinesis-dynamic-consumer_2.13	5dd51766a6de8d3233c1846ad75deb185e05b8a0		cc9495aaaf3261cf77b4f8c698010ec19c375b7b
org.agmip.translators.ace	translator-core	2.0		bdf7a1caa3b512287d8ecbcc7e06f30cc3200980
org.apache.aries.spifly.examples	org.apache.aries.spifly.examples.spi.bundle	1.0.0		a36535f5c6401adc699e2a5b81c39a7b81eb6569
org.apache.camel	camel-mongodb3	2.19.0		70de6afb5f95d43b7e8dd04832ff8a341a0cbec6
org.apache.camel	camel-mongodb3	2.19.1		fd607bda42a5df35f20b3516c4f51f6abed2ecf2
org.apache.camel	camel-mongodb3	2.19.2		211a04668d0b2e3530af5c1dd3e8a32a949e5f61
org.apache.camel	camel-mongodb3	2.19.3		8c9a0d62ef5124f430c61d5cd0c395c554352270
org.apache.camel	camel-mongodb3	2.19.4		0a0c65e9e4c98fc8d9aa0f23a834e6b72a5aaf8a
org.apache.camel	camel-mongodb3	2.19.5		de2404fc7ce7bf6659de02da76b1d9cebb78bde4
org.apache.camel	camel-mongodb3	2.20.0		a787bf8a60e4400fa83c91e547505dee130763d2
org.apache.camel	camel-mongodb3	2.20.1		cae505a594bf60b4326186b1c132f68a69146fa2
org.apache.camel	camel-mongodb3	2.20.2		caff5e43c0c76392f20d7ed4d3530ae0d4ee96b9
org.apache.camel	camel-mongodb3	2.20.3		6b2c76789deea5c957d20d87283c27256f7bfd23
org.apache.camel	camel-mongodb3	2.20.4		9af181796e240aceebd7c5f14faa7e043fe0a020
org.apache.camel	camel-mongodb3	2.21.0		f3166c29d1ca09d43a4dbc14f3da69de14637363
org.apache.camel	camel-mongodb3	2.21.1		1de771c7e8a33e62b170e555fd0023a72bd0e996
org.apache.camel	camel-mongodb3	2.21.2		0d3aaa492f8ccb32e685b3d55afdce892539ed63
org.apache.camel	camel-mongodb3	2.21.3		bd0e5b0a298391b160435dcf64c600d9adc2300f
org.apache.camel	camel-mongodb3	2.21.4		a73592b5bcfeb995b6a42fde55359f99844317b0
org.apache.camel	camel-mongodb3	2.21.5		5f011fbd19279a4f30ab86a9d416ec69d1723eae
org.apache.camel	camel-mongodb3	2.22.0		a6797cbe36321ff1ea5975bb41cf05b7b81d04af
org.apache.camel	camel-mongodb3	2.22.1		2eb6bbcd1c2fee214c88556308be8a6123bd8f12
org.apache.camel	camel-mongodb3	2.22.2		280078f924089c5aa35b255634bd822378165e63
org.apache.camel	camel-mongodb3	2.22.3		0aabc0b46d2c256287db7936b8f8fd4444e05707
org.apache.camel	camel-mongodb3	2.22.4		9b4353656874b2b47a0ad2f23882ee4ff50f316c
org.apache.camel	camel-mongodb3	2.22.5		7b6575ac82e8e157a7780965d4402b18add16658
org.apache.camel	camel-mongodb3	2.23.0		4a4696be901cce32e5ad2775dab1a659f20e02c2
org.apache.camel	camel-mongodb3	2.23.1		52de53ad8f6ceb23a9c1d1156fe28731acefa6df
org.apache.camel	camel-mongodb3	2.23.2		01278014f33e2ab3fcca9ee79044bfb498cb90e3
org.apache.camel	camel-mongodb3	2.23.3		021cedfb0d42d9f5f84c4b661416e0b3cb1af0b2
org.apache.camel	camel-mongodb3	2.23.4		363a642abb8f6e4fb0e9957ff9c61c10e7c90edf
org.apache.camel	camel-mongodb3	2.24.0		2d006b8fea3cec10ed8d0a1493348e9a5556bec9
org.apache.camel	camel-mongodb3	2.24.1		ced9a54a86bdb6f80efcad687e7d632609d625e8
org.apache.camel	camel-mongodb3	2.24.2		3e12055f6b3522a14d7ec2a29cd268e6519711be
org.apache.camel	camel-mongodb3	2.24.3		f653aa4e6790cd4209576d4ffed33a60dce722b9
org.apache.camel	camel-mongodb3	2.25.0		97e0906b5e3434711329d25535d1c4c90ed9814c
org.apache.camel	camel-mongodb3	2.25.1		c1e5b3e76190daa5a0e47faefbe6944cc8777db1
org.apache.camel	camel-mongodb3	2.25.2		46335e001f78bb5b5bf763ca4c5670c89da0ff8f
org.apache.camel	camel-mongodb3	2.25.3		fcdad6adce3b7ba4318e3bcfa7b7a771554d8116
org.apache.camel	camel-mongodb3	2.25.4		a03469933c84fa873f229e8749be3ad0bf6a563c
org.apache.camel	camel-mongodb3	3.0.0-M1		e956df3e0003568c14afdf4421e27a8daf7bbee8
org.apache.camel	camel-mongodb3	3.0.0-M2		71f7e1161fc107d92de85aef1612ca977692e835
org.apache.camel	camel-mongodb3	3.0.0-M3		bd0fe49841a9a003f797d2ca4f997c68442715f3
org.apache.camel	camel-mongodb3	3.0.0-M4		6e4dc403c54f172e2f73e5c0487dd86ceaf11fd8
org.apache.chemistry.opencmis	chemistry-opencmis-osgi-server	0.10.0		8ba71afd6144b1b3e3e92f2a28daa0d6f916cc48
org.apache.chemistry.opencmis	chemistry-opencmis-osgi-server	0.5.0		9d690a35cea6d8fdac275230e4132731c90c4eab
org.apache.chemistry.opencmis	chemistry-opencmis-osgi-server	0.6.0		d706e3c38d77398133638102aae370d1af2dd13a
org.apache.chemistry.opencmis	chemistry-opencmis-osgi-server	0.7.0		d44a70872cfb705b47b61487cd2343d53d05a8dd
org.apache.chemistry.opencmis	chemistry-opencmis-osgi-server	0.8.0		6e26eb606fcf149b072da69e83f45e11c0d10d2c
org.apache.chemistry.opencmis	chemistry-opencmis-osgi-server	0.9.0		1cbfc5ee47e15ec2014962341b2fe44438818b2c
org.apache.chemistry.opencmis	chemistry-opencmis-osgi-server	0.9.0-beta-1		5a6c2df0a0967b08a0070254d9b7a0f873031266
org.apache.flink	flink-ml-benchmark-1.15	2.3.0		13175c6360340505244c9f2bb800b5b6e418861d
org.apache.shardingsphere	shardingsphere-sql-translator	5.1.2		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.2.0		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.2.1		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.3.0		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.3.1		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.3.2		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.4.0		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.4.1		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.5.0		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.5.1		N/A
org.apache.shardingsphere	shardingsphere-sql-translator	5.5.2		N/A
org.bndtools	org.bndtools.p2	4.2.0		b9a948207e73da1d7572bcb17e57805a48ddb75b
org.bndtools	org.bndtools.p2	4.3.0		08e1e98806a4c9df62b0be7f855067861988e1c8
org.bndtools	org.bndtools.p2	4.3.1		993cdacb63f315ed213bafc85194b91f5f1f546d
org.bndtools	org.bndtools.p2	5.0.0		4707754c4195906f0d6613330679885b2b3260e8
org.bndtools	org.bndtools.p2	5.0.1		3575C346BFDDB0BEDF0694353E1CFE6E3E4CD45C
org.bndtools	org.bndtools.p2	5.1.0		F1E5B7AC0BA7ED4F892665D177274858F21215D4
