app.cash.trifle	cash-security-s2dk	0.1.1		N/A
io.fabric8.devops.apps	image-linker	2.2.329		bad99d5b9284d00abafef846dc50b578c712a1d8
io.fabric8.devops.apps	image-linker	2.2.330		6f2619011c5a8075c321582433e38a0af6ef11eb
io.fabric8.devops.apps	image-linker	2.2.331		a80de2eb6590dfbe262bb83aa1766bb3f6e1ef4a
io.fabric8.devops.apps	image-linker	2.2.334		3a78ba487b3581116cf3053418c87ae44fd2a766
io.fabric8.devops.apps	image-linker	2.2.335		249372f01300f513f27efb167b98398934e9e826
io.fabric8.devops.apps	image-linker	2.2.34		30634dfce4031f8cb583e68141f42fc01fd17539
io.fabric8.devops.apps	image-linker	2.2.35		55cd0703c51b6136a00763b812c783add7f40f95
io.fabric8.devops.apps	image-linker	2.2.36		e403c80b3da371cf806836867028b33f16f010d3
io.fabric8.devops.apps	image-linker	2.2.37		d742eb263a7d182d9917fba152a4115d23d8378d
io.fabric8.devops.apps	image-linker	2.2.38		6148ec112bb7654a8ef67cf955be4a804321cf4c
io.fabric8.devops.apps	image-linker	2.2.39		b68f0d5f6e73c03fbf81eb5a26ae0ca0144c406d
io.fabric8.devops.apps	image-linker	2.2.40		e92671850ef451efaf5a37e8d43dfcefd573ff54
io.fabric8.devops.apps	image-linker	2.2.41		6db04cc01a716e7e97c8ca591f5c386a96b15913
io.fabric8.devops.apps	image-linker	2.2.42		83476e778a9889b1fc44d289cc20aeaf830b9a06
io.fabric8.devops.apps	image-linker	2.2.43		f7fef4df4942dc741f2d01e253fa4ba9f5ab6ae3
io.fabric8.devops.apps	image-linker	2.2.44		d09f270a7a87f0a20fb3749915d0427ec72fd045
io.fabric8.devops.apps	image-linker	2.2.46		1f7bbfacea56e5153294b1edba768f15ea3ffe3e
io.fabric8.devops.apps	image-linker	2.2.47		fb1c537ee9f7c846316041f9c5ffb398e756e502
io.fabric8.devops.apps	image-linker	2.2.48		7d28dff2172ebff25b3d2cfa032572d61411d140
io.fabric8.devops.apps	image-linker	2.2.49		1e122b65e324987988dc1ffa402701bce81109ca
io.fabric8.devops.apps	image-linker	2.2.50		86309a7785032ddb7e5a94662df940c72ca3703b
io.fabric8.devops.apps	image-linker	2.2.51		3bd0b81c08e2ecc1442876f09955937776cfba02
io.fabric8.devops.apps	image-linker	2.2.52		41d86db1f4a892d4c9427c055edc417425c258fe
io.fabric8.devops.apps	image-linker	2.2.53		38f43b488c4e8e460eec9897e6be5553967d6397
io.fabric8.devops.apps	image-linker	2.2.54		0d749fa613734ad65b1f8b5e1372217b78d6452d
io.fabric8.devops.apps	image-linker	2.2.55		5ab229a823a1001c321dfd05e07b7ad172ce5ea2
io.fabric8.devops.apps	image-linker	2.2.56		40e5c88bee26b5a1efe1bbe9e0b0e8ab903c0164
io.fabric8.devops.apps	image-linker	2.2.57		5acebb5f7c87b3a02215533dd862dc0db382b9b2
io.fabric8.devops.apps	image-linker	2.2.58		bb77abf2d48d52e8e02efa6669fd3f877830dec6
io.fabric8.devops.apps	image-linker	2.2.59		ddd5bdfed5b8582300736a99008f2f37c8d8101d
io.fabric8.devops.apps	image-linker	2.2.60		3fd3f21c4997b0421e325cbb8ce34c93b3c72f05
io.fabric8.devops.apps	image-linker	2.2.61		f47455b54ccb6d1042c43c5c52cd376e389453fb
io.fabric8.devops.apps	image-linker	2.2.62		d80be08f66070c05da22deb2778415d6581cd7ed
io.fabric8.devops.apps	image-linker	2.2.63		fea3d955f54b8d16732c60d1907a7e5da5f7219f
io.fabric8.devops.apps	image-linker	2.2.64		b0b50efbe0adfacae544dc01701eecb04491ce85
io.fabric8.devops.apps	image-linker	2.2.65		e64c528d5c5c179fd4dae0f62188767202d18478
io.fabric8.devops.apps	image-linker	2.2.66		25d934f7974964bd7487d5603b6ec499f396dbb2
io.fabric8.devops.apps	image-linker	2.2.67		83b75365d2d6489cfb1103ae8f0c28c72239a26d
io.fabric8.devops.apps	image-linker	2.2.68		1d5a3df13a5c7e5eea11769c60c9368f8e57ea5c
io.fabric8.devops.apps	image-linker	2.2.69		2bbc93dbab0885804935f3e5313d04a83ba45b6f
io.fabric8.devops.apps	image-linker	2.2.70		374d6d1aeb8f6bf60b69fa5eedce89f5981e2e30
io.fabric8.devops.apps	image-linker	2.2.71		f9989434e573778a26b9cd320533ad6c7d8d7fde
io.fabric8.devops.apps	image-linker	2.2.72		97c6d5945629dcfb0b713a801c6c6b95a7d0c360
io.fabric8.devops.apps	image-linker	2.2.73		d34a463885402d0501fcf3e5617ec57bbecb6478
io.fabric8.devops.apps	image-linker	2.2.74		bccc65b0cf1f2d94db0a59fc2f8006c921cfcb2e
io.fabric8.devops.apps	image-linker	2.2.75		932c60439e809297c82edc4cdfe86346786b2e20
io.fabric8.devops.apps	image-linker	2.2.76		152ea4f520cef5024c2e289fd4e0e71df786a79f
io.fabric8.devops.apps	image-linker	2.2.77		bf7b1c51ee0c4f0774795cb43157dd34ac1083ac
io.fabric8.devops.apps	image-linker	2.2.78		50038c29f6836e60193e5332bbc746d005577b34
io.fabric8.devops.apps	image-linker	2.2.79		19abb44f6848736e0577f764da5ae9f8adb65511
io.fabric8.devops.apps	image-linker	2.2.80		4bcd79975f81e31da6c9b045908ea9f424994f41
io.fabric8.devops.apps	image-linker	2.2.81		4d837b92f2b71510d37c6395d3997c5fa06a154d
io.fabric8.devops.apps	image-linker	2.2.82		3cd1a25f18530d345d85ed1ace8fd092ad781374
io.fabric8.devops.apps	image-linker	2.2.83		75452fcb314704429205794281a7ba6f358b5866
io.fabric8.devops.apps	image-linker	2.2.84		50bb6e2a999c0fe689ca2f78558b2d56126af624
io.fabric8.devops.apps	image-linker	2.2.85		aa9477fcc2c198b70b6010dab0cb388c2e851032
io.fabric8.devops.apps	image-linker	2.2.86		bc047b229a142eb943ed1c36390b1715b148bc08
io.fabric8.devops.apps	image-linker	2.2.87		ea339ab7265113cd51f2df46aed6d2708dd8e142
io.fabric8.devops.apps	image-linker	2.2.88		a22c99d2ff93a3061ba4771967020d14d96901b7
io.fabric8.devops.apps	image-linker	2.2.89		71375125b75eb329da362c732d96907d2f2f7923
io.fabric8.devops.apps	image-linker	2.2.90		7d80bff81612a80ca62ca27f599c8383f91bab11
io.fabric8.devops.apps	image-linker	2.2.91		a3f2e5f18620188e1e12977e1fcee74bce4c7d76
io.fabric8.devops.apps	image-linker	2.2.92		4d50db7691bb9d4fa0e1e4a3a3369180ef21a28f
io.fabric8.devops.apps	image-linker	2.2.93		ea1843937ae06daaa737ae7f0d84693eb6a4fd02
io.fabric8.devops.apps	image-linker	2.2.94		98eff4df13e8483e14294dec737d0a32ae4b4f43
io.fabric8.devops.apps	image-linker	2.2.95		05a18616495e6186d311a9ae3e58772719cc0236
io.fabric8.devops.apps	image-linker	2.2.96		8b2ca2f27e9dc58bbf27cc82bad7adb7fe443990
io.fabric8.devops.apps	image-linker	2.2.97		529a4cac5bc9e3b8ef5fab22269de4381b5b34ff
io.fabric8.devops.apps	image-linker	2.2.98		c8ce941a803bd73bfab32e08c137f1eab10414e2
io.fabric8.devops.apps	image-linker	2.2.99		10c854dc98d3e46921bbfb160818789db1472aa9
io.github.greycode	ocrlite	1.0.0		4691e37026c7ef83b89adfbda4514d71f33a87c2
io.github.greycode	ocrlite	1.0.0-RELEASE		0a471dd82cdb727cdeb06aec922bf251f887e676
io.github.greycode	ocrlite	1.0.0-nix-final		a96f77fa3537c9ee2460dbfc07e2910d5c558df1
io.github.greycode	ocrlite	1.0.1-RELEASE		d83e76a3c9b214654556f15fd570a2d36457be6a
io.github.greycode	ocrlite	1.0.2-RELEASE		d3dcfd8d6b0b03a63fe899518b303f16f65a9c0c
io.github.greycode	ocrlite	1.0.3-RELEASE		59d44a8168c281dfcdb91a7da69c78b286fbe9df
io.github.greycode	ocrlite	2.0.0		48b72bd36bdf7e00e315121f00d5ced37c56c727
io.github.greycode	ocrlite	2.0.1		1dfc2c51f552605db0c7a466070dcc94f2ff53db
io.github.greycode	ocrlite	2.0.1-nix-x86_64		1fb72a2481c5f1724a00e95526f3d68e5eaa1453
io.github.greycode	ocrlite	2.0.2		8e74062b31519af56a8f6a3374e6b0f2a438f53d
io.github.greycode	ocrlite	3.0.0		831553005e0defd49ce4630617b7dbccb1cf755e
io.github.greycode	ocrlite	3.0.1-RELEASE		1a2fbf8f061ff7bac07dc9dfab07104073fae6c5
io.github.greycode	ocrlite	3.0.2		792eee9ffccd8567d5d80057c908eb556a786741
io.github.greycode	ocrlite	3.0.3-RELEASE		01de74893fbaa17193ec3405cc1cfe2441d159ea
io.github.greycode	ocrlite	3.0.4-linux-x64		f3a028b6c03994e22a2c64be90cbe5374c2fe059
io.github.marat101	pdf-viewer	1.0.0-alpha		N/A
io.github.together.libraries	bundle-jarkarta	7.0		N/A
io.github.together.libraries	bundle-jarkarta	8.0		N/A
io.github.trueangle	precompose-koin-iosx64	1.6.0-rc05		N/A
io.github.trueangle	precompose-koin-iosx64	1.6.0-rc05	metadata	d1d5606711c647bf37f0eb633d186fa2c8af4a8e
io.github.ulisse1996	jaorm-sql-specific-oracle	0.20.0		06ef07c6f3329283f7e6f78e4e4e58f8a01f0de8
io.github.ulisse1996	jaorm-sql-specific-oracle	0.21.0		c56e06f4da7d4a679ba0578f6c000bb373dea209
io.github.ulisse1996	jaorm-sql-specific-oracle	0.22.0		a8acebc631820fd14642a5e647aeb8a19d52dd58
io.github.ulisse1996	jaorm-sql-specific-oracle	0.23.0		34aef987f80c6ac6f487348f03c6b4357fc963cf
io.github.ulisse1996	jaorm-sql-specific-oracle	0.24.0		f62e42832d0545f8cd637e1775c8b048e68debfe
io.github.ulisse1996	jaorm-sql-specific-oracle	0.25.0		0861b232bb3484addb4cb9a38fbdca1e97714c88
io.github.ulisse1996	jaorm-sql-specific-oracle	0.25.1		f7af700fcfa4c5fc0b0a43ae1841ae44161a58a3
io.github.ulisse1996	jaorm-sql-specific-oracle	0.26.0		a4053658432083fa96c68c63333b9bbd7c529bf5
io.github.ulisse1996	jaorm-sql-specific-oracle	0.27.0		78e897b10d72b32424e506615ca0f24f85caaa2d
io.github.ulisse1996	jaorm-sql-specific-oracle	0.27.1		98c0ddcdf91894c7364633917575d0bdf30cb523
io.github.ulisse1996	jaorm-sql-specific-oracle	0.28.0		588e25c66d68e3678791cedaf8e2921f7bbb68ff
io.github.ulisse1996	jaorm-sql-specific-oracle	0.29.0		ed6891831b366b5e12ca24ae55f082ed6657df93
io.github.ulisse1996	jaorm-sql-specific-oracle	0.30.0		cd28bcf73613d29907d17d751c3b7beb93d470a4
io.github.ulisse1996	jaorm-sql-specific-oracle	0.31.0		ebc62375fa275d939c95e4f77cbdf5dc9230c746
io.github.ulisse1996	jaorm-sql-specific-oracle	0.32.0		53bcdbf3d139acbabc56af6d1ef900078a2b1e88
io.github.ulisse1996	jaorm-sql-specific-oracle	0.33.0		ef29f281e895abed0de9bae89b23fde9e952bef2
io.github.ulisse1996	jaorm-sql-specific-oracle	0.33.1		38285c833dcb82101601d0bc3afbe58ec7737796
io.github.ulisse1996	jaorm-sql-specific-oracle	0.34.0		62b9103efed351ca591b0bff57b9c069728ddd14
io.github.ulisse1996	jaorm-sql-specific-oracle	0.35.0		4461484b91966b65f0200aa4825f7964897e3d93
io.github.ulisse1996	jaorm-sql-specific-oracle	1.0.0		248a3b295831c170813f4528586cad0198ce1627
io.github.ulisse1996	jaorm-sql-specific-oracle	1.0.1		5baa6e4590aba288f6a5f506348aed8ea51af338
io.github.ulisse1996	jaorm-sql-specific-oracle	1.1.0		4300b733d8672939c722ad37c51a66ffad60a773
io.github.ulisse1996	jaorm-sql-specific-oracle	1.1.1		4e0f1a0f1e4813d782b205b2de6b4812cb6e4e09
io.github.ulisse1996	jaorm-sql-specific-oracle	1.10.0		34bcb3b5674e45d74daa29ec44522dcdbda0e4b0
io.github.ulisse1996	jaorm-sql-specific-oracle	1.2.0		85c7dff7ab750bcf330a6fc970839dbbd99cad02
io.github.ulisse1996	jaorm-sql-specific-oracle	1.3.0		c972aee874e5b26a6dee98704c76d6d52abc0b69
io.github.ulisse1996	jaorm-sql-specific-oracle	1.3.1		15ad5e5e7ede2763c16c15435ce8d5bebf52a4ca
io.github.ulisse1996	jaorm-sql-specific-oracle	1.4.0		2050235f4d6519893041d43e02848f0a7ffb9a0c
io.github.ulisse1996	jaorm-sql-specific-oracle	1.4.1		4d5b8cd96e5861e93c2f8f28adee0c0f104b979d
io.github.ulisse1996	jaorm-sql-specific-oracle	1.5.0		7e28713fedc52f06b8724ea26045d5f3bddedf1d
io.github.ulisse1996	jaorm-sql-specific-oracle	1.6.0		c41daa4afc4d1119aa8421a77a1e169bb12244fc
io.github.ulisse1996	jaorm-sql-specific-oracle	1.7.0		be24c6daef92da375992dcc1394f569ab426ed88
io.github.ulisse1996	jaorm-sql-specific-oracle	1.7.2		83fbaa8f98d870e859bc8247d3d8a63413c43133
io.github.ulisse1996	jaorm-sql-specific-oracle	1.7.3		17cf929ba2859b931c00430a386c3e7fb5aaea88
io.github.ulisse1996	jaorm-sql-specific-oracle	1.8.0		b50694bbcf9ddde6c57006e7197956e10fb3e45e
io.github.ulisse1996	jaorm-sql-specific-oracle	1.8.1		d85958c8d86f87f61f4ab02a37da09bf08ac2ad4
io.github.ulisse1996	jaorm-sql-specific-oracle	1.8.2		ad9f85c9eb7766646109f4dee6c0b51a07acee52
io.github.ulisse1996	jaorm-sql-specific-oracle	1.9.0		55211b7ce3e2ea997bd68beb5aa9077ca412328d
io.github.ulisse1996	jaorm-sql-specific-oracle	2.0.0-RC1		6c96d4bc053e9f43144bbc628535c9c7766e0e5c
io.github.ulisse1996	jaorm-sql-specific-oracle	2.0.0-RC2		6ea71bddf61ae02ca26d4499fb3afa573992adbe
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	21.0.0.12		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.1		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.10		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.11		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.12		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.13		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.2		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.3		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.4		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.5		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.6		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.7		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.8		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	22.0.0.9		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.1		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.10		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.11		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.12		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.2		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.3		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.4		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.5		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.6		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.7		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.8		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	23.0.0.9		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.1		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.2		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.3		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.4		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.5		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.6		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.7		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.restfulWS3.0-monitor1.0	25.0.0.4		N/A
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.10		3263f6def6862cf7b6085a32e0e009bc7387f4ab
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.11		922ce0e7bc3c12555b42147291c53c78e23ab576
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.12		9cc34fcc8816146c0e4b60e534f2b96521b8386b
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.13		81e5d8421f179adfd7f89a4caec06e16c1c8b313
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.14		67bd4f9dc104b010c01404f37699a050ffff1a0e
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.15		c8877f55937db4f41971ef42a73c711999b7c556
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.16		a70fcc81ad011fa4d12cccea90a1032f2961dc31
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.17		4f9286a7bc0d46f167998d24f4610acc90d17d9a
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.18		aafbc2c5ede54d0a72ebe0123dc9794dde8b41a5
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.20		5aa8a37498d45725a5cbbe91d8ef67649be7fde8
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.23		9dd6feee70fd64dfcba0911097c6ba6711ac5464
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.7		31e34005b2fea4e87bf5f2ad3003c61179ee4c10
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.8		c0a280608c2adc1e030576af4de3fe9ca47389b7
io.qtjambi	qtjambi-nfc-native-android-arm64	5.15.9		411e6e82f54b63e1a4387f6a77ccbc1df926902b
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.10		3271bfef4cf2772429fca03c1d3f52edf58b1c1c
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.11		992232f72baeffe61be3fcf0274f7fcf36ca4de5
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.12		0e79b5ef86ffe66b350a555482df1179acedbbeb
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.5		d2049f8b70dfe53f13150f28eadc6060b3f6a2b6
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.6		215df0ed7d7064365ac41322cd2d5f4cdfe7f5db
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.7		16714da50799c0b812dee80600023a0262eb5fdd
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.8		645ba04b682f5b2779c1e9d6bcff500abc7a0213
io.qtjambi	qtjambi-nfc-native-android-arm64	6.2.9		83447101785c9db02b124771a80393ca7640d79d
io.qtjambi	qtjambi-nfc-native-android-arm64	6.3.2		6df0bae27c95a43fcb7fdb3efc67f9e2ece8fcdf
io.qtjambi	qtjambi-nfc-native-android-arm64	6.3.3		9b8429d82bd42fc3608a77707e574e0592798eab
io.qtjambi	qtjambi-nfc-native-android-arm64	6.3.4		10aaccff414dffc24af41c1d50c2289736ac61e4
io.qtjambi	qtjambi-nfc-native-android-arm64	6.3.5		7f7b8d3614a525e64c3f49a53bb265ac6b8ba8b5
io.qtjambi	qtjambi-nfc-native-android-arm64	6.4.0		be05663ba286d271c55b3af6eb51abf9b32754a2
io.qtjambi	qtjambi-nfc-native-android-arm64	6.4.1		028d3386b4310f4044cd7f5a785f3b138ef9fa9a
io.qtjambi	qtjambi-nfc-native-android-arm64	6.4.2		65851d8e992a7bc551fdf8be36848ef52cea8d34
io.qtjambi	qtjambi-nfc-native-android-arm64	6.4.3		3148895d980a571d5f078a7a318d0793e2305158
io.qtjambi	qtjambi-nfc-native-android-arm64	6.4.4		2ea99cb461c9dd2ea904b9c107bf6b848ad489cd
io.qtjambi	qtjambi-nfc-native-android-arm64	6.5.0		aeedca9982606d677ecf4dffda8b6ab55d0705cf
io.qtjambi	qtjambi-nfc-native-android-arm64	6.5.1		7eb17e6d4798bf23cbace137f8b3143ebad55a2d
io.qtjambi	qtjambi-nfc-native-android-arm64	6.5.2		dd6ba21004645b88536179b57a88891405f8895e
io.qtjambi	qtjambi-nfc-native-android-arm64	6.5.3		3feeba850429a8e859a749a9ab62aafbfa6c285a
io.qtjambi	qtjambi-nfc-native-android-arm64	6.5.4		e62adcd7553e68e74dd4f97c13973b9aa8ce6eb2
io.qtjambi	qtjambi-nfc-native-android-arm64	6.6.0		087d775f18b93f347d868aad796c5e1ef974b56c
io.qtjambi	qtjambi-nfc-native-android-arm64	6.6.1		5678d8deec00229481c18ad1189a1cc3dd65e8e1
io.qtjambi	qtjambi-nfc-native-android-arm64	6.6.3		dc055f2284020ad4986c2d365d8258daaf6296f3
io.qtjambi	qtjambi-nfc-native-android-arm64	6.7.3		d718f501866c26d8e2d998886b083e0af92b8216
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	5.15.17		ffee5ee3cc74b0d9ae484565939d58ead6988345
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	5.15.18		521e98f860c7aadb4c19a96e17b0e35debf2411a
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	5.15.20		3313f8fae1ee1d58eb61536cf47a748ff920a511
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	5.15.23		aad6041f6190adfe0b6e849754355bf6d1daf869
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	5.15.24		f20724772275cf013de12cd9033ed824d7c717dc
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.10		c8acbeb5e74888f3a325aaf8dcdafc4e384ab60f
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.3		0170fb864bff4bab17527b3d195e1c9c8279a4aa
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.4		e14a692930de2925ce2ccc95b354f6684fc0c96e
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.5		60578b17986095c3714fd27b45046fc9b41b961a
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.6		85197ce7bea78f00f7bbfe24cb56a1bebf289229
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.7		2026a743edfb7fe650f87056d22137785bdda763
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.8		8af04ef7954af01e30f8905450ea23361a755de1
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.5.9		374985730f699714d808199ac2d86a6d3daad46c
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.6.0		4a77e9ead5f100970cbb18bb864087151f10e501
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.6.1		8a45a8d13696a20d71a1377aa448667ed77bbb5c
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.6.2		334e3f79ca05a1068c3aa089720bd3015a0b7fc5
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.6.3		01ad40e2fd087500981e4948bb8be25c8f50c332
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.7.0		8157818a766aef3bda788281ad8aa26fd8ca1233
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.7.1		7f0e33b511b0e1bb7555d9fe7e2125e46fab7c4c
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.7.2		d4047a3a3150482506c09ca778aa6a49c9314dbd
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.7.3		ed9c46efe7767e5b51f4c5791cdbae6216484393
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.8.0		3e25ef764b77c26d832d68ed8738a1f5be9a6621
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.8.1		5c38d484c04ff658ffe93113727f3408e2aaf9af
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.8.2		6d7386d588e9674d5da8d44d6dd7a3b4d3f88fea
io.qtjambi	qtjambi-webchannel-debuginfo-windows-x64	6.8.3		a9b498c7516041e6f1e2910ffc5d6297c476f481
io.quarkus.security	quarkus-security	1.0.0.Alpha1		1c84c4d14b7df94acc657c3daf0214d7f59ee0a7
io.quarkus.security	quarkus-security	1.0.0.Alpha2		764836eaaedd2cd993768c4f38c342a6966a8193
io.quarkus.security	quarkus-security	1.0.0.Beta1		f8d74e785bc182854a804f49c36a1ec45129c21b
io.quarkus.security	quarkus-security	1.0.0.Final		ce30f7eae262bcd3b46e4d8dbcec628c4422a217
io.quarkus.security	quarkus-security	1.0.1.Final		37300f6305380291e76021857f60c87bbf5e0220
io.quarkus.security	quarkus-security	1.1.0.Beta1		403e8c8b8462a566d3f9f0750e839d7d60dd2085
io.quarkus.security	quarkus-security	1.1.0.Final		e7f9bb3a634447ff7bdadf245ca3d30b06dbaebf
io.quarkus.security	quarkus-security	1.1.1.Final		4cf7aa63e9afe1e0e12b3bfc17fe6f826e4ae31f
io.quarkus.security	quarkus-security	1.1.2.Final		e89c664a8214a5dd97b4d98a22a8098b5e0c9601
io.quarkus.security	quarkus-security	1.1.3.Final		dea464b04940a862fddae49497409fd1763e5204
io.quarkus.security	quarkus-security	1.1.4.Final		80471f8fa23a4a1c9237426807013c2ea853cb1a
io.quarkus.security	quarkus-security	1.1.5.Final		f404e0977931b5182bf682c964122668dbc89369
io.quarkus.security	quarkus-security	2.0.0.Alpha1		27489f9da4dfa7125d5d6831626a58eb8a2be62e
io.quarkus.security	quarkus-security	2.0.0.Alpha2		3b95b4dba459e85fa367cd5c20f4732a514b59c7
io.quarkus.security	quarkus-security	2.0.0.Final		fac7384d70808a64bd9824cf90ef9b58c29da9e8
io.quarkus.security	quarkus-security	2.0.1.Final		b20bbb50293b30d961a88ad937dbf0fba9121004
io.quarkus.security	quarkus-security	2.0.2.Final		e4e6cd943feab4da384665ab0add7de712d7d522
io.quarkus.security	quarkus-security	2.0.3.Final		11b43fc3a16bff3d7efd329b7cafcbf462ffc979
io.quarkus.security	quarkus-security	2.1.0		c6dbaefe4d463380854368c666ccede06c05156e
io.quarkus.security	quarkus-security	2.2.0		f6ccdfa599d08ca65d25bb6fd4a787f24c91433b
io.quarkus.security	quarkus-security	2.2.1		02879402ad326511ed8a65a6378731b4e45d12e4
io.syndesis.integration	integration-component-proxy	1.10.0		fa9cdf75fa87668b6c01ce875b1e6db142b870b3
io.syndesis.integration	integration-component-proxy	1.11.0		cc0ae6e9ffc6b5bed8ff86f59779bf08d2f3febb
