br.com.zup.beagle	beagle-yoga-proguard	1.19.0		ffb299a6a971c38706814ff7a283ee322d2d68b2
io.github.diy-coder	springboot-crud-generics	1.0.2		e91ba95fa8bfad0793b5190332cef0ccadf2e712
io.github.pityka	flatjoin-boopickle_2.11	0.0.1		38e942c7214e3e7d2d2f039a61a2aa1189975eae
io.github.qsy7.java.modules.browser.plugins.discover	modules	0.1.0		N/A
io.github.shadow3aaa	editor	0.23.4-554c418		N/A
io.github.shadow3aaa	editor	0.23.5-8aa055c		N/A
io.github.shichuanenhui	refresh-footer-classics	1.0.0		N/A
io.github.stuartwdouglas.hacbs-test.gradle	hacbs-test-simple-gradle-jdk8	1.1		b7fdd0b5401749f5afa9b87f6ce0a6a03ed5c80f
io.github.wslxm	xijia-plus	2.1.5		N/A
io.github.wslxm	xijia-plus	2.1.6		N/A
io.github.wslxm	xijia-plus	2.1.7		N/A
io.github.wslxm	xijia-plus	2.1.9		N/A
io.github.wslxm	xijia-plus	2.2.0		N/A
io.github.wslxm	xijia-plus	2.2.1		N/A
io.github.wslxm	xijia-plus	2.2.2		N/A
io.github.wslxm	xijia-plus	2.2.3		N/A
io.github.wslxm	xijia-plus	2.2.3.1		N/A
io.github.wslxm	xijia-plus	2.2.4		N/A
io.github.wslxm	xijia-plus	2.2.5		N/A
io.github.wslxm	xijia-plus	2.2.6		N/A
io.github.wslxm	xijia-plus	2.2.7		N/A
io.github.wslxm	xijia-plus	2.2.8		N/A
io.github.wslxm	xijia-plus	2.2.9		N/A
io.github.wslxm	xijia-plus	2.3.0		N/A
io.github.wslxm	xijia-plus	2.3.1		N/A
io.github.wslxm	xijia-plus	2.3.2		N/A
io.github.wslxm	xijia-plus	2.3.2.1		N/A
io.helidon.microprofile.health	helidon-microprofile-health-core	0.10.0		ea48705dc87106e9a9d99aec97749d49ff295b56
io.helidon.microprofile.health	helidon-microprofile-health-core	0.10.1		3e252af8b0e24feb37498fd757311a061583e6f6
io.helidon.microprofile.health	helidon-microprofile-health-core	0.10.2		a097fc76f748248e727f99a7405714f977e28803
io.helidon.microprofile.health	helidon-microprofile-health-core	0.10.3		47832a81cc6db51fe745f41d2b648cf7ece13c74
io.helidon.microprofile.health	helidon-microprofile-health-core	0.10.4		8dc0a13ffce231ce51cbc715ae8a87931851099a
io.helidon.microprofile.health	helidon-microprofile-health-core	0.10.5		6318ed2b788bd7fe44851c136bae66b9d7b6ca20
io.helidon.microprofile.health	helidon-microprofile-health-core	0.10.6		b1dc2fc9619175330ef499075c47548a6b926a08
io.helidon.microprofile.health	helidon-microprofile-health-core	0.9.0		a614f7b3053327745509b6f995cc2a44736223d4
io.helidon.microprofile.health	helidon-microprofile-health-core	0.9.1		3bc65ea53f4a9b9a68ef048fcd3e8eedc04d7a1f
io.quarkiverse.azureservices	quarkus-azure-eventhubs-deployment	1.0.8		99882bfc3c917d68dc5768c5b00cb44689bc014c
io.quarkiverse.azureservices	quarkus-azure-eventhubs-deployment	1.0.9		57872ca33199d003883a93746ec0fa2ef47daa5e
io.quarkiverse.azureservices	quarkus-azure-eventhubs-deployment	1.1.0		c60d0d7c3e155c35d6818e6fc852a315d83dded2
io.quarkiverse.azureservices	quarkus-azure-eventhubs-deployment	1.1.1		7db76cd7c7bd4f820fcab387c3ccb99b8bfda4c0
io.quarkiverse.azureservices	quarkus-azure-eventhubs-deployment	1.1.2		372b0f582c13f82fa6c0f43f4e3e6ff39881501d
io.quarkiverse.azureservices	quarkus-azure-eventhubs-deployment	1.1.3		01379580e0b634e47ea51d03272b67e8268e9a31
io.quarkiverse.azureservices	quarkus-azure-eventhubs-deployment	1.1.4		e5180e8a37099c2d85c229fbdea9f9fc8197bcdd
io.quarkiverse.micrometer.registry	quarkiverse-micrometer-registry-statsd-deployment	0.1.0		d0cbadf118addbbac60695d8c414de5a88af2468
io.quarkiverse.micrometer.registry	quarkiverse-micrometer-registry-statsd-deployment	0.2.0		dd4f05c924ea577a79ed073fd8003e618d58b4df
io.rivulet	rivulet-surefire-provider	2.20.1		8634c043837b1ee5b4f79c975dc774113219dd66
io.rsocket.kotlin	rsocket-transport-ktor-websocket-macosx64	0.15.4		N/A
io.rsocket.kotlin	rsocket-transport-ktor-websocket-macosx64	0.15.4	metadata	614df36990565193feecdaedd354cd1cee36cdb8
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.10		3cd7406280bc0950c36d64c81424b2e72a435db4
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.11		783a61baa5219ada6fad3794ab1f0a068be775aa
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.12		ac29dae2197f1ebeefbd414af2e58f10d93b8c5f
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.13		dea6dc05332ac324c1c2c132f7f5351d2b1e28d2
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.14		80fb7a799d5ff0088c8bf71a79f4a908d2dbfe68
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.15		d3cb999bd84ec0d076e9a361efdcb9eff8468499
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.16		7861a1d076c7ee617c147fc509093716623d63be
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.17		28f8285167a50d73fccad018cd8256bae47f18d4
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.3		afadeb28fd5574d73353bf89289cd795f8c54a7d
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.4		99905b9afc864b5dfa3f5351a8af70e788571de6
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.5		229be183cc4fdc3c5b31f62625f9e1c0a3574cf0
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.6		6510a6440b5ebe6f62dce3cac96c64281dc3c278
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.7		766576247e68d05620f63727ca4a1a888294ba62
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.8		c55ff5d7851f7181992e78394ff0a52ad95fdf63
lv.ctco.zephyr	zephyr-sync-report-allure	0.0.9		9d604bb56e7a4276a3bf69ac1f1656ee39cb1616
net.vrallev.gradle	url-cache-plugin	1.0.1		b14b3d3a6bf510552b09669d24d4c8a16eabb752
org.allenai.nlpstack	nlpstack-parse_2.10	0.19		4841cd4ed277f2fb984c5cb99b145740a99b5d24
org.apache.bahir	spark-streaming-pubnub_2.11	2.3.0		6964b14541212a85e18950186434adac31cd2bd6
org.apache.bahir	spark-streaming-pubnub_2.11	2.3.1		b5d75769e39b2b338fae09eef1da3838ef8eb793
org.apache.bahir	spark-streaming-pubnub_2.11	2.3.2		0e97d6707438aa1965ab7afbe98b91a56daf3552
org.apache.bahir	spark-streaming-pubnub_2.11	2.3.3		5b70979e4d9e3649e887e7f40253fb3719ba65a2
org.apache.bahir	spark-streaming-pubnub_2.11	2.3.4		7fe130c34f0182fab99d60a75f6ae1a0942c1167
org.apache.bahir	spark-streaming-pubnub_2.11	2.4.0		fcbd0cf9b35fdf543219874da52e9e078ce630ef
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.25.0		576795ce7de7f1d894a6bc19d715d8fe59505fc6
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.26.0		46cf7febb53d155b3ca6c141fd3151b8ec482d73
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.27.0		cd85f20d3298e706f5b9bfb231c8518c1d79f37a
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.28.0		96ae71affc95a9c5b8d149c3b9f648653d8f10f6
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.29.0		b62c90e1a2e5082d45524b2fb6ccf0a01c18cfa1
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.30.0		654bbcb8ea5496c5f9c5d2d636434932ec2aa69f
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.31.0		b9e83bdc30acc72da1b109c963f874ab39a751b1
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.32.0		b872933c7c4710c255f95a4025ad91b4700e336d
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.33.0		11ae8e9e3b7420db65a43a15b3cda1aaf2f4b0e5
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.34.0		47e644b7487ab22d360dae58f5d44620f75ac303
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.35.0		fabeb12b305012291242c3473225e17d61069050
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.36.0		c67b9b5637912f68883af472f9a25bdba35fc8cf
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.37.0		a48a469f5c46597ed111137a773c8b6cbb9c008c
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.38.0		65727a2b44249415d35494c29df59573f70c51eb
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.39.0		675ddcf410cff5f2d0325cf68786d5fd7398d211
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.40.0		439810f7685431e4b3449360d87b479dd5e6a41c
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.41.0		25aa7a8f70c880f894adc849af6c5e7e875b330e
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.42.0		066108e476e7e1d8567fad43f384e2722f48f13d
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.43.0		b88da732b1e6a600ffcdbf9f0fae517017b2c04c
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.44.0		5ef5f0636a83af7ffbf89ee39c291cc633732fd2
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.45.0		9473760c6e2ca34b51d1c79526e9f7fed2d1f89b
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.46.0		8fc61a22540a5f9bcd21e8e4d74a0fce3022aeb3
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.47.0		cb6f5916640165489be1b2782e777d2cec3806c9
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.48.0		9cd69a2f11d6f6d94ff16bd46929a0c8bf570c09
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.49.0		793bee7521252c115d03724418419bb443814548
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.50.0		5fe9fce5abfe0e78e2d52ae11c6dbb57be1eb448
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.51.0		0e25fe246a8f3e7aeeccf6c095e894d603fd8d96
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.52.0		ea7bd27f8ba094c30ec18306075298dc1e1c9db5
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.53.0		b41346521f04540ee8f59b05f48696f5ec34fd60
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.54.0		b29faa4c4a0b688695dc8e504b4347ef26e530fe
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.55.0		9e65b40ee32a4531d6d3d2ea865ed61206ba0e51
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.55.1		75a36c3f57989f49116ecae7d5f1ad653f394d25
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.56.0		a7b606bb592f753d841b4179c6b0bb55cd1ccde8
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.57.0		28fc19f353c71a8a163bc068afc30ab66e03dc67
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.58.0		5be9d1e12fdc308dba2198567701af58e44f90e2
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.58.1		3f302957909433c598f0af7fc841717adcd72cf0
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.59.0		f97f11d74224576787ed18925d147510b10bad71
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.60.0		03056a5737181f15a620850327a62f75bd7f1493
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.61.0		8c0e9ad422bc59e02daadf7c72020d3f6488fd0c
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.62.0		ff822c30de2ef706285367d58d300b0853761706
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.63.0		2eb5a814e47146d5c230315d79cf0b3863cc128d
org.apache.beam	beam-sdks-java-extensions-schemaio-expansion-service	2.64.0		790a2717397ce6c778fb7f77811e04a081d2d048
org.apache.camel.karaf	camel-paxlogging	3.10.0		0b88b429defe64184b42cfa2b3d2c3a2c753d68f
org.apache.camel.karaf	camel-paxlogging	3.11.0		a197f71223c83adcb5b0773ce49675d57249cb01
org.apache.camel.karaf	camel-paxlogging	3.11.1		6745adba87e778d234d76724857435d60d9e1633
org.apache.camel.karaf	camel-paxlogging	3.11.2		3e3c3d4ba1c0e036759ba4746404e41eb41057d0
org.apache.camel.karaf	camel-paxlogging	3.11.3		cc8ca4fed8aa8cb861efdcdded0bf043ea48600c
org.apache.camel.karaf	camel-paxlogging	3.11.4		eacf878d0f5bd09d3607af570d5936b4edde788c
org.apache.camel.karaf	camel-paxlogging	3.11.5		753c44225ead7e97b61a9db4c897387513214621
org.apache.camel.karaf	camel-paxlogging	3.11.6		8e886973a904ef6567855d353c61fcd11c99c86f
org.apache.camel.karaf	camel-paxlogging	3.11.7		a6f06f58c1ef9af3b9fce1c74c6bbe71e60aa0b2
org.apache.camel.karaf	camel-paxlogging	3.12.0		b6473ecaf3b137f23444f595aa5c3ebc10aaeb10
org.apache.camel.karaf	camel-paxlogging	3.13.0		fcc4360f4db94075b6b70b0852726f8edc4c22fd
org.apache.camel.karaf	camel-paxlogging	3.14.0		76045057fade60261a3943a9221649d50cf1cfb1
org.apache.camel.karaf	camel-paxlogging	3.14.1		bf4815640b8ee16c2ca64bf00f303589c89b7158
org.apache.camel.karaf	camel-paxlogging	3.14.10		3dbe351e8d0419e33de59a949ab19161f0174a9e
org.apache.camel.karaf	camel-paxlogging	3.14.2		959946791b0bf36a29c32380b01a06a0b415b53d
org.apache.camel.karaf	camel-paxlogging	3.14.3		b885d3ca5e03cb187987a340c249025cd7bb0a41
org.apache.camel.karaf	camel-paxlogging	3.14.4		06668fe7f54310ae49de38e43bdb9888f0da51b3
org.apache.camel.karaf	camel-paxlogging	3.14.5		88a5ec56ab19a911429bd2113af4b6e406b772bc
org.apache.camel.karaf	camel-paxlogging	3.14.6		ed8bf418ae72c80f63a72c9f983696c172c5b9e8
org.apache.camel.karaf	camel-paxlogging	3.14.7		be3582808e1fd2310759d7f4e20bc26b9687d767
org.apache.camel.karaf	camel-paxlogging	3.14.8		a49182b748d09af636bcaf88a82977453e1a281a
org.apache.camel.karaf	camel-paxlogging	3.14.9		98b57ce84ba1f4b5b58261fb8c0834de31b5bdae
org.apache.camel.karaf	camel-paxlogging	3.15.0		f25bdceb84cbe9b6db8dbdd4f1e6475ef1c0f5a0
org.apache.camel.karaf	camel-paxlogging	3.16.0		07fa5c07ba847c40b585ac2d7ecc6ad3481b8c74
org.apache.camel.karaf	camel-paxlogging	3.17.0		838c6781d18e71c8270c385ce42485591d88ca4a
org.apache.camel.karaf	camel-paxlogging	3.18.0		b5fbd62447a5b139127c31c2273314091f12615f
org.apache.camel.karaf	camel-paxlogging	3.18.1		ad0cad55f07e09f8a579fd781cefd1532a98d048
org.apache.camel.karaf	camel-paxlogging	3.18.2		28705e25d480dad2caa98b6681864c0db92ea0ad
org.apache.camel.karaf	camel-paxlogging	3.18.3		02f105c69b505cd87e97a01c623c053907eb6a50
org.apache.camel.karaf	camel-paxlogging	3.18.4		ba62224cc9cd8207052d053af9553cfa355df880
org.apache.camel.karaf	camel-paxlogging	3.18.5		fb0b77bf628f3394ddc63a9c7bfe2ce9d2451afb
org.apache.camel.karaf	camel-paxlogging	3.18.6		b7c582f5582681e9330bf777e859b0ee23198816
org.apache.camel.karaf	camel-paxlogging	3.18.7		491a8da1c99d62022aa3f11f0f6c7f8b44b25acf
org.apache.camel.karaf	camel-paxlogging	3.18.8		0ee2dca95e5a4be82e1659e4c39d2d9e26da847a
org.apache.camel.karaf	camel-paxlogging	3.19.0		6918e8b66f442877a958eb3d33878d0819c824e9
org.apache.camel.karaf	camel-paxlogging	3.2.0		3aa2ba7beb7596d0d6d55e00f51ca42c65ded9bb
org.apache.camel.karaf	camel-paxlogging	3.20.0		15fb502dc85d97989d87380cfb62a39f054f76ca
org.apache.camel.karaf	camel-paxlogging	3.20.1		b82f28f028d742b983df150e8668a58c870217e0
org.apache.camel.karaf	camel-paxlogging	3.20.2		5c821ffe2013f8beb8c7206409f9e9bc0bc42c97
org.apache.camel.karaf	camel-paxlogging	3.20.3		4a12855721795e48a2d1f60f9b9bc3810db29792
org.apache.camel.karaf	camel-paxlogging	3.20.4		b19b93557ee734355aae71817b6ad0eb711e9b0d
org.apache.camel.karaf	camel-paxlogging	3.20.5		3ab4e34a8afbf4232e55a1dc5de348681ec15a69
org.apache.camel.karaf	camel-paxlogging	3.20.6		9e0e4da1007bdf9f27add9386ebc71dab32538ec
org.apache.camel.karaf	camel-paxlogging	3.20.7		7f96105c6c3bc54260670b34859c7f75a161eaeb
org.apache.camel.karaf	camel-paxlogging	3.20.8		76933d89e21f2b9aff41a37b804b2d30d83be61c
org.apache.camel.karaf	camel-paxlogging	3.20.9		73a78e3633c9cb9966ae49fc2137b4d27a15bd4f
org.apache.camel.karaf	camel-paxlogging	3.21.0		3e5e3bd4ef35429ddad5db3589ff20bb91af7926
org.apache.camel.karaf	camel-paxlogging	3.21.1		990cee736e7db514243d3b8c3ac0d6054f5faadc
org.apache.camel.karaf	camel-paxlogging	3.21.2		e80b4a1698707d7a7abc7f0a56013a460d601e2f
org.apache.camel.karaf	camel-paxlogging	3.21.3		fd9abd4823982032dd62f83e674aceb6dc9db1b8
org.apache.camel.karaf	camel-paxlogging	3.21.4		999279b01127f9d3c5b4744bfd3555879518466e
org.apache.camel.karaf	camel-paxlogging	3.21.5		029826cb745573262d0e65a6cfa433c754d530bd
org.apache.camel.karaf	camel-paxlogging	3.22.0		13d8c89d5ab2d25f759e5415827165ca45960003
org.apache.camel.karaf	camel-paxlogging	3.22.1		c506f5b8f9990d1e9d2da678536aebab9fdccbdf
org.apache.camel.karaf	camel-paxlogging	3.22.2		e4b53cdea8f241685df54ed7753aef187c754aef
org.apache.camel.karaf	camel-paxlogging	3.22.3		aa7334d8fcd4a8594aef8fa76b37a77f5f206548
org.apache.camel.karaf	camel-paxlogging	3.22.4		a10a0cab4a6364671ed8310b02497070aa20c0ed
org.apache.camel.karaf	camel-paxlogging	3.3.0		867f7adf6c4839a4fde689d7c8f10b4d0711fa77
org.apache.camel.karaf	camel-paxlogging	3.4.0		5697fd310860b078c76f12d449daf78beb6c0e9c
org.apache.camel.karaf	camel-paxlogging	3.4.1		9249690dd81c1c8b78d8cca1e32e06edfd833445
org.apache.camel.karaf	camel-paxlogging	3.4.2		881ebd462e4ffdeb33f53396f731e0d13fa20a13
org.apache.camel.karaf	camel-paxlogging	3.4.3		7e5324f6a03b185efdf4846eec84c7e12b0017f5
org.apache.camel.karaf	camel-paxlogging	3.4.4		cc4e184c8a9200bd53951f6c3bb4923fe9e28832
org.apache.camel.karaf	camel-paxlogging	3.4.5		ca4c73a819a96964c469c99d9ccd008a0686c51b
org.apache.camel.karaf	camel-paxlogging	3.4.6		053379f064c096f406c4b667ce5696cd313f408a
org.apache.camel.karaf	camel-paxlogging	3.5.0		6b637359e418d7736aa58c9b70930a563394c42c
org.apache.camel.karaf	camel-paxlogging	3.6.0		e5618eecaddba0c030e6a686165b390fdc09c7e2
org.apache.camel.karaf	camel-paxlogging	3.7.0		ede4e1f1f521aee8f1fb426af1d11019a8abc2da
org.apache.camel.karaf	camel-paxlogging	3.7.1		e30ad1622ca425c7e3a1a7fb64d19ca8ced9772f
org.apache.camel.karaf	camel-paxlogging	3.7.2		eafd7407f0d092421f5b043914e4d2d3c8b96ee5
org.apache.camel.karaf	camel-paxlogging	3.7.3		b1650cf06bc101dc4e3183f1407b3373034f77a2
org.apache.camel.karaf	camel-paxlogging	3.7.4		11667edfda4e1855889c62b8649d06df241b22d9
org.apache.camel.karaf	camel-paxlogging	3.7.5		fb07829b3df4a66114c65c38dd58c85cc25969fc
org.apache.camel.karaf	camel-paxlogging	3.7.6		e8bdad0d5be3536769abdf069491e522f7e6d224
org.apache.camel.karaf	camel-paxlogging	3.7.7		4b348e7c8ca51f045195b066e6b6abf16282d9c7
org.apache.camel.karaf	camel-paxlogging	3.8.0		bf879c5bc0ca57b17cfd6d83663ce2dcd239fceb
org.apache.camel.karaf	camel-paxlogging	3.9.0		d1931d6ffb30e416a6b2b792a6e853e7b0433d50
org.apache.rya	rya.forwardchain	3.2.12-incubating		4f267db85480c829fe1b8fa35d6f6e88ad46d42b
org.apache.rya	rya.forwardchain	3.2.12-incubating	shaded	925b618bff4445ed3a1c9232c676c5207b8d9719
org.apache.rya	rya.forwardchain	4.0.0-incubating		c0254063725146d388aa01a4cff061e50423cf5e
org.apache.rya	rya.forwardchain	4.0.0-incubating	shaded	62ceda9be5fdf224cbb0886acc2507e134e9893b
org.apache.rya	rya.forwardchain	4.0.1		030da52ba088deec54b169b144c7d4619f973c72
org.apache.rya	rya.forwardchain	4.0.1	shaded	dfa1bf3a62b82111f26eef0ce9bf7ea9c9bff084
org.apache.shardingsphere	shardingsphere-encrypt-common	5.0.0-alpha		4d802eb9d42aa8bae0954bba84b1485a4465c950
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.2.0		a9a4436639b77ebac26c0ee0af94ad41a727c3e9
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.3.0		ca24e015134d02ff69d66dde4b5779d297c36402
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.3.1		6867727bf76174bcb33f5c379e3d5122d4f3168c
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.3.2		0d619c7e825af43d895467b47fb4d4e72dc77da0
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.4.0		39ef9af356f279593fb8cd8bdd4e7394b79b4abd
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.5.0		bb6b9d646355df0ed6bc3f168fd012819954a1d6
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.6.0		e27995bec7536fd72eaa2ecc7bb8931f1dae9468
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.7.0		00e4e21cb4831c9982812bd96e9963c3976f7555
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.8.0		02b4a46de46d15c49068061177bb13b15ff6b22e
org.camunda.community.process_test_coverage	sonar-camunda-process-test-coverage-plugin	2.8.1		728d986e568aa6c48390b7d2cf4e7fbf12b2a329
org.eclipse.core	org.eclipse.core.jobs	3.5.0.v20100515		3d196c1f6cbfa0a7a2d53b938761d1442409ea68
org.eclipse.core	org.eclipse.core.jobs	3.5.100		7e99e30a7f23423a250744af33009fc2fbcdf241
org.hexworks.amethyst	amethyst.core-js	2020.1.0-RELEASE		a31ad7474c3f9a272debee90b9b896318e56a245
org.hexworks.amethyst	amethyst.core-js	2020.1.1-RELEASE		ff3632485d376036b4ea1983521b6604d04881ca
org.hexworks.amethyst	amethyst.core-js	2020.1.2-RELEASE		35ea62d806becc53c5cb96fcfe1620d7c2bae984
org.hexworks.amethyst	amethyst.core-js	2021.0.1-RELEASE		abcc37cee938fcd3711537e27394472dfa535d4e
org.hexworks.amethyst	amethyst.core-js	2021.0.2-RELEASE		520b30566a9929f32941da97ad4d99f6607f049b
org.hexworks.amethyst	amethyst.core-js	2021.0.3-RELEASE		70f5b45b8291c85b6097c422ad7804b2a3e51ede
org.hexworks.amethyst	amethyst.core-js	2022.1.0-RELEASE		53094030243b9bc8cb8937642beda7138553cda3
org.inurl.shardingsphere	sharding-core-rewrite	4.1.0		930fb008846dc9c93292fbdf458c8d8e0abb13b7
org.iplantc	facepalm	2.0.0		75521d00d104860311f55972a9136a80afb7d2dd
org.iplantc	facepalm	2.0.1		e316c9b10b88f371d03c19bdc748a42a445c6fac
org.jamgo	jamgo-dto	8.5.0		012ac210b38cb0e0249b35ac9a97561348e82540
org.jdmp	jdmp-core	0.3.0		2b98e08ca2946fee5a4f66c32deda064b108f729
org.jresearch.gwtproject.xhr	gwt-xhr-parent	1.0		N/A
org.jresearch.gwtproject.xhr	gwt-xhr-parent	1.1		N/A
org.lyranthe.prometheus	akka-http_2.12	0.9.0-M2		3f3dfb88ace226e68e1adba32c8ddae356813a76
org.lyranthe.prometheus	akka-http_2.12	0.9.0-M3		a95f9e1d7c113ab7354cf373a0c2c1d5efe952ac
org.lyranthe.prometheus	akka-http_2.12	0.9.0-M4		bbbab398f6800e67b2913fb4125613311fc557e6
org.lyranthe.prometheus	akka-http_2.12	0.9.0-M5		bf4b89ea13e30638aff405649f0c7d62f988c8a2
org.milyn.edi.unedifact	d99b-aggregator	1.4.1		N/A
org.milyn.edi.unedifact	d99b-aggregator	1.4.2		N/A
org.milyn.edi.unedifact	d99b-aggregator	1.5		N/A
org.milyn.edi.unedifact	d99b-aggregator	1.5.1		N/A
org.milyn.edi.unedifact	d99b-aggregator	1.5.2		N/A
org.milyn.edi.unedifact	d99b-aggregator	1.6		N/A
org.milyn.edi.unedifact	d99b-aggregator	1.7.0		N/A
org.milyn.edi.unedifact	d99b-aggregator	1.7.1.0		N/A
org.morphir	morphir-sdk-core-jvm-2.12.10_2.12	0.0.7-7-91a6ea6		765558037288089ad1e0405d4bd83b21c57d5859
org.nasdanika.architecture.cloud.azure	storage	2023.4.0		3a0f213b4b0dde70772250f65b477e46a4ccdc81
org.nasdanika.architecture.cloud.azure	storage	2023.4.0	model	e826bc32d3b17d91a9745a65ecc7f5e8f487512e
org.neo4j.gds	experimental-algo	1.2.0-alpha01		627f5074353e5d75034ee957f867f001603b2951
org.nutz	nutz-plugins-undertow	1.r.63		2e6df3156ee70e2fda55a87b799ce81108ba03f7
org.nutz	nutz-plugins-undertow	1.r.63.r3		9bfbec8b244e476ccdc2ccc039e112a31a3d1923
org.nutz	nutz-plugins-undertow	1.r.63.r4		daaf4a3bfb20ccd388d97f1a9fbab80abcc3384c
org.nutz	nutz-plugins-undertow	1.r.63.r5		da73bee44e782f5712e16cc43bd1c3dfe6a58f93
org.nutz	nutz-plugins-undertow	1.r.65		a437fcd7c32afcaa477d25dd6d1d481435496639
org.nutz	nutz-plugins-undertow	1.r.66		fd50202970a0db0e325612b78df2e79a7cc94c23
org.nutz	nutz-plugins-undertow	1.r.67		8ae4c29e5d33f1ad341f08ba99ebc272db3cc1e7
org.nutz	nutz-plugins-undertow	1.r.68.v20190220		5a599db1208a97fc409bd2356b2bd7929f7e82fd
org.nutz	nutz-plugins-undertow	1.r.68.v20190318		df49f9bf735a27dd12c76c7b0a30ea492629cc25
org.nutz	nutz-plugins-undertow	1.r.68.v20190329		cdd967b38bac4936bf9d4a413a6ae62ad776d5ea
org.nutz	nutz-plugins-undertow	1.r.68.v20190516		2e823d0e70f76bef774a49aacad19cb5c0952cde
org.nutz	nutz-plugins-undertow	1.r.68.v20190621		21a4a8725fcce8f20936c24b9efbbe8e21b1e186
org.nutz	nutz-plugins-undertow	1.r.68.v20190731		d1707ce8e0614d4be91df83598e7f2d099a7f13e
org.nutz	nutz-plugins-undertow	1.r.68.v20191031		d255be1a3d9680750d26843772d33f4d74b028ca
org.nutz	nutz-plugins-undertow	1.r.68.v20200309		d474e74b8c74174f22cc0d2cd7e16f61f10809f4
org.nutz	nutz-plugins-undertow	1.r.68.v20200427		913b3fdeeceeb51f9ff8763496f8c0735e2c6481
