au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-customcredentials	2.0		66728a12021d02454b08f4341636dbc5de976670
io.quarkus	quarkus-jsonb	2.5.3.Final		17b6f5bc2d4348907b34897027edf08823ec9bc8
io.quarkus	quarkus-jsonb	2.5.4.Final		51cff5dc21b8f205dd1478c9c7958d7e973865ee
io.quarkus	quarkus-jsonb	2.6.0.CR1		05b7b042e08b799e0636cc8390bab319a965fbed
io.quarkus	quarkus-jsonb	2.6.0.Final		8a868976b9ca8356262f70fb9eec6fd589f03455
io.quarkus	quarkus-jsonb	2.6.1.Final		4bf502db4404a19146138f439246c11ec0bb5606
io.quarkus	quarkus-jsonb	2.6.2.Final		8f57ab14fd3808ce2e53e347c863bd999d620b0c
io.quarkus	quarkus-jsonb	2.6.3.Final		e2fea03d6bfaf61839cc88d1e031fec533bbec1e
io.quarkus	quarkus-jsonb	2.7.0.CR1		5b1f7fdf7560e24f704bdb2fd229e3615cd844e3
io.quarkus	quarkus-jsonb	2.7.0.Final		0695ec74ddf350d0d82ee8b5b651a6d8fa85ac74
io.quarkus	quarkus-jsonb	2.7.1.Final		e027732687f13d282b2d25b7c82ec4a9d987f9a7
io.quarkus	quarkus-jsonb	2.7.2.Final		a349a1c2741d3573c0a003c9f6f5e83adbb655e5
io.quarkus	quarkus-jsonb	2.7.3.Final		8b7e929635d05d50b5421277e14a4323ddb7c3c4
io.quarkus	quarkus-jsonb	2.7.4.Final		e557626b92d7eed18eeebdcd8dcf7a02688be606
io.quarkus	quarkus-jsonb	2.7.5.Final		f98c64bb6b40b14a1e174bb44515d920c6b6a8c7
io.quarkus	quarkus-jsonb	2.7.6.Final		215900171f7c6f4efc497cc02403af0c6b32d273
io.quarkus	quarkus-jsonb	2.7.7.Final		104463037c2a6bf69b5bf21fabb86dc6c064cd86
io.quarkus	quarkus-jsonb	2.8.0.CR1		e9c2893e0f77122cccf49d9781d71da063e99cd6
io.quarkus	quarkus-jsonb	2.8.0.Final		299ef3564b164661e7504e8dee179e9258825284
io.quarkus	quarkus-jsonb	2.8.1.Final		3d21c5a81802a70ce0e9b67bc17031257b9a50b1
io.quarkus	quarkus-jsonb	2.8.2.Final		afd381ffdabd2f7f74ac424417a75108e90979af
io.quarkus	quarkus-jsonb	2.8.3.Final		982237accdf93d2a9e8df150c338ab172f2e1aa9
io.quarkus	quarkus-jsonb	2.9.0.CR1		57dfd33dbe1a7aa15f4fdc9e854431db45f5c60c
io.quarkus	quarkus-jsonb	2.9.0.Final		c5756e37f6935e8a4d7eba6b0b7423a945b023f3
io.quarkus	quarkus-jsonb	2.9.1.Final		cc99ecb4a31c9dfd0c5dcebb55078b19e069f8bc
io.quarkus	quarkus-jsonb	2.9.2.Final		7d8a6ad94b258c6b83a663d5f5ab4e32d1013afb
io.quarkus	quarkus-jsonb	3.0.0.Alpha1		db325b78cbe45283e8e7d1f6949a768ce893ffef
io.quarkus	quarkus-jsonb	3.0.0.Alpha2		54b8e2c687b723203e6e79572a9bcdbc7e5fa1c5
io.quarkus	quarkus-jsonb	3.0.0.Alpha3		71efadc58b1a0adbcc77ebd09d229aeddcf5b1ca
io.quarkus	quarkus-jsonb	3.0.0.Alpha4		9c0c615c7775e4d3dc20606f71ff4ad8adc9fd8a
io.quarkus	quarkus-jsonb	3.0.0.Alpha5		5dff2f856422460291136ccfd0b9362b5bcd3996
io.quarkus	quarkus-jsonb	3.0.0.Alpha6		7639eff75fa010cf33e82f2ff4984d1e9d4c749f
io.quarkus	quarkus-jsonb	3.0.0.Beta1		8518295ca2076aa940b4e1ffe572e4d1bf293338
io.quarkus	quarkus-jsonb	3.0.0.CR1		4ee9b139dc715f4f38f99d90613355d2da67476b
io.quarkus	quarkus-jsonb	3.0.0.CR2		f1ed1475a4acde85cee7136fb6b7fd1227df1b40
io.quarkus	quarkus-jsonb	3.0.0.Final		d4d66d55029d7c7d1bfec10e42fe633bb3fa8082
io.quarkus	quarkus-jsonb	3.0.1.Final		de0c1db7d8b8baf3fb1509217a21e800ef85f6db
io.quarkus	quarkus-jsonb	3.0.2.Final		23ff149635d432900da9f95a6139f589f784f233
io.quarkus	quarkus-jsonb	3.0.3.Final		b00a46e31dde36721da4066d57ed0ee79e53600d
io.quarkus	quarkus-jsonb	3.0.4.Final		dec35f1b441b9dc9699f2fb48a9211c70b9d8b9b
io.quarkus	quarkus-jsonb	3.1.0.CR1		5163bc163f7822f7739b3a23dfb0f68192b2ca58
io.quarkus	quarkus-jsonb	3.1.0.Final		953b5b04ad4947e2d808a30c692baa5d79c66e75
io.quarkus	quarkus-jsonb	3.1.1.Final		ab32dc1728d36be5849f0b88ed0f10f2fa0c95c3
io.quarkus	quarkus-jsonb	3.1.2.Final		99a3a490cf3db125066d75c79296880f86980728
io.quarkus	quarkus-jsonb	3.1.3.Final		7a8a75e154f804d2ed1b0978058a3ea0f6bea0aa
io.quarkus	quarkus-jsonb	3.10.0		9f156aad4c532c6c4b8bef8d6b82457c234750ef
io.quarkus	quarkus-jsonb	3.10.0.CR1		4ccdd14a22613e9e6510f42cc0fde2ed62cfefda
io.quarkus	quarkus-jsonb	3.10.1		b10363da7caafac2b26593aac950f38b0d4ffc9f
io.quarkus	quarkus-jsonb	3.10.2		9204815b6fb2467b0f52bebfd1464a817a8df571
io.quarkus	quarkus-jsonb	3.11.0		9a9396e799171151b7fff7c8ea6b6ac95c0ae1fe
io.quarkus	quarkus-jsonb	3.11.0.CR1		6917808589567688cbcd38e7bc58ef5571d7b4b6
io.quarkus	quarkus-jsonb	3.11.1		94162ee3f804563cb55d414113df7720d72cda45
io.quarkus	quarkus-jsonb	3.11.2		12ec914f0ff443391d05844e5a458e53fbe4ca70
io.quarkus	quarkus-jsonb	3.11.3		4af1fd16b9d0c65c4d641fced36414e12f0c981a
io.quarkus	quarkus-jsonb	3.12.0		0a98993f0a3172f2055a27edad34b8e713c99e51
io.quarkus	quarkus-jsonb	3.12.0.CR1		f3cf7db35db3bb6fa05254ef53beb958a29fcb41
io.quarkus	quarkus-jsonb	3.12.1		4c01abe2d8d689fe926a6c7e6d6c5f77c0ed27e3
io.quarkus	quarkus-jsonb	3.12.2		a170284abaaf1ab64197f6611bebb53a2267b3d6
io.quarkus	quarkus-jsonb	3.12.3		668f6aa198fa39e72d9efd3224ca338cf8357278
io.quarkus	quarkus-jsonb	3.13.0		28414f3816e8c7fbe2ecfa96599eb4469fbcf1ff
io.quarkus	quarkus-jsonb	3.13.0.CR1		af7ef834c63648269466e08264b8f61953786da7
io.quarkus	quarkus-jsonb	3.13.1		800d749ee67f305057fc982974ded938fa734fe0
io.quarkus	quarkus-jsonb	3.13.2		c1547caf8053923bce330bff251ddfd0bd59cad0
io.quarkus	quarkus-jsonb	3.13.3		bec9ec99a72b7f07d8eb27eb548cf593aba002ab
io.quarkus	quarkus-jsonb	3.14.0		bd61b5efbdd70beb2b6cde5ee179e89b7915c9c2
io.quarkus	quarkus-jsonb	3.14.0.CR1		ebbdb2156320931805d33dade2efbce73cf7df3f
io.quarkus	quarkus-jsonb	3.14.1		f08e64b7ba50ea15e31d8155552b94b4f2b085d4
io.quarkus	quarkus-jsonb	3.14.2		a86f34df7f63f2aeb0ca082204e64a5763d9b399
io.quarkus	quarkus-jsonb	3.14.3		cb578926f3c38814d5826779f0fbfb694492ff1c
io.quarkus	quarkus-jsonb	3.14.4		2c89237ee689e6335152a517b3484e2a57aa1689
io.quarkus	quarkus-jsonb	3.15.0		2e153e4857bfad06ad616829e7ceb2686ca0d3ee
io.quarkus	quarkus-jsonb	3.15.0.CR1		5b118a6ea9d9f5b7b9810778d4fb7bd78564c80c
io.quarkus	quarkus-jsonb	3.15.1		f1029d03f3b3440d7c7aae507acc0250455efea6
io.quarkus	quarkus-jsonb	3.15.2		10ddcce1560a179ed8d38afed9adb3f9bee0f217
io.quarkus	quarkus-jsonb	3.15.3		c57fa1ea47f6e9ec135215061e3c5f74032d8413
io.quarkus	quarkus-jsonb	3.15.3.1		d37b5f2c76a1f67d4b6f03b6b9364cc996d6049d
io.quarkus	quarkus-jsonb	3.15.4		146e655e39d6b6e152f6ac5c3500c81442da2d36
io.quarkus	quarkus-jsonb	3.16.0		f21dec38899e3a2ead387b9c63bb97cd8569d9e2
io.quarkus	quarkus-jsonb	3.16.0.CR1		f124304a2c5453ab084eda068e966f27f12dca9f
io.quarkus	quarkus-jsonb	3.16.1		bc412006e37e234167414b17b43b2a0f4ff6406b
io.quarkus	quarkus-jsonb	3.16.2		84be747516e0a5d8b5342e3f365aa45952451175
io.quarkus	quarkus-jsonb	3.16.3		8def0b1402ed5f843ebf498a0f6e2815b9f60e80
io.quarkus	quarkus-jsonb	3.16.4		54b5906a3e78fc4fb2b7dd5e41a3af9c4f0eac1e
io.quarkus	quarkus-jsonb	3.17.0		97e610ec0d7c4eb7ff2d7c9ba99d18fa869630c8
io.quarkus	quarkus-jsonb	3.17.0.CR1		a356486fcc1a0754bfc454122e8521c153a910d4
io.quarkus	quarkus-jsonb	3.17.1		53454c6d785088013542798697e63af5238b7d36
io.quarkus	quarkus-jsonb	3.17.2		f8950fe2b417efd55ad9b36fdd2cf7606abda840
io.quarkus	quarkus-jsonb	3.17.3		3bc4ab94457e3926ac0aa5ec8070937bad549903
io.quarkus	quarkus-jsonb	3.17.4		f6d4e8d013717cc0a47c786c49d192d38b97bf30
io.quarkus	quarkus-jsonb	3.17.5		4214fc2c08a1c8a16d8e35a440745c0d0c0f8915
io.quarkus	quarkus-jsonb	3.17.6		c81ccaf44def8d4008181f322071409424603e79
io.quarkus	quarkus-jsonb	3.17.7		f3b00090a33a5f35476df1aecd8752cff064f520
io.quarkus	quarkus-jsonb	3.17.8		0c7bf5d96e8f0a246c9bb16e86e77cc5076835b1
io.quarkus	quarkus-jsonb	3.18.0		87e88c11b59180055f080f9feda48600e89e8617
io.quarkus	quarkus-jsonb	3.18.0.CR1		33723b91f3a0ff0cb9671d039a85cde9ea0b7e0a
io.quarkus	quarkus-jsonb	3.18.1		cf3e8f685449c86d858395d1bdb8df5c277c2af9
io.quarkus	quarkus-jsonb	3.18.2		f08709681a515cb2b2a5c6c027d29569e38ea4eb
io.quarkus	quarkus-jsonb	3.18.3		a37087625b9345eba81a1b7ec178047bff3d7e58
io.quarkus	quarkus-jsonb	3.18.4		ad80359989a63da34601e34ae63e229e89496eee
io.quarkus	quarkus-jsonb	3.19.0		eb43d15ec553f25e8f7324cf6852a2a773aa252c
io.quarkus	quarkus-jsonb	3.19.0.CR1		750e21bfad5b3316a59509e5df295b0beae1d56c
io.quarkus	quarkus-jsonb	3.19.1		8cd00beb9eb830e33fff75f002501fed4977b16e
io.quarkus	quarkus-jsonb	3.19.2		f3253ecd272fa9a5b0bd612ea67d8d61095087a1
io.quarkus	quarkus-jsonb	3.19.3		41c17c9aaa9fa8fb9e9ff8172225aba244597270
io.quarkus	quarkus-jsonb	3.19.4		e8e55e3dcecd25824513dcfc37aa81f2b64c7b4e
io.quarkus	quarkus-jsonb	3.2.0.CR1		b01d16dd04bb3dd6f690ea52fa957d71765943cd
io.quarkus	quarkus-jsonb	3.2.0.Final		eceddef716c77f7e4c0a912080408ddfce7e6693
io.quarkus	quarkus-jsonb	3.2.1.Final		2a98290a4ee0f7baa9856dd902549a891aacc2e4
io.quarkus	quarkus-jsonb	3.2.10.Final		571364f666a7ddacf928b3508cd4fef02a43c5bb
io.quarkus	quarkus-jsonb	3.2.11.Final		20f1f6df4186eda7023600bc34cf703b25ad891f
io.quarkus	quarkus-jsonb	3.2.12.Final		3283faa2a2503903eedcc0ce518615a58b7671f3
io.quarkus	quarkus-jsonb	3.2.2.Final		516a153a1bc371e6c6750f4c1250f184b4aaf3fb
io.quarkus	quarkus-jsonb	3.2.3.Final		0dc6827e391a2684d42af395b3a2fa1322b9409a
io.quarkus	quarkus-jsonb	3.2.4.Final		49b4d6648ab0f0fe7659d137e3e6ca2a5a0a8838
io.quarkus	quarkus-jsonb	3.2.5.Final		8bb4d27d3db1e8720f9d7419269b3b83ec82771e
io.quarkus	quarkus-jsonb	3.2.6.Final		70db62ef8bbc60e07d3793dd2a21f2f908b90a16
io.quarkus	quarkus-jsonb	3.2.7.Final		ccd72b3ca5324411dae48741082375161e7ec971
io.quarkus	quarkus-jsonb	3.2.8.Final		22e29fe90e87ec0737c39c45afb204913d5fc4fe
io.quarkus	quarkus-jsonb	3.2.9.Final		2ac6a045e7a97cb83b36a162f171aa62c0f90e82
io.quarkus	quarkus-jsonb	3.20.0		dafd1dff664e495f5960f5d06b8509c1b483cae3
io.quarkus	quarkus-jsonb	3.20.0.CR1		da598bf5be57d60a590e60ec35e833585f52e05a
io.quarkus	quarkus-jsonb	3.21.0		6100b201f64da54ed56ce2bc58298c7a79ef036c
io.quarkus	quarkus-jsonb	3.21.0.CR1		f3fd728d303af5040c9f7b556656eaf436b071a3
io.quarkus	quarkus-jsonb	3.21.1		53c92a49e7f22e7df8484bc2c58912c0737e110c
io.quarkus	quarkus-jsonb	3.21.2		48e2e7a010a8a37f2a39820b9dd7d2fe2ce8a9d6
io.quarkus	quarkus-jsonb	3.21.3		4df61e63d893caceda54dc530fa9b1d5a5dff5ec
io.quarkus	quarkus-jsonb	3.21.4		52e9ad6fecfd41d5d17fa55a57cf2910406eeb22
io.quarkus	quarkus-jsonb	3.22.0		d8dcd807c0e402d314b5a4407789f485f88feade
io.quarkus	quarkus-jsonb	3.22.0.CR1		b97a8bc8107044e1d7892126a694af1d3cf8fba4
io.quarkus	quarkus-jsonb	3.22.1		52c132be98e42717af124763fc13c6bbdec9011c
io.quarkus	quarkus-jsonb	3.3.0		95c0e38cd3839d89444847013131dc2baa916b4d
io.quarkus	quarkus-jsonb	3.3.0.CR1		f2a816255ebe797a23ce818ac1a488f6092de75b
io.quarkus	quarkus-jsonb	3.3.1		738634345a8620abc3098d1c4fe22562dea93ac5
io.quarkus	quarkus-jsonb	3.3.2		3c8de740811168cf7649985b1d2a004b01ba1728
io.quarkus	quarkus-jsonb	3.3.3		f163bc4a3b8bcc6b3a9665b125efa97a867cfde3
io.quarkus	quarkus-jsonb	3.4.0		edf0629e1a45bef2b8ac1adbe68db564a13f68d2
io.quarkus	quarkus-jsonb	3.4.0.CR1		b3542130e9c3d17c4ddb1191765bd6fe05e6e14d
io.quarkus	quarkus-jsonb	3.4.1		6fc682ddc278b2933aaac50f85d63487f5ff7e6b
io.quarkus	quarkus-jsonb	3.4.2		d97de59b731d91beb8a3f07568c875b9b3a88843
io.quarkus	quarkus-jsonb	3.4.3		425b12632a15c1f50948008126685ff06f051e63
io.quarkus	quarkus-jsonb	3.5.0		a7b97e268c2a724616c17139c2d2f32d64730ed7
io.quarkus	quarkus-jsonb	3.5.0.CR1		03a3a6ca9631d8c435bc4ab0951207643c997931
io.quarkus	quarkus-jsonb	3.5.1		2658b5b1c384465526d677379262ac91e659ccef
io.quarkus	quarkus-jsonb	3.5.2		04af4d84695af1f387eb7b196e7c52962b0e2f4c
io.quarkus	quarkus-jsonb	3.5.3		bdbcf8998b3b134d814d76c59b11e5ff5f216524
io.quarkus	quarkus-jsonb	3.6.0		28424e5883daf036682a202047780253da70fb2d
io.quarkus	quarkus-jsonb	3.6.0.CR1		18d3ec6fffc6766767165df43de095b9171f2159
io.quarkus	quarkus-jsonb	3.6.1		ba38e47849d37a44980074a7ce3da005b18537e5
io.quarkus	quarkus-jsonb	3.6.2		ae8bef8e911ff32768ce743cfd4f97e3ad399076
io.quarkus	quarkus-jsonb	3.6.3		385367ae459dd23bf9626f74c2a1047490698548
io.quarkus	quarkus-jsonb	3.6.4		2bad0161a1809a457a02254e3bf9968b2d629e9e
io.quarkus	quarkus-jsonb	3.6.5		35186c3d5c4b3685a2e95e03e558f5c632481379
io.quarkus	quarkus-jsonb	3.6.6		e750258ea09828424620c53bb4034119f8139e14
io.quarkus	quarkus-jsonb	3.6.7		cecab47fe85fa79f08fd6ef7a81c2cdd7ae50c04
io.quarkus	quarkus-jsonb	3.6.8		6c236465c82eefc360f0e3f21eb43e66c5d919cf
io.quarkus	quarkus-jsonb	3.6.9		69b4e3e715ca570f52675a998b27de7e505b7177
io.quarkus	quarkus-jsonb	3.7.0		3c603017afb8d322e185d3b3abe239eabe0665fc
io.quarkus	quarkus-jsonb	3.7.0.CR1		2940d98945bdd697a7701822a87546b5070cbdc1
io.quarkus	quarkus-jsonb	3.7.1		8558964a895e6f6b779d8f7155d5ec8d12ead5cd
io.quarkus	quarkus-jsonb	3.7.2		17396d46ee54a410ed21d0a5fc4a5af686beeb1f
io.quarkus	quarkus-jsonb	3.7.3		2684ccb23dd655ed2047ee1c8a0cb284f3d0680a
io.quarkus	quarkus-jsonb	3.7.4		52598e6f6608ab027378fd2b561da273dc796f79
io.quarkus	quarkus-jsonb	3.8.0		9cda0fb7667605b35bcdb8cd8994a3bae4999378
io.quarkus	quarkus-jsonb	3.8.0.CR1		bc4ef0c19ff495eedd56b04b126b57b45e907f8c
io.quarkus	quarkus-jsonb	3.8.1		ed8f8ea81a0e637ba09ef572c1163accc8c4bebe
io.quarkus	quarkus-jsonb	3.8.2		c45e06fc22350f8ca0cbbc0cb4d8cc1a1c504137
io.quarkus	quarkus-jsonb	3.8.3		e9e42bfffb2efc51e574b0e8bc6712bc4de1b269
io.quarkus	quarkus-jsonb	3.8.4		b1aa9fa5d0a835c9605510903e7f7d1b6e660d87
io.quarkus	quarkus-jsonb	3.8.5		89debadbf482e025ba97b1bf2d1014c52d3c5b12
io.quarkus	quarkus-jsonb	3.8.6		ce741d1efe6f731d09cb176f614583d79add2535
io.quarkus	quarkus-jsonb	3.8.6.1		66ad2bd9d872d5add5ef97889775ed69a16a98ec
io.quarkus	quarkus-jsonb	3.9.0		d70df27c21e2738dbd31a0ce82a69cf30bdb9be0
io.quarkus	quarkus-jsonb	3.9.0.CR1		ac652627ec6ce1bebf071dcd01c50185b8e4c07c
io.quarkus	quarkus-jsonb	3.9.0.CR2		6d386259e22c2e6509a4e56a0182c06256cb6bb1
io.quarkus	quarkus-jsonb	3.9.1		9c5a7db6f6994603295aa1b2da411f25f8f4a53a
io.quarkus	quarkus-jsonb	3.9.2		69655cf045f48870cdfb2fd2a3a95084b857485f
io.quarkus	quarkus-jsonb	3.9.3		a2b509b6c023699e7fbdadf9295d50b10ba55067
io.quarkus	quarkus-jsonb	3.9.4		25f1be64ab62aada603f54c5f65e285e6a3f06d5
io.quarkus	quarkus-jsonb	3.9.5		0f8f43efcea6c8212f1b72ef91698baf06f38c44
io.sunshower.arcus	condensation-core	1.41.10.Final		e5511ccc001850a0cc5911d96446b8564079ad3c
io.sunshower.arcus	condensation-core	1.41.22.Final		7b53c82b9d48b56fd8cfbc40d13c2554b2209782
io.sunshower.arcus	condensation-core	1.41.23.Final		6a43bf8014bcce63c62e4bcc1d38eb2d4f0ca471
io.sunshower.arcus	condensation-core	1.41.30.Final		dc68b80926aa1859d2e77682d835b9d205107ce0
io.sunshower.arcus	condensation-core	1.41.37.Final		1559cfae5843bc91c2e5aa089ce08bd850dd0b6a
io.sunshower.arcus	condensation-core	1.41.40.Final		2b5f669bc8387dd2ec4fb8700e38fab4f0216bb5
io.sunshower.arcus	condensation-core	1.41.42.Final		233c2358e49bc18331d4524f14a98ac430c804f3
io.sunshower.arcus	condensation-core	1.41.44.Final		ac71cebc8ee55673dc0d72ac3f87ab681793cc5b
io.sunshower.arcus	condensation-core	1.41.47.Final		9592807af6b8794e953b3907e04c6b85f3728c3a
io.sunshower.arcus	condensation-core	1.41.50.Final		560a2c4101ff256d0dacf0072bedfa61aa66748c
io.tarantool	spark-tarantool-connector_2.13	0.6.0		2063556f122f51dea8af9afeca9f70a50853123c
io.tarantool	spark-tarantool-connector_2.13	0.7.0		7db711a4a8bb98e52d4f3cd0b2ed8a1badb0a960
net.andreaskluth	reactive-spring-session-postgres	0.0.1		86f07a98dc798236339663c2dfc03e537d0cf09b
net.andreaskluth	reactive-spring-session-postgres	0.0.10		758d34c030b2a5c254711cd97a8ad9357dd54058
net.andreaskluth	reactive-spring-session-postgres	0.0.11		fc0619552d6155103945d9b3ae5ca92950160bb0
net.andreaskluth	reactive-spring-session-postgres	0.0.12		babe504c97dccc452b6567725d4e25303234b155
net.andreaskluth	reactive-spring-session-postgres	0.0.13		2118712085f2e9bf31d67307e081939ab1fafb2b
net.andreaskluth	reactive-spring-session-postgres	0.0.14		502a67ff8f2153a1ca16c5568bf1593ef537d688
net.andreaskluth	reactive-spring-session-postgres	0.0.2		663c7a91e58c90280ff2f3ec8d26b7c8b43b3c83
net.andreaskluth	reactive-spring-session-postgres	0.0.3		0c6b6efb490c5f3a4d6a2d85b56b00a788470eff
net.andreaskluth	reactive-spring-session-postgres	0.0.4		da4a615687c174c4f00d6fb90e724c44f6b87727
net.andreaskluth	reactive-spring-session-postgres	0.0.5		01f89f873ab9cc0347c1f8774f6adcf80380c982
net.andreaskluth	reactive-spring-session-postgres	0.0.6		295cbc4f62616ef4377076589ba6534fd54ef1af
net.andreaskluth	reactive-spring-session-postgres	0.0.7		840a1e4565f71a2401791b2a59673376fe46e86d
net.andreaskluth	reactive-spring-session-postgres	0.0.8		dedcd59fb76ea0ea1cf8086e399a8f21a3b5cb9a
net.andreaskluth	reactive-spring-session-postgres	0.0.9		776cbb784ca7a24fb0fdbc60675656dc884caba0
org.aeonbits.owner	owner-examples-common	1.0.10		8e4efbaf33aaf6c4deaa1d6cb9ef14b46a148da0
org.aeonbits.owner	owner-examples-common	1.0.7		be780bc745a40be298e99b989236e16a85b0a4b4
org.apache.clerezza	sparql	2.0.0		d3464b9b9d464fe531ba1ac27c7c09a091044f79
org.apache.flink	flink-statebackend-rocksdb	1.15.0		25110111d1f1f0661918b96430b8291b7e5ad011
org.apache.flink	flink-statebackend-rocksdb	1.15.1		37040d47dc08415088f323ebb0f01565eccce51c
org.apache.flink	flink-statebackend-rocksdb	1.15.2		458e563a6e595a0764c9358da5eaec27b7c27df0
org.apache.flink	flink-statebackend-rocksdb	1.15.3		21dddbd602d66dd2398b947ecd93776acad53acc
org.apache.flink	flink-statebackend-rocksdb	1.15.4		e04074324675f4202057a9e60e0b7ed155ff8b72
org.apache.flink	flink-statebackend-rocksdb	1.16.0		3e52162875433e902c8685b355fc39913d6b93a0
org.apache.flink	flink-statebackend-rocksdb	1.16.1		2ea6876c1bf8313944573f4f0bf67bc6cbc2d68d
org.apache.flink	flink-statebackend-rocksdb	1.16.2		9d6d88cbaf233739cdad050a94cf36a9f2bf65e7
org.apache.flink	flink-statebackend-rocksdb	1.16.3		297c0b89b2dbd457b953659aa32e59249a2caf86
org.apache.flink	flink-statebackend-rocksdb	1.17.0		4e48c04311d3405b788c3c2785fb5405e2553e25
org.apache.flink	flink-statebackend-rocksdb	1.17.1		f2b01f9f43a6110612baf5a225a78713d88d853c
org.apache.flink	flink-statebackend-rocksdb	1.17.2		6754edc10447b18a1711928692b7bcbd5ed448cf
org.apache.flink	flink-statebackend-rocksdb	1.18.0		9b3e6524563d0881e50122a60bd9e906c3d05630
org.apache.flink	flink-statebackend-rocksdb	1.18.1		878ca827a3085c3878d27eca0dc80c531d1025d9
org.apache.flink	flink-statebackend-rocksdb	1.19.0		a98fdd557fd66fab9452fdec81e029219e9f34c6
org.apache.flink	flink-statebackend-rocksdb	1.19.1		30e7ec4290f0463d6d9be98bd0e91143225ffe90
org.apache.flink	flink-statebackend-rocksdb	1.19.2		28f712a79fa18a5a2946c916229dd3ecaa93327d
org.apache.flink	flink-statebackend-rocksdb	1.20.0		66b796ad56275d6fb2396a5f6cdc4b22ac3081ab
org.apache.flink	flink-statebackend-rocksdb	1.20.1		f086e1367eeb75a757024dda9b2c1281eae9f559
org.apache.flink	flink-statebackend-rocksdb	2.0-preview1		dd3cc2010fe31659075c5e8446d7117e6bff7b7f
org.apache.flink	flink-statebackend-rocksdb	2.0.0		974b34a14b931edfde432274d34cd0e4e692ec52
org.apache.james	james-server-webadmin-jmap	3.5.0		9bb9c6ca8311bf65cf814571102f6bdd637541ac
org.apache.james	james-server-webadmin-jmap	3.6.0		4647485f8839bc3bf77d91a3af49c4e8bcfdbef5
org.apache.james	james-server-webadmin-jmap	3.6.2		37b62130b3660a755dac4d2dfd15d9c9dbbac4a8
org.apache.james	james-server-webadmin-jmap	3.7.0		2c2b811a224a3bd84952d936abc798caecb2dd38
org.apache.james	james-server-webadmin-jmap	3.7.1		85d0e487dd41490cc9f9c6402ee42ed047895921
org.apache.james	james-server-webadmin-jmap	3.7.2		c288cbe296db5bab769f511a4eaa73b88cc97531
org.apache.james	james-server-webadmin-jmap	3.7.3		2731aa006ff3bda03dbbb314f2aeda14cf62cd8c
org.apache.james	james-server-webadmin-jmap	3.7.4		729df8c4767c3c7431bfa77afc12a4ee19bf5c08
org.apache.james	james-server-webadmin-jmap	3.7.5		ff365106494d0059a74015a20f6d4c8ca846a950
org.apache.james	james-server-webadmin-jmap	3.7.6		2c605982c2228534bdb2f63420712db86471d3f8
org.apache.james	james-server-webadmin-jmap	3.8.0		92019688dc3d1d095819f191456fcb19def47503
org.apache.james	james-server-webadmin-jmap	3.8.1		1e1fb05b46045bdf3820b67af56b2d79b0ed4a5a
org.apache.james	james-server-webadmin-jmap	3.8.2		7d18055d8a1ec9fdf1c49e51a4ce93dd18be56a0
org.apache.river	fiddler-dl	2.2.1		e5e6b4cec3e78e2680e7b2aff69d8cfec47e46b9
org.apache.river	fiddler-dl	2.2.2		81a72afc476af0456d3df8ef640ff178f4f0ef33
org.apache.river	fiddler-dl	2.2.3		8b010266c8b7cace7de802f3202f946a327da7c9
org.apache.stanbol	org.apache.stanbol.commons.caslight	0.11.0		78b13335e6d33908c1e11f292f7732701521fb51
org.apache.stanbol	org.apache.stanbol.commons.caslight	0.12.0		8bf2c577dff54ded942af7c3aa9e327ddeb21d22
org.apache.stanbol	org.apache.stanbol.commons.caslight	1.0.0		799fdddfb2212b29f4244debf028b777fb0c4fec
org.business4s	decisions4s-dmn-to-image_3	0.0.1		e0162e3841e16cc740890ba576b68887256c72b8
org.business4s	decisions4s-dmn-to-image_3	0.0.2		67d4b7c0d87cdac9d2e105ec1eb92b9484b79da3
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1		8b9ba24ad2292e2d9b167cb4c056dfd3f99e834c
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1	linux-armhf	1e41a08b750b7f3bcb61cdd2297029280837acd1
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1	linux-ppc64le	935f43da0f0236d7cb29b1e4e4a81b6034e69b7a
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1	linux-x86	6bad7f48660067417dfddfcaabcab9a7b2f5c89a
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1	linux-x86_64	da65ba88f279817cd3d6480de90ec1479bd3d648
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1	macosx-x86_64	d90a8bed1ed35660528aabe535df972083c80496
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1	windows-x86	83db2ec46b5b99c89f7e6db3140a9ef41de443d9
org.bytedeco.javacpp-presets	arpack-ng	20171109-1d912ad-1.4.1	windows-x86_64	726c84da4cc5fe5d5c1d72ad7426cc303da18494
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2		d74108acfa1b702f780350987bb0418e24736db3
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2	linux-armhf	36edc4d6095ae566db80aa31820c6a197a364a76
org.bytedeco.javacpp-presets	arpack-ng	3.6.1-1.4.2	linux-ppc64le	2a00aa735c89e49d0cec13f80f5646b872ba983e
